Hindi,Odiya
इंडिपेन्डेंस हाल,ସ୍ୱାଧୀନତା ହଲ୍
अमरीकी इंडियन,ଭାରତୀୟ ଆମେରିଆନ୍ (= ରେଡ୍ ଇଣ୍ଡିଆନ୍ = ଆମେରିକୀୟ ଭାରତୀୟ)
"भारतीय होम रूल लीग, इंडियन होम रूल लीग",ଇଣ୍ଡିଆନ୍ ହୋମ୍ ନିୟମ ଲିଗ୍ |
औद्योगिक क्रांति,ଶିଳ୍ପ ବିପ୍ଳବ |
"क़ाफिर, अविश्वासी",ଅବିଶ୍ୱାସୀ |
"2. क़ाफिर, विधर्मी",ଅବିଶ୍ୱାସୀ |
घुसपैठ,ଅନୁପ୍ରବେଶ
घुसपैठिया,ଅନୁପ୍ରବେଶକାରୀ |
ज्ञापक,ସୂଚନାଯୋଗ୍ୟ
2. भेदिया,ସୂଚନାଯୋଗ୍ୟ
सूचनादाता,ସୂଚନାଦାତା
2. मुखबिर,ସୂଚନାଦାତା
प्रवेश,ଅନୁପ୍ରବେଶ
2. अंतः प्रवेश,ଅନୁପ୍ରବେଶ
3. प्रवेशाधिकार,ଅନୁପ୍ରବେଶ
निवास,ବାସସ୍ଥାନ
निवासी,ନିବାସୀ
वंशागति,ଉତ୍ତରାଧିକାରୀ |
2. उत्तराधिकार,ଉତ୍ତରାଧିକାରୀ |
3. दाय,ଉତ୍ତରାଧିକାରୀ |
"उत्कीर्ण लेख, अभिलेख",ଲେଖା
लक्षण,ଇନସିନିୟା |
अधिमिलन-पत्र,ଯୋଗଦାନର ଯନ୍ତ୍ର
इन्स्ट्रूमेंट ऑफ गवर्नमेंट,ସରକାରଙ୍କ ଉପକରଣ
उपप्लव,ବିଦ୍ରୋହ (ବିଦ୍ରୋହ)
उपप्लवी,ବିଦ୍ରୋହୀ
विप्लव,ବିଦ୍ରୋହ
2. परिद्रोह,ବିଦ୍ରୋହ
"एकीकरण, समेकीकरण",ଏକୀକରଣ
अभिलेखों (रिकार्डों) की अविकलता,ରେକର୍ଡଗୁଡ଼ିକର ଅଖଣ୍ଡତା |
राज्यों की अखंडता,ରାଜ୍ୟଗୁଡ଼ିକର ଅଖଣ୍ଡତା |
बुद्धिजीवी वर्ग,ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ (ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ)
"अंतःस्थता, बीच-बचाव",ମଧ୍ୟସ୍ଥି |
अंतःस्थ,ମଧ୍ୟସ୍ଥି |
मध्यस्थ,ମଧ୍ୟସ୍ଥି |
अंतर्राष्ट्रीयता,ଆନ୍ତର୍ଜାତୀୟତା
"2. अंतर्राष्ट्रीयतावाद, अंतर्राष्ट्रवाद",ଆନ୍ତର୍ଜାତୀୟତା
"अंतर्राष्ट्रीयतावादी, अंतर्राष्ट्रवादी",ଆନ୍ତର୍ଜାତୀୟବାଦୀ |
अन्यान्यध्वंसी युद्ध,ଇଣ୍ଟର୍ନେସିନ୍ ଯୁଦ୍ଧ |
नज़रबंद व्यक्ति,ଇଣ୍ଟରନେଟ୍
2. स्थानबद्ध व्यक्ति,ଇଣ୍ଟରନେଟ୍
युद्धबंदी शिविर,ଇଣ୍ଟର୍ନି କ୍ୟାମ୍ପ
नज़रबंदी,ଇଣ୍ଟର୍ନେଟ୍
2. स्थानबद्धता,ଇଣ୍ଟର୍ନେଟ୍
3. नज़रबंदी का दंड,ଇଣ୍ଟର୍ନେଟ୍
अंतरनंसियों,ଇଣ୍ଟର୍ନିସିଓ |
दुभाषिया,ଅନୁବାଦକ
2. भाषान्तरकार,ଅନୁବାଦକ
3. व्याख्याकार,ଅନୁବାଦକ
"अंतः क्षेप, हस्तक्षेप",ହସ୍ତକ୍ଷେପ
निर्वसीयता,ଆନ୍ତରିକତା
"निर्वसीयती, इच्छा-पत्र रहित",ଅନ୍ତନଳୀ
"साजिश, षड़यंत्र",ଷଡଯନ୍ତ୍ର
"बल-प्रवेष्टा, बल पूर्वक प्रवेश करने या घुस आने वाला",ଅନୁପ୍ରବେଶକାରୀ
2. अतिक्रमी,ଅନୁପ୍ରବେଶକାରୀ
बल-प्रवेश,ଅନୁପ୍ରବେଶ
आक्रमण,ଆକ୍ରମଣ
2. चढ़ाई,ଆକ୍ରମଣ
घेर लेना,ବିନିଯୋଗ କରନ୍ତୁ |
2. खिलअत देना,ବିନିଯୋଗ କରନ୍ତୁ |
3. मान प्रदान करना,ବିନିଯୋଗ କରନ୍ତୁ |
4. पद प्रदान करना,ବିନିଯୋଗ କରନ୍ତୁ |
खिलअत देना,ବିନିଯୋଗ
2. पद-स्थापन,ବିନିଯୋଗ
3. मान-प्रदान,ବିନିଯୋଗ
मान-प्रदान समारोह,ବିନିଯୋଗ ସମାରୋହ
राष्ट्रीयता प्रदान करना,ଜାତୀୟତା ସହିତ ବିନିଯୋଗ କରନ୍ତୁ |
अजेय आर्मेडा,ଅବିସ୍ମରଣୀୟ ଆର୍ମଡା |
राज्य की अनुल्लंघनीयता,ଅହିଂସା (ରାଜ୍ୟ)
अभेद्य राज्य,ଅବ୍ୟବସ୍ଥା |
अभेद्य दुर्ग,ଅବିସ୍ମରଣୀୟ ଦୁର୍ଗ |
लौह युग,ଲ Iron ହ ଯୁଗ |
"लौह पट, लोहे का पर्दा, दुर्भेद्य आवरण",ଲୁହା ପରଦା |
"आयरन गार्ड, लौहरक्षक दल",ଲୁହା ଗାର୍ଡ |
"आपाती राशन, आपाती रसद",ଲୁହା ରାସନ |
आयरन साइड्स,ଲୁହା ପାର୍ଶ୍ୱ |
लोहाग्रयुक्त बाण,ଲୁହା ଟାଇପ୍ ତୀର |
इस्थिमियायी खेल,ଇଷ୍ଟମିଆନ୍ ଖେଳଗୁଡିକ |
"जांनिसार, तुर्की पैदल सैनिक",ଜାନିସାରୀ |
द्वारपाल,ଜାନିଟର୍ |
2. फर्राश,ଜାନିଟର୍ |
"बरछी, बरछा",ଜାଭେଲିନ୍ |
"जिम क्रो लॉ, जिम क्रो क़ानून",ଜିମ୍ କ୍ରୋ ନିୟମ |
उद्धत राष्ट्रवादी,ଜିଙ୍ଗୋ |
2. जिंगो,ଜିଙ୍ଗୋ |
"3. युयुत्सु, युद्धप्रिय",ଜିଙ୍ଗୋ |
युयुत्सुवाद,ଜିଙ୍ଗୋଜିମ୍ |
संयुक्त कार्यवाही,ମିଳିତ କାର୍ଯ୍ୟ
संयुक्त नियंत्रण,ମିଳିତ ନିୟନ୍ତ୍ରଣ |
"संयुक्त संधारण, संयुक्त दख़ल",ମିଳିତ ବୃତ୍ତି
जूरी,ଖଣ୍ଡପୀଠ
न्यायोचित उद्देश्य,କେବଳ କାରଣ |
अंतः कोट,ରଖନ୍ତୁ |
पुरालेखपाल,ଅଭିଲେଖାଗାରର ରକ୍ଷକ |
"नगाड़ा, नक्कारा",କେଟଲ୍-ଡ୍ରମ୍ |
संकेत शब्द,ମୁଖ୍ୟ ଶବ୍ଦ |
राजा,ରାଜା
"राज्य, राजा",ରାଜ୍ୟ
क्षुद्र राज,କିଙ୍ଗଲେଟ୍ |
"भूपकर्त्ता, राजविधाता",ରାଜା ନିର୍ମାତା |
राजपद,କିଙ୍ଗସିପ୍ |
2. राजतंत्र,କିଙ୍ଗସିପ୍ |
गुप्त सलाहकार,ରୋଷେଇ ଘର କ୍ୟାବିନେଟ୍ |
नाइट,ନାଇଟ୍ |
नाइट पद,କିଙ୍ଗହୁଡ୍ |
नाइट्स हॉसपिटेलर्स,କିଙ୍ଗହଟସ୍ ହସ୍ପିଟାଲ୍ |
नाइट्स ऑफ सेन्ट जॉन,ସେଣ୍ଟ ଜନ୍ ର ନାଇଟ୍ସ |
नाइट टेम्पलर,ନାଇଟ୍ ଟେମ୍ପଲର୍ |
कू क्लक्स क्लान,କୁ କ୍ଲକ୍ସ କ୍ଲାନ୍ (KKK)
"कोमिंतांग, कूमिंतांग",କୁମିଣ୍ଟାଙ୍ଗ |
"सामान्य धर्मोपासक वर्ग, उपासक वर्ग",ଲାଇଟି
"भाला, कुंत",ଲାନ୍ସ |
"भालाधारी, भालासवार, कुंतधारी",ଲାନ୍ସର୍
उत्तर गुप्तवंश,ପରେ ଗୁପ୍ତା |
वैधा उत्तराधिकारी,ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |
अव्यवस्था,ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା)
2. अराजकता,ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା)
लॉ लॉर्डस,ଆଇନ ପ୍ରଭୁ
(अशोक द्वार प्रवर्तित) धर्म,ଧର୍ମର ନିୟମ
राष्ट्र संघ,ଲିଗ୍ ଅଫ୍ ନେସନ୍ସ
() रिक्थ,ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ)
(2) वसीयत संपदा,ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ)
"वैध उत्तराधिकारी, कानूनी वारिस",ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |
पोपदूत,ଲିଗେଟ୍ |
2. लीगेट,ଲିଗେଟ୍ |
"3. प्रणिधि, मितार्थ दूत",ଲିଗେଟ୍ |
आख्यान,କିମ୍ବଦନ୍ତୀ
2. लेख,କିମ୍ବଦନ୍ତୀ
लीजन,ଲେଜିଅନ୍ |
2. सैन्य दल,ଲେଜିଅନ୍ |
लीजन ऑफ ऑनर,ଲେଜିଅନ୍ ଅଫ୍ ସମ୍ମାନ
राजद्रोह,Lese ମହିମା (= lese majeste)
लघु राज्य,ଛୋଟ ରାଜ୍ୟଗୁଡିକ |
प्रत्यय-पत्र,ବିଶ୍ cred ାସ ପତ୍ର
सीमांत स्वामी,ଲିଜ୍-ପ୍ରଭୁ
() सेवाबद्ध सामंत,ଲିଜ୍ ମ୍ୟାନ୍ |
"(2) परिचर, खिदमतगार",ଲିଜ୍ ମ୍ୟାନ୍ |
आजीवन कारावास,ଆଜୀବନ କାରାଦଣ୍ଡ |
वंश परम्परा,ବଂଶ
लिटिल इंग्लैंडर,ଛୋଟ ଇଂଲଣ୍ଡ
हीनयान,ଛୋଟ ଯାନ (= କମ୍ ଯାନ)
समुद्र तटवर्त्ती राज्य,ଉପକୂଳବର୍ତ୍ତୀ ରାଜ୍ୟ |
प्रार्थना-विधि,ଲିଟୁର୍ଗିଜ୍ |
प्रार्थना विधि,ଲିଟୁର୍ଜି
स्थानीय निष्ठा,ସ୍ଥାନୀୟ ଅନୁଗତତା |
"स्थानीय स्वशासन, स्थानीय स्वायत्त शासन",ସ୍ଥାନୀୟ ସ୍ୱୟଂ ସରକାର |
लौंग पार्लियामैंट,ଦୀର୍ଘ ସଂସଦ |
"लो कंट्रीज़, निम्नतल देश",ନିମ୍ନ ଦେଶଗୁଡିକ |
निष्ठावान,ବିଶ୍ୱସ୍ତ
निष्ठा,ନିଷ୍ଠା
मैकियाविली नीति,ମାଚିଆଭେଲିଆନ୍ ନୀତି |
मेग्ना कार्टा,ମାଗନା କାର୍ଟା |
"मैगनम कान्सिलियम, उच्च परिषद्",ମ୍ୟାଗ୍ନୁମ୍ କନ୍ସିଲିୟମ୍ |
राज्यवर्जित कृत्य,ମାଲମ୍ ନିଷେଧ |
परमाधिदेश,ମାଣ୍ଡାମସ୍ |
अधिदेश,ଆଦେଶ
अधिदेश वर्ग 'क',"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ଏ&#39;"
अधिदेश वर्ग 'ख',"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ବି&#39;"
अधिदेश वर्ग 'ग',"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ସି&#39;"
अधिदेश पद्धति,ମାଣ୍ଡେଟ୍ ସିଷ୍ଟମ୍ |
अधिदेश प्राप्त राज्य,ବାଧ୍ୟତାମୂଳକ ରାଜ୍ୟ |
"मेंगोनेल, प्रक्षेपास्त्र",ମାଙ୍ଗୋନେଲ୍ |
घोषणा-पत्र,ମନିଫେଷ୍ଟୋ |
"सैन्यव्यूहन, स्थिति परिवर्तन-कौशल",ମନିଭର୍ସ |
"युद्धपोत, जंगी जहाज",ମ୍ୟାନ୍ ଅଫ୍ ଯୁଦ୍ଧ |
"मेनर, सामंत-भूमि",ମନୋର |
2. सामंत गढ़ी,ମନୋର |
"जनशक्ति, जन बल",ମାନବ ଶକ୍ତି |
2. श्रमिक शक्ति,ମାନବ ଶକ୍ତି |
दासत्वमुक्ति,ମାନୁମିସନ୍ |
दासत्व से मुक्ति,ମନୁମିଟ୍ |
हस्तलेख ग्रथ,ପାଣ୍ଡୁଲିପି
2. पांडुलिपि,ପାଣ୍ଡୁଲିପି
3. हस्तलिखित ग्रंथ,ପାଣ୍ଡୁଲିପି
लुटेरा,ମାରୁଦ
"समुद्र तटवर्ती प्रदेश, समुद्र तटवर्ती क्षेत्र",ସାମୁଦ୍ରିକ ବେଲ୍ଟ |
"समुद्री सभ्यता, समुद्री तटवर्ती सभ्यता",ସାମୁଦ୍ରିକ ସଭ୍ୟତା |
"समुद्री ध्वज, समुद्री पताका",ସାମୁଦ୍ରିକ ପତାକା |
समुद्री शक्तियाँ,ସାମୁଦ୍ରିକ ଶକ୍ତି
समुद्री प्रभुसत्ता,ସାମୁଦ୍ରିକ ସାର୍ବଭ .ମତ୍ୱ |
समुद्री युद्ध,ସାମୁଦ୍ରିକ ଯୁଦ୍ଧ |
मार्क्विस,ମାର୍କିସ୍ |
मार्क्विस का पद,ମାର୍କିସେଟ୍ |
"मार्शल लॉ, फौजी शासन",ସାମରିକ ନିୟମ |
लड़ाकू जातियाँ,ସାମରିକ ଦ aces ଡ଼ |
शहीद,ଶହୀଦ |
"हत्याकांड, जनसंहार",ହତ୍ୟାକାଣ୍ଡ |
सैन्य पुंज,ମନିଭର୍ ର ମାସ |
मास्टर एट आर्म्स,ମାଷ୍ଟର-ଆଟ୍-ବାହୁ
"मास्टर आफ सेरीमोनीज, समारोह-अधीक्षक, समारोह प्रबन्धक",ସମାରୋହର ଗୁରୁ
राजभवन प्रबन्धक,ଘରର ଗୁରୁ
मास्टर ऑफ हॉर्स,ଘୋଡା ଗୁରୁ
मास्टर ऑफ द रोल्स,ରୋଲ୍ସର ମାଷ୍ଟର |
"तोड़ा, टोटा",ମ୍ୟାଚ୍
2. पलीता,ମ୍ୟାଚ୍
तोड़ेदार बंदूक,ମ୍ୟାଚ୍ ଲକ୍
"वैवाहिक संबंध, विवाह द्वारा मैत्री",ମାଟ୍ରିମୋନିଆଲ୍ ମିଳିତତା |
"भूमध्य सागरीय शक्तियाँ, भूमध्य सागरीय राष्ट्र",ଭୂମଧ୍ୟସାଗରୀୟ ଶକ୍ତି |
"मेन्शेविक, नरम दलीय रूसी साम्यवादी",ମେନସେଭିକ୍ |
भृतक सेना,ଦୟାଳୁ ସେନା |
"भृतक सैनिक, भाड़े का सिपाही",ଦୟାଳୁ ସ soldier ନିକ |
व्यापारी जहाज़,ବ୍ୟବସାୟୀ
"मध्य युग, मध्य काल",ମଧ୍ୟ ଯୁଗ
"पश्चिमी एशिया, (यूरोपीय दृष्टि से) मध्य पूर्व",ମଧ୍ୟ ପୂର୍ବ
मध्य समुद्री मार्ग,ମଧ୍ୟମ ପାସ୍ |
मध्यम मार्ग,ମଧ୍ୟମ ପଥ
"मध्य मार्ग, बीच का रास्ता",ମଧ୍ୟମ ମାର୍ଗ (= ମଧ୍ୟମ ପାଠ୍ୟକ୍ରମ)
प्रवासी,ପ୍ରବାସୀ
प्रवास,ସ୍ଥାନାନ୍ତରଣ
2. स्थानांतर गमन,ସ୍ଥାନାନ୍ତରଣ
3. देशांतर गमन,ସ୍ଥାନାନ୍ତରଣ
सैन्यवाद,ମିଲିଟାରିଜିମ୍ |
2. फ़ौजी शासन व्यवस्था,ମିଲିଟାରିଜିମ୍ |
3. सैन्य युद्धवाद,ମିଲିଟାରିଜିମ୍ |
4. युद्ध प्रियता,ମିଲିଟାରିଜିମ୍ |
सैन्यवादी,ମିଲିଟାରିଷ୍ଟ
2. युद्धवादी,ମିଲିଟାରିଷ୍ଟ
सैन्यीकरण,ସାମରିକକରଣ
2. सैनिकीकरण,ସାମରିକକରଣ
3. फ़ौजी शासन,ସାମରିକକରଣ
समरतंत्री,ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ)
2. व्यूह कुशन,ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ)
"समरतंत्र, समर विद्या, युद्ध विद्या",ସାମରିକ କ ics ଶଳ (= କ act ଶଳ)
"नागरिक सेना, सिंहबंदी",ମିଲିସିଆ
2. मिलिशिया,ମିଲିସିଆ
कुशासन,ବିଭ୍ରାନ୍ତ |
लुप्त कड़ी,ନିଖୋଜ ଲିଙ୍କ୍ |
"दूतमंडल, मिशन",ମିଶନ୍ |
2. सेवादल गठित मंडल,ମିଶନ୍ |
3. दौत्यकर्म,ମିଶନ୍ |
मिश्र प्रजाति,ମିଶ୍ରିତ ଜାତି |
आधुनिक इतिहास,ଆଧୁନିକ ଇତିହାସ
"अस्थायी व्यवस्था, आरज़ी समझौता, कार्यनिर्वाहक व्यवस्था",ମୋଡସ୍ ବିବେଣ୍ଡି |
मठवास,ମୋନାଚିଜିମ୍ |
एकराष्ट्र,ରାଜତନ୍ତ୍ର |
2. राजा,ରାଜତନ୍ତ୍ର |
राजतंत्रवाद,ରାଜତନ୍ତ୍ର |
2. राजतंत्र से सिद्धान्त,ରାଜତନ୍ତ୍ର |
राजतंत्रवादी,ରାଜତନ୍ତ୍ର
"राजतंत्र, एकराट्तंत्र",ରାଜତନ୍ତ୍ର
मठ,ମଠ
2. बिहार,ମଠ
3. संधाराम,ମଠ
मठजीवन,ମୋନାଷ୍ଟିକ୍
2. मठतंत्र,ମୋନାଷ୍ଟିକ୍
भिक्षु,ମାଙ୍କଡ
"मूल देश, मातृदेश",ମାତୃ ଦେଶ |
मातृभूमि,ମାତୃଭୂମି
संसद जननी,ସଂସଦର ମାତା
"मकरेकर, कीचड़ उछालने वाला",ମାକ୍ରାକର୍ସ |
"ममी, चिरशव",ମମି
"संग्रहालय, अजायबघर",ସଂଗ୍ରହାଳୟ
"तुपक, लंबी बंदूक, तुफंग",ମସ୍କେଟ୍ |
"बंदकूची, बरकंदाज़",ମୁସ୍କିଟର୍ |
बरकंदाज़ों का दस्ता,ମୁସ୍କେଟ୍ରି |
2. बरकंदाज़ी,ମୁସ୍କେଟ୍ରି |
सैनिक उपस्थिति अधिकारी,ମାଷ୍ଟର ମାଷ୍ଟର |
सैनिक नामावली,ମାଷ୍ଟର-ରୋଲ୍ |
2. उपस्थिति नामावली,ମାଷ୍ଟର-ରୋଲ୍ |
"सैनिक विद्रोह, सैन्य विद्रोह ग़दर, फ़ौजी बग़ावत",ବିଦ୍ରୋହ
"विद्रोह विधि, म्यूटिनी एक्ट",ବିଦ୍ରୋହ ଆଇନ
रहस्यपूर्ण जहाज,ରହସ୍ୟ ଜାହାଜ
वर्णन,କାହାଣୀ
राष्ट्र,ଜାତି
"दैशवासी, देशीय व्यक्ति",ଦେଶୀ
रजवाड़ा,ଦେଶୀ ରାଜ୍ୟ |
प्रकृतिवाद,ପ୍ରାକୃତିକତା |
"नैसर्गिक अधिकार, प्राकृतिक अधिकार",ପ୍ରାକୃତିକ ଅଧିକାର |
"नात्सी, नाज़ी",ନାଜି
"नात्सी क्रांति, नाज़ी क्रांति",ନାଜି ବିପ୍ଳବ |
"नाज़ीवाद, नात्सीवाद",ନାଜିଜିମ୍
निकट पूर्व,ପୂର୍ବ ପୂର୍ବ
नीग्रो,ନେଗ୍ରୋ |
नीग्रो समर्थक,ନେଗ୍ରୋଫିଲ୍ |
नीग्रो प्रेम,ନେଗ୍ରୋଫିଲିଜିମ୍ |
नीग्रो भय,ନେଗ୍ରୋଫୋବିୟା |
तटस्थ,ନିରପେକ୍ଷ |
तटस्थ देश,ନିରପେକ୍ଷ ଦେଶ |
"न्यूडील, नई नीति, नई व्यवस्था",ନୂତନ ଡିଲ୍ |
नूतन विश्व,ନୂଆ ଦୁନିଆ
"अभिजात वर्ग, अमीर वर्ग",ସମ୍ଭ୍ରାନ୍ତ
"अभिजात, अमीर",ନୋବଲ୍ |
2. मोहर,ନୋବଲ୍ |
"खानाबदोश, यायावर",ନାମମାତ୍ର
यायावर दल,ନାମମାତ୍ର ହୋର୍ଡ |
खानाबदोशी जिंदगी,ନାମକରଣ
"अनाक्रमण अनुबंध, अनाक्रमण समझौता",ଅଣ-ଆକ୍ରୋଶ ଚୁକ୍ତି |
अनाक्रमण संधि,ଅହିଂସା ଚୁକ୍ତି |
अयोधी राष्ट्र,ଯୁଦ୍ଧବିହୀନ ରାଜ୍ୟ |
असहयोग,ଅସହଯୋଗ |
असहयोग आंदोलन,ଅଣ-ସହଯୋଗ ଆନ୍ଦୋଳନ |
(सिक्के का) मुख्य भाग,ବିପରୀତ |
2. परिपूरक भाग,ବିପରୀତ |
भीड़शाही,Ochlocracy (= mobocracy)
"भीड़तंत्र का समर्थक, भीड़तंत्र का प्रतिपादक",Ochlocrat
"सरकारी दस्ताबेज़, सरकारी प्रलेख",ଅଫିସିଆଲ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |
पुरानी दुनिया,ପୁରୁଣା ଦୁନିଆ |
"गुटतंत्र, स्वल्पतंत्र",ଅଲିଗାର୍କି |
"धातक आक्रमण, जबरदस्त मारकाट",ଆକ୍ରମଣ
प्रकट संधिवार्त्ता,ଖୋଲା ବୁ ation ାମଣା |
"मुक्त प्रश्न, खुला प्रश्न, विवादास्पद प्रश्न",ଖୋଲା ପ୍ରଶ୍ନ |
अप्रतिबद्ध अभिलेख,ରେକର୍ଡଗୁଡିକ ଖୋଲନ୍ତୁ |
प्राच्य,ଓରିଏଣ୍ଟ
प्राच्यवाद,ଓରିଏଣ୍ଟାଲାଇଜିମ୍
2. पूर्व देशीयता,ଓରିଏଣ୍ଟାଲାଇଜିମ୍
प्राच्यविद्,ଓରିଏଣ୍ଟାଲିଷ୍ଟ
उद्भव,ଉତ୍ପତ୍ତି
"2. उद्गम, उत्पत्ति",ଉତ୍ପତ୍ତି
शुद्ध लेखन,ଅର୍ଥୋଗ୍ରାଫି |
"सहसा युद्धारंभ, युद्ध का सहसा आरंभ, युद्ध का सहसा छिड़ जाना।",ଶତ୍ରୁତାର ବିସ୍ଫୋରଣ |
"सीमा चौकी, चौकी",ପୋଷ୍ଟ
अधिपति,ଓଭର-ପ୍ରଭୁ
"चढ़ आना, कुचलना",ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |
2. प्रत्यादेश करना,ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |
"देवपूजक, पैगन",ପାଗନ୍
पैगन,ପାଗନ୍
"देवपूजन, मूर्तिपूजा",ପୂଜାପାଠ
2. देवपूजावाद,ପୂଜାପାଠ
स्तूप,ପାଗୋଡା |
2. बौद्ध मंदिर,ପାଗୋଡା |
3. पैगोडा,ପାଗୋଡା |
राजप्रासाद षड़यंत्र,ପ୍ୟାଲେସ୍ ଷଡଯନ୍ତ୍ର |
जागीर,ପାଲାଟିନେଟ୍ |
"ताल, ताड़-पत्र",ଖଜୁରୀ ପତ୍ର |
खजूरी रविवार,ଖଜୁରୀ ରବିବାର |
"प्रशस्तिकार, विरुदकार",ପାନେଗିରିଷ୍ଟ |
आतंक,ଆତଙ୍କିତ |
2. तहलका,ଆତଙ୍କିତ |
आतंककारक,ଆତଙ୍କିତ
पोपतंत्र,ପାପାସି |
2. पोप पद,ପାପାସି |
3. पोप अवधि,ପାପାସି |
"4. पोप-परंपरा, पोपीय उत्तराधिकार",ପାପାସି |
पोप का आदेश-पत्र,ପପାଲ୍ ଷଣ୍। |
पोपवाद,ପପାଲିଜିମ୍ |
2. पोपतंत्रीय व्यवस्था,ପପାଲିଜିମ୍ |
पोपवादी,ପାପାଲିଷ୍ଟ |
पोप-राज्य,ପପାଲ୍ ରାଜ୍ୟ |
पोपवाद,ପପିଜିମ୍ (= ପେପିଷ୍ଟ୍ରି)
पोपवादी,ପପିଷ୍ଟ
पेपाइरस,ପେପିରୁସ୍ |
दृष्टांत कथा,ଦୃଷ୍ଟାନ୍ତ
परमोच्च,ପାରାମାଉଣ୍ଟ୍ |
परमोच्च शक्ति,ପାରାମାଉଣ୍ଟସି (= ପ୍ରାଥମିକ ଶକ୍ତି)
सम्राज्ञी,ପାରାମାଉଣ୍ଟ୍ ଲେଡି |
सम्राट्,ପାରାମାଉଣ୍ଟ ପ୍ରଭୁ
चर्मपत्र,ଚିତ୍ରକଳା |
"2. पार्चमेंट, चर्मपत्र पांडुलिपि",ଚିତ୍ରକଳା |
3. पत्र,ଚିତ୍ରକଳା |
क्षमा,କ୍ଷମା
"संधिवार्ता, सुलह की बातचीत",ପାର୍ଲେସ୍
2. विमर्श,ପାର୍ଲେସ୍
"पार्लियामेंट, पार्लेमैन",ସଂସଦ (= ପାର୍ଲାମେଣ୍ଟ)
पार्लियामेंट,ସଂସଦ
2. संसद,ସଂସଦ
3. पार्लियामेंट,ସଂସଦ
पार्लियामेंट अधिनियम,ସଂସଦ ଅଧିନିୟମ |
"सांसदिक, संसदविज्ञ",ସଂସଦୀୟ
"2. संसदीय पद्धति का समर्थक, पार्लियामेंट समर्थक",ସଂସଦୀୟ
संसदीय प्रतिनिधि,ସଂସଦୀୟ ଏଜେଣ୍ଟ |
पारनेलवाद,ପାର୍ନେଲିଜିମ୍ |
पैरोल,ପାରୋଲ୍
