Hindi,Odiya
2. संबंध मुक्ति,ପାରୋଲ୍
पितृहंता,ପାରିକାଇଡ୍ |
2. गुरुजनंहंता,ପାରିକାଇଡ୍ |
"पक्षपाती, पक्षधर",ଦଳୀୟ
2. लड़ाका,ଦଳୀୟ
3. गुरिल्ला,ଦଳୀୟ
"दर्रा, गिरी-द्वार",ପାସ୍ କରନ୍ତୁ |
संकेत शब्द,ପାସ୍ ଶବ୍ଦ (= ଦେଖନ୍ତୁ ଶବ୍ଦ)
कुल-पिता,ପିତୃପୁରୁଷ
"(बहुवचन में) जैकब के वंशज; डब्राहीम, इशाक, जैकब और उनके पूर्वज।",ପିତୃପୁରୁଷ
कुलीन,ପାଟ୍ରିସିଆନ୍ |
पैतृकी,ପ rim ତୃକ ସମ୍ପତ୍ତି |
पैक्स ब्रिटेनिका ब्रिटिश साम्राज्य द्वारा शांति-स्थापना,ପ୍ୟାକ୍ସ ବ୍ରିଟାନିକା |
"पक्स रोमाना, रोमन साम्राज्य द्वारा स्थापित शांति",ପ୍ୟାକ୍ସ ରୋମାନା |
वंशानुक्रम,ବଂଶ
2. वंश-वृक्ष,ବଂଶ
"कुलीन व्यक्ति, उच्च कुलोत्पन्न व्यक्ति",ବଂଶଧର ବ୍ୟକ୍ତି |
पियर,ସହକର୍ମୀ
2. समपदस्थ,ସହକର୍ମୀ
पियर पद,ପାଇରେଜ୍
2. पियर वर्ग,ପାଇରେଜ୍
3. पियरेज,ପାଇରେଜ୍
आयरलैंड के पियर,ଆୟରଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |
स्कॉटलैंड के पियर,ସ୍କଟଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |
प्रायद्वीपीय अभियान,ଉପଦ୍ୱୀପ ଅଭିଯାନ |
प्रायद्वीपीय युद्ध,ଉପଦ୍ୱୀପ ଯୁଦ୍ଧ |
पताका,ପେନାଣ୍ଟ |
"लोक माँग पत्र, पीपुल्स चार्टर",ପିପୁଲ୍ସ ଚାର୍ଟର୍ (= ଜାତୀୟ ଚାର୍ଟର୍)
जन मोर्चा,ଲୋକଙ୍କ ଆଗ (= ଲୋକପ୍ରିୟ ସାମ୍ନା)
विश्वासघात,ପରଫିଡି |
अवधि,ସମୟ
2. काल,ସମୟ
परिधि,ପେରିଫେରୀ |
"इस्तमरारी बंदोबस्त, स्थायी बंदोबस्त",ସ୍ଥାୟୀ ସମାଧାନ |
स्थायी जागीर,ଚିରାଚରିତ ଫିଫ୍ |
सैन्य व्यूह,ଫାଲାନକ୍ସ |
2. फैलेक्स,ଫାଲାନକ୍ସ |
"फेरो, फ़राऊन, फेरोन",ଫ୍ରୋହ
चित्राक्षर,ପିକ୍ଟୋଗ୍ରାମ୍ |
चित्रलेख,ଚିତ୍ର
2. चित्रमय ग्राफ,ଚିତ୍ର
तीर्थ यात्री,ତୀର୍ଥଯାତ୍ରୀ
पिलग्रिम फादर्स,ତୀର୍ଥଯାତ୍ରୀ ପିତା |
लूट,ପିଲେଜ୍
2. लूट का माल,ପିଲେଜ୍
स्तंभ,ସ୍ତମ୍ଭ
अशोक के स्तंभ लेख,ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
स्तंभ लेख,ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
2. लघु स्तंभ लेख,ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
"जलदस्यु, समुद्री डाकू, समुद्र दस्यु",ଡକାୟତି
2. दस्युपोत,ଡକାୟତି
घमासान युद्ध,ଯୁଦ୍ଧ
षड़यंत्र,ଭୂଖଣ୍ଡ
नगर,ପୋଲିସ୍
2. नगर राज्य,ପୋଲିସ୍
पुर-शासक,ରାଜନୀତି
"राजनीतिक एजेंट, राजनीतिक अभिकर्त्ता",ରାଜନ Political ତିକ ଏଜେଣ୍ଟ |
राजनीतिक शरण,ରାଜନ Political ତିକ ଆଶ୍ରୟ |
राजनीतिक राज्य प्रतिनिधि,ରାଜନ Political ତିକ ବାସିନ୍ଦା |
राजनैतिक आतंकवाद,ରାଜନ Political ତିକ ଆତଙ୍କବାଦ |
व्यक्ति कर,ପୋଲ ଟ୍ୟାକ୍ସ
"नौका सेतु, नाव पुल",ପଣ୍ଟୁନ୍ |
प्रधान,ପ୍ରିମିୟର୍ |
2. प्रधान मंत्री,ପ୍ରିମିୟର୍ |
प्रधान मंत्री-पद,ପ୍ରିମିୟର୍ସିପ୍ |
प्रदेश,ରାଷ୍ଟ୍ରପତି
2. प्रेसीडेन्सी,ରାଷ୍ଟ୍ରପତି
"प्रधान, अध्यक्ष",ରାଷ୍ଟ୍ରପତି
2. राष्ट्रपति,ରାଷ୍ଟ୍ରପତି
"प्रेसीडियम, अध्यक्षमंडल, प्रधान परिषद",ପ୍ରେସିଡିୟମ୍ |
प्रधान मंत्री,ପ୍ରଧାନ ମନ୍ତ୍ରୀ
ज्येष्ठाधिकार,ପ୍ରାଥମିକତା
नरेश,ପ୍ରିନ୍ସ
2. राजकुमार,ପ୍ରିନ୍ସ
प्रिंस बिशप,ପ୍ରିନ୍ସ ବିଶପ୍ |
"महारानी-पति, प्रिंस कंसर्ट",ପ୍ରିନ୍ସ କନସର୍ଟ |
राज-अभिभावक,ପ୍ରିନ୍ସ ରେଜିଣ୍ଟ୍ |
शासक युवराज,ପିନ୍ସ ରେଗନାଣ୍ଟ |
राज-अभिभाविका,ରାଜକୁମାରୀ ରେଜିଣ୍ଟ୍ |
ज्येष्ठ राजकुमारी,ରାଜକୁମାରୀ ରୟାଲ୍ |
राज्य,ଆଚାର୍ଯ୍ୟ
2. देशी राज्य,ଆଚାର୍ଯ୍ୟ
3. सामंत देश,ଆଚାର୍ଯ୍ୟ
युद्ध उपहार,ପୁରସ୍କାର
2. समुद्री लूट,ପୁରସ୍କାର
विजित धन,ପୁରସ୍କାର ରାଶି
"पेशेवरसिपाही, व्यावसायिक सैनिक",ବୃତ୍ତିଗତ ସ soldier ନିକ |
"वचन, वायदा",ପ୍ରତିଜ୍ଞା
अंतरीप दुर्ग,ପ୍ରମୋଣ୍ଟୋରୀ ଦୁର୍ଗ |
"संरक्षित राज्य, संरक्षित देश",ସଂରକ୍ଷଣ
2. संरक्षण-काल,ସଂରକ୍ଷଣ
प्रोटेक्टोरेट,ସଂରକ୍ଷଣ
आश्रित,ପ୍ରୋଟେଗେ |
प्राप्ति-स्थान,ପ୍ରୋଭାନ୍ସ |
2. मूलस्रोत,ପ୍ରୋଭାନ୍ସ |
उद्गम-पद्धति,ପ୍ରୋଭାନ୍ସ ସିଷ୍ଟମ୍ |
यहूदी समर्थक,ପ୍ରୋ-ଜିଓନିଷ୍ଟ |
लोक-शत्रु,ଜନସାଧାରଣ ଶତ୍ରୁ |
2. शत्रु राष्ट्र; युद्धरत राष्ट्र,ଜନସାଧାରଣ ଶତ୍ରୁ |
संधि पूर्व वार्ता,ବିରାମଚିହ୍ନ
प्यूनिक युद्ध,ପନିକ ଯୁଦ୍ଧ |
प्यूरिटन,ପୁରାଣ
पुश,ପୁଚ୍
चतुरश्व रथ,କ୍ୱାଡ୍ରିଗା |
"चतष्ट्र मैत्री, चतुर्राष्ट्र संश्रय",ଚତୁର୍ଭୁଜ ମିଳିତତା |
क्वेकर,କ୍ୱାକର୍ |
"रानी, राजमहिषी",ରାଣୀ
राजपत्नी,ରାଣୀ କନସର୍ଟ |
स्वर्गीय राजा की पत्नी,ରାଣୀ
सम्राज्ञी का पद,କୁଇଣ୍ଡୋମ୍ |
2. राज्य,କୁଇଣ୍ଡୋମ୍ |
राजमाता,ରାଣୀ ମାତା |
शासिका रानी,ରାଣୀ ପୁନର୍ବାର
"देश-द्रोही, विभीषण",ପ୍ରଶ୍ନ
2. क्विसलिंग,ପ୍ରଶ୍ନ
सेवामुक्ति लगान,ଭଡା ଛାଡନ୍ତୁ |
"तरकश, तूणीर",କ୍ୱିଭର୍ |
अधिकार-पृच्छा,Quo ୱାରେଣ୍ଟୋ |
प्रजाति,ଦ ace ଡ଼ |
प्रजातीय सर्वोच्चता,ଜାତିଗତ ସର୍ବୋଚ୍ଚତା |
शिकंजा,ଥାକ
2. उत्पीड़क यन्त्र,ଥାକ
धावा,ରେଡ୍
2. छापा मारना,ରେଡ୍
"दुर्ग प्राचीर, परकोटा",ରାମପାର୍ଟ |
2. दुर्ग-प्राचीर ढाल,ରାମପାର୍ଟ |
लूट-खसोट करना,ରାନ୍ସକ୍ |
"मुक्तिमूल्य, फिरौती",ମୁକ୍ତି
"2. निष्क्रय, निःक्रय",ମୁକ୍ତି
विध्वंस,ରାଗ
विध्वंस-परिणाम,କ୍ଷତି
राज्य,କ୍ଷେତ୍ର
"चंदावल, पार्ष्णि",ପଛ ଗାର୍ଡ |
चंदावल हमला,ପଛ ଗାର୍ଡ କାର୍ଯ୍ୟ
विद्रोही,ବିଦ୍ରୋହୀ
विद्रोह,ବିଦ୍ରୋହ
विद्रोह-मान्यता,ବିଦ୍ରୋହର ସ୍ୱୀକୃତି |
बलात् निष्कासन,ପୁନ ond ନିର୍ମାଣ
"वीक्षण, टोह",ପୁନ onna ନିର୍ମାଣ
पुनर्निर्माण,ପୁନ on ନିର୍ମାଣ
"अभिलेख, रिकॉर्ड",ରେକର୍ଡ କରନ୍ତୁ |
"रिकॉर्ड आफिस, अभिलेख कार्यालय",ରେକର୍ଡ ଅଫିସ୍ |
अभिलेख की निवृत्ति,ଅବସର ଅବସର ରେକର୍ଡ କରନ୍ତୁ |
"लालकुर्ती वाला, खुदाई खिदमतगार",ନାଲି ସାର୍ଟ |
"धर्मसुधार आंदोलन, रिफॉर्मेशन",ସଂସ୍କାର
शरणार्थी,ଶରଣାର୍ଥୀ
राजाधिकार,ରେଗାଲିଆ |
2. राजचिह्र,ରେଗାଲିଆ |
3. राजपरिधान,ରେଗାଲିଆ |
"प्रतिशांसन-व्यवस्था, रीजेंसी",ରେଜେନ୍ସି
"प्रतिशासक, रीजेन्ट",ରେଜିଣ୍ଟ୍ |
अभिभावक रानी,ରେଜିଣ୍ଟ୍ ରାଣୀ |
"राजहंता, नृपध्न, नृपहंता",ହତ୍ୟା
"राजहंता, रेजिसाइड्स",ରେଜିସିଡ୍ |
"राज्यकाल, शासन-काल",ଶାସନ
2. शासन-पद्धति,ଶାସନ
"प्रदेश, क्षेत्र",ଅଞ୍ଚଳ
"राज्य-संवत्, राज्य वर्ष",ନିୟମିତ ବର୍ଷ |
"शासक, शासन करने वाला",ଅବଶିଷ୍ଟ |
राज्यकाल,ରେଗ୍ନୁମ୍ |
"राईख, जर्मन साम्राज्य",ରିଚ
राज्य काल,ଶାସନ କରନ୍ତୁ
2. शाही शासन या राजसी प्राधिकार।,ଶାସନ କରନ୍ତୁ |
राज परिवार,ପରିବାର ଶାସନ
आतंक काल,ଆତଙ୍କବାଦର ଶାସନ
2. आतंक राज्य,ଆତଙ୍କବାଦର ଶାସନ
कुमुक,ସଶକ୍ତ କର |
कुमुक भेजना,ସଶକ୍ତୀକରଣ
"पुनः स्थापना, बहाली",ପୁନ in ସ୍ଥାପନ
प्रति स्थापना,ପୁନ in ନିବେଶ କରନ୍ତୁ |
"बदल चौकी, टपाल चौकी",ରିଲେ ପୋଷ୍ଟ |
"टपाल मार्ग, डाक-मार्ग",ରିଲେ ମାର୍ଗ
"टपाल व्यवस्था, अभिचालन व्यवस्था",ରିଲେ ସିଷ୍ଟମ୍ |
"रिहाई, मुक्ति",ରିଲିଜ୍
2. छूट,ରିଲିଜ୍
"त्याग, परित्याग",ତ୍ୟାଗ
2. संन्यास,ତ୍ୟାଗ
बृहत् सूची,ରେପର୍ଟୋରୀ (= ଭଣ୍ଡାର)
भंडार,ସଂଗ୍ରହାଳୟ
2. संग्रहालय,ସଂଗ୍ରହାଳୟ
"गणराज्य, गणतंत्र",ଗଣତନ୍ତ୍ର
गणराज्य दिवस,ଗଣତନ୍ତ୍ର ଦିବସ |
लिखित समाधान,ଲିପିବଦ୍ଧ
2. राजाज्ञा,ଲିପିବଦ୍ଧ
रेजीडेंट,ବାସିନ୍ଦା
पुनः स्थापना,ପୁନରୁଦ୍ଧାର
(ईसा का) पुनरुत्थान,ପୁନରୁତ୍ଥାନ |
2. पुनुरूज्जीवन,ପୁନରୁତ୍ଥାନ |
पीछे हटना,ପଂଚାୟତ
(सिक्के का) पृष्ठ भाग,ଓଲଟା (ଗୋଟିଏ ମୁଦ୍ରାର)
विद्रोह,ବିଦ୍ରୋହ
क्रांति,ବିପ୍ଳବ
"फ्रांसीसी क्रांति, फ्रांस की राज्य क्रांति","ବିପ୍ଳବ, ଫରାସୀ |"
अ. दे. Glorious Revolution,ବିପ୍ଳବ ଗ or ରବମୟ |
औद्योगिक क्रांति,"ବିପ୍ଳବ, ଶିଳ୍ପ"
"विप्लव, बल्वा",ଉଠିବା
राटन बरो,ପତିତ-ବୋରୱେଲ |
रफ राइडर्स,ରୁଫ୍ ରାଇଡର୍ସ |
राउन्ड हेड्स,ଗୋଲାକାର ମୁଣ୍ଡ |
"भगा देना, परास्त करना, खदेड़ना",ମାର୍ଗ
"राजा से भेंट, राज-दर्शन",ରୟାଲ୍ ଦର୍ଶକ |
शाही फरमान,ରୟାଲ୍ ଚାର୍ଟର୍ |
राजचिह्र,ରୟାଲ୍ କ୍ରେଷ୍ଟ୍ |
2. राजकिरीट,ରୟାଲ୍ କ୍ରେଷ୍ଟ୍ |
राजाज्ञा,ରୟାଲ୍ ଆଦେଶ |
रूबर‍िक,ରୁବ୍ରିକ୍ |
"भग्नावशेष, ध्वंसावशेष, खंडहर",ଧ୍ୱଂସାବଶେଷ |
"धावक, हरकारा",ରନର୍ |
"अंतध्वंस, तोड़फोड़",ସାବ୍ୟସ୍ତତା |
खंग,ସାବର |
"रिसाला, अश्वारोही दल",ସାବର୍ସ |
यज्ञ,ବଳିଦାନ
2. बलि,ବଳିଦାନ
3. बलिदान,ବଳିଦାନ
अभय दान,ନିରାପଦ ଆଚରଣ |
"रक्षोपाय, रक्षा-विधान",ସୁରକ୍ଷାକର୍ମୀ |
2. सुरक्षण बचाव,ସୁରକ୍ଷାକର୍ମୀ |
पूर्व रक्षात्मक कर,କର୍ତ୍ତବ୍ୟର ସୁରକ୍ଷା
धावा,ସ ally ଲି
धावा द्वार,ସଲି-ପୋର୍ଟ |
राजदंड,ରାଜଦଣ୍ଡ
"तलवार, शमशीर",ସ୍କିମିଟର୍ |
"द्वितीय संपदा, अभिजात वर्ग",ଦ୍ୱିତୀୟ ଇଷ୍ଟେଟ୍ |
संप्रदाय,ସେକ୍ଟର
2. पंथ,ସେକ୍ଟର
कब्जा,ଜବରଦଖଲ
2. अधिग्रहण,ଜବରଦଖଲ
सेनेट (प्राचीन रोम की संसद),ସିନେଟ୍
2. सेनेट,ସିନେଟ୍
3. अभिषद्,ସିନେଟ୍
4. सेनेट,ସିନେଟ୍
कृषिदास,ସର୍ଫ୍ (= ବୋର୍ଡର୍ କିମ୍ବା ଭିଲିନ୍)
"2. खिदमती, दास",ସର୍ଫ୍ (= ବୋର୍ଡର୍ କିମ୍ବା ଭିଲିନ୍)
कृषि-दासता,ସର୍ଫଡମ୍ (ସର୍ଫହୁଡ୍ କିମ୍ବା ସର୍ଫେଜ୍)
2. कृषि दास-व्यवस्था,ସର୍ଫଡମ୍ (ସର୍ଫହୁଡ୍ କିମ୍ବା ସର୍ଫେଜ୍)
नाम मात्र का राजा,ଛାୟା ରାଜା |
जहाज कर,ଜାହାଜ ଟଙ୍କା
आक्रामी सेना,ଶକ୍ ସ troops ନ୍ୟ (= storm ଡ ସ troops ନ୍ୟ)
"स्वल्पावधि पार्लियार्मेट, अल्पकालीन पार्लियामेंट",ସଂକ୍ଷିପ୍ତ ସଂସଦ |
झड़प,Kir ଗଡା
"दास, गुलाम",ଦାସ
दास-प्रथा,ଦାସତ୍ୱ
"2. दासता, गुलामी",ଦାସତ୍ୱ
सैनिक राजमर्मज्ञ,ସ old ନିକ ରାଜ୍ୟସ୍ତରୀୟ
बल्लम,ବର୍ଚ୍ଛା
हरावल,ବର୍ଚ୍ଛା-ମୁଣ୍ଡ
प्रभाव क्षेत्र,କ୍ଷେତ୍ର
"मुहर-विद्या, मुद्रा-विद्या",ସ୍ପ୍ରାଗିଷ୍ଟିକ୍ |
पद पुरस्कार व्यवस्था,ଲୁଟେରା ସିଷ୍ଟମ୍ |
बड़ा भूस्वामी,ସ୍କ୍ ire ାଇୟାର୍ |
2. स्कवायर,ସ୍କ୍ ire ାଇୟାର୍ |
जमींदार वर्ग,ସ୍କ୍ ire ାର୍ଚି |
2. भूस्वामी प्रभावित तंत्र,ସ୍କ୍ ire ାର୍ଚି |
ध्वज,ମାନକ
ध्वज-वाहक,ମାନକ-ଧାରକ |
स्थाई सेना,ସ୍ଥାୟୀ ସେନା |
मानक निर्देश,ଷ୍ଟାଣ୍ଡିଂ ଅର୍ଡର |
2. स्थाई आज्ञा,ଷ୍ଟାଣ୍ଡିଂ ଅର୍ଡର |
"राजनीति विशारद, राजनीति मर्मज्ञ",ରାଜ୍ୟସ୍ତରୀୟ
"प्रस्तर लेख, पाषाणलेख",ପଥର ଲେଖା |
तूफानी दस्ता,Orm ଡ଼ ସ troops ନ୍ୟ
"कूट युक्ति, कूट उपाय",ଷ୍ଟ୍ରାଟେଜେମ୍ |
"युद्ध चालन विद्या, सामरिकी",ରଣନୀତି
2. फौजी दाँव-पेच,ରଣନୀତି
3. रण-फौशल,ରଣନୀତି
सैनिक शासन,ଷ୍ଟ୍ରାଟୋକ୍ରାସି |
संघर्ष,Ife ଗଡା
2. मतभेद,Ife ଗଡା
गढ़,ଦୃ hold ଧରନ୍ତୁ |
2. प्रमुख केंद्र,ଦୃ hold ଧରନ୍ତୁ |
सहायक संधि,ସହାୟକ ଉଚ୍ଚତା |
उत्तराधिकारी,ଉତ୍ତରାଧିକାରୀ |
उत्तराधिकारी,ଉତ୍ତରାଧିକାରୀ
मताधिकार,ମତଦାନ
मताधिकारवादी,ସୁଫ୍ରାଗିଷ୍ଟ |
सल्तनत,ସୁଲତାନ
सल्तनत-काल,ସୁଲତାନ ଅବଧି
अभ्यर्पण,ଆତ୍ମସମର୍ପଣ
अधिराज,ସୁଜେରାଇନ୍ |
अधिराज्य,ସୁଜେରେନ ରାଜ୍ୟ |
"शमशीरबाज, खड़गधारी, असियोद्धा",ଖଣ୍ଡାଧାରକ |
टैमनी समाज,ତାମାନି ସୋସାଇଟି |
पानी चढ़ी तलवार,କ୍ରୋଧିତ ଖଣ୍ଡା |
काश्तकार,ଭଡାଟିଆ
"2. किराएदार, आसामी",ଭଡାଟିଆ
"भूभाग, इलाका, अमलदारी",ଅଞ୍ଚଳ
2. प्रदेश,ଅଞ୍ଚଳ
टेरिटरी गवर्नमेन्ट,ପ୍ରଦେଶ ସରକାର
"आतंकवाद, संत्रासवाद",ଆତଙ୍କବାଦ
"तृतीय वर्ग, जनता, जनसाधारण",ତୃତୀୟ ଇଷ୍ଟେଟ୍ |
तीन वर्ग,ତିନୋଟି ଇଷ୍ଟେଟ୍ |
"पथकर, राहदारी",ଟୋଲ୍
चुंगी घर,ଟୋଲ୍ ହାଉସ୍ |
"तूंब, मकबरा",ସମାଧି
टोरी,ଟୋରୀ |
"गणचिह्र, कुलचिह्र, टोटेम",ଟୋଟେମ୍ |
मीनार,ଦୁର୍ଗ
2. मचान,ଦୁର୍ଗ
"जयस्तंभ, कीर्ति-स्तंभ",ବିଜୟ ଦୁର୍ଗ
"देशद्रोही, गद्दार",ଦେଶଦ୍ରୋହୀ
विश्वासघात,ବିଶ୍ୱାସଘାତକତା
राजद्रोह,ଦେଶଦ୍ରୋହ
संधि,ଚୁକ୍ତି
द्वंद्ध युद्ध परीक्षा,ଯୁଦ୍ଧ ଦ୍ Tr ାରା ପରୀକ୍ଷା (= ଯୁଦ୍ଧ ଦ୍ trail ାରା ଟ୍ରେଲ୍)
"खिराज, राजस्व",ଶ୍ରଦ୍ଧାଞ୍ଜଳି |
2. राजकर,ଶ୍ରଦ୍ଧାଞ୍ଜଳି |
खिराजी भूमि,ଶ୍ରଦ୍ଧାଞ୍ଜଳି ଜମି |
त्रिराष्ट्रीय (मैत्री) संधि त्रिपक्षीय संधि,ତ୍ରିଗୁଣ ସହଯୋଗ
"त्रिराष्ट्र सौहार्द्र, ट्रिपल आंतांत",ଟ୍ରିପଲ୍ ଏଣ୍ଟେଣ୍ଟେ |
विजय,ବିଜୟ
2. विजय शोभा-यात्रा,ବିଜୟ
विक्षोभ,ଅଶାନ୍ତି |
निरंकुश-घातक,ଟାଇରାନାଇସିଡ୍ |
2. क्रूर घात,ଟାଇରାନାଇସିଡ୍ |
निरंकुश शासन,ଅତ୍ୟାଚାର
2. निरंकुशता,ଅତ୍ୟାଚାର
"निरंकुश शासक, अत्याचारी शासक",ଅତ୍ୟାଚାର
उलान,ଉହଲାନ୍ |
उकाज,ଉକେସ୍ |
2. राजाज्ञा,ଉକେସ୍ |
उल्मा,ଉଲେମା
अंतिम चेतावनी,ଅଲ୍ଟିମାଟମ୍ |
2. अंतिम प्रस्ताव,ଅଲ୍ଟିମାଟମ୍ |
अंकिल सैम,ମାମୁଁ ସାମ
अधीनस्थ राजा,ଅଣ୍ଡର-ରାଜା |
युनाइटेड आयरिशर्मन,ୟୁନାଇଟେଡ୍ ଇଂରେଜମାନେ |
संयुक्त राष्ट्र संघ,ସଂଯୁକ୍ତ ରାଷ୍ଟ୍ର
संयुक्त प्रांत,ସଂଯୁକ୍ତ ପ୍ରଦେଶଗୁଡ଼ିକ |
2. युनाइटेड प्राविन्सेज़,ସଂଯୁକ୍ତ ପ୍ରଦେଶଗୁଡ଼ିକ |
एक प्राचीर दुर्ग,ଅବିଭକ୍ତ ଦୁର୍ଗ |
"चक्रवर्ती राजा, सार्वभौम राज",ସର୍ବଭାରତୀୟ ରାଜତନ୍ତ୍ର |
सर्वजनीन मताधिकार,ସର୍ବଭାରତୀୟ ମତଦାନ
"विद्रोह, विप्लव",ବିଦ୍ରୋହ
"बलादग्रहण, हड़पना",ଉସର୍ପେସନ୍ |
बलादग्रहणकर्त्ता,ଉସର୍ପର୍ |
"यूटोपिया, काल्पनिक राज्य",Utopia
कला विध्वंसक,ଭାଣ୍ଡାଲ୍
कला विध्वंस,ଭଙ୍ଗାରୁଜା
नासीर,ଭଙ୍ଗାର୍ଡ |
"2. सेनामुख, सेनाग्र",ଭଙ୍ଗାର୍ଡ |
3. हरावल,ଭଙ୍ଗାର୍ଡ |
वैरेंजियायी,ବାରଙ୍ଗିଆନ୍ |
वैरेंजियायी रक्षक,ବାରଙ୍ଗିଆନ୍ ଗାର୍ଡ |
असामी,ଭାସାଲ୍ |
2. दास,ଭାସାଲ୍ |
"अवराज्य, सामंती राज्य",ଭାସାଲ୍ ରାଜ୍ୟ |
पोप परिषद,ଭାଟିକାନ୍ ପରିଷଦ
"जहाज, पोत",ଜାହାଜ |
2. यान,ଜାହାଜ |
3. बर्तन,ଜାହାଜ |
अo देo viceroy,ଉପ-ରାଜା
वाइसराय,ଭିକେରୋଇ |
वाइसराय का पद,ଭିକେରୋୟାଲିଟି = ଭିସେରୋସିପ୍ |
विजेता,ଭିକ୍ଟର |
विजय,ବିଜୟ
कृषिदास,ଭିଲିନ୍ |
समुद्र-यात्रा,ଯାତ୍ରା
"सुभेद्य दुर्ग, सहजभेद्य दुर्ग",ଦୁର୍ବଳ ଦୁର୍ଗ
भित्ति चित्रकारी,କାନ୍ଥ ଚିତ୍ର
2. भित्ति चित्र,କାନ୍ଥ ଚିତ୍ର
युद्ध,ଯୁଦ୍ଧ
महान सेनानी,ଯୁଦ୍ଧ-ପ୍ରଭୁ
योद्धा,ଯୋଦ୍ଧା
2. सैनिक,ଯୋଦ୍ଧା
3. जंगलू,ଯୋଦ୍ଧା
"युद्धपोत, जंगी जहाज",ଯୁଦ୍ଧ ଜାହାଜ
संकेत शब्द,ୱାଚ୍ ୱାର୍ଡ |
"लोक कल्याणकारी राज्य, जनहितकारी राज्य",କଲ୍ୟାଣ ସ୍ଥିତି
कल्याण-कार्य,କଲ୍ୟାଣ କାର୍ଯ୍ୟ
हविग,ୱିଗ୍ |
"श्वेत ध्वज, सफेद झंडा",ଧଳା ପତାକା |
"श्वेत जाति का भार, श्वेत जाति का दायित्व",ଶ୍ୱେତବର୍ଗଙ୍କ ଭାର |
विश्व-साम्राज्य,ବିଶ୍ୱ ସାମ୍ରାଜ୍ୟ |
विश्वव्यापी आंदोलन,ବିଶ୍ୱ ଆନ୍ଦୋଳନ |
विश्व-राजनीति,ବିଶ୍ୱ ରାଜନୀତି
विश्वा-शक्ति,ବିଶ୍ୱ ଶକ୍ତି
विश्वयुद्ध,ବିଶ୍ଵ ଯୁଦ୍ଧ
पोत-भंजक,Wreeker
विनाशकारी संशोधन,ସଂଶୋଧନ ସଂଶୋଧନ |
"जैनेलेजिया, अप्रवेशन",ଜେନେଲେସିସ୍ |
विदेशी जनभीति,ଜେନୋଫୋବିୟା |
यांकी,ଜାନକୀ
पीत परिधान,ହଳଦିଆ ଜ୍ୟାକେଟ୍ |
पीत जाति,ହଳଦିଆ
"पीत आतंक, पीत भीति",ହଳଦିଆ ବିପଦ
सनसनीखेज समाचार पत्र,ହଳଦିଆ ପ୍ରେସ୍ |
"यंग टर्क, युवा तुर्क",ଯୁବକ ତୁର୍କୀ |
"जूस, देवाधिपति",ଜିଉସ୍
यहूदीवाद,ଜିଓନିଜିମ୍ |
"पारसी धर्म, ज़रथुष्ट्र  धर्म",ଜୋରୋଷ୍ଟ୍ରିଆନ୍ ଧର୍ମ |
