Bengali,Marathi
বামন পিরামিড,बौने पिरॅमिड
বামন,बौने
ডেইজি,डेझी
তারিখ,तारखा
ডে জেসমিন,दिवस चमेली
ডিল,बडीशेप
দিননাথ ঘাস,दीननाथ गवत
ডড্ডার,डॉडर
"ডুব ঘাস, বারমুডা ঘাস","डूब गवत, बर्म्युडा गवत"
ড্রুস,ड्रूस
শুকনো আদা,कोरडे आले
ডিফোলিয়েটিং বিটল,डीफोलिएटिंग बीटल
ড্রোন,ड्रोन
হাঁস,बदक
বাস্তুশাস্ত্র,पर्यावरणशास्त्र
একনোমেট্রিক্স,इकोनोमेट्रिक्स
অর্থনৈতিক দক্ষতা,आर्थिक कार्यक्षमता
ইকোটাইপ,इकोटाइप
অ্যাক্টোট্রফিক,एक्टोट्रॉफिक
এড্যাফিক,ईडाफिक
এড্যাফোলজি,एडॉफोलॉजी
এজিং,कडा
ভোজ্য অংশ,खाद्य भाग
চাহিদার স্থিতিস্থাপকতা,मागणीची लवचिकता
উত্পাদন স্থিতিস্থাপকতা,उत्पादनाची लवचिकता
বৈদ্যুতিন বিশ্লেষণ,इलेक्ट्रोलिसिस
ইলেক্ট্রোফোরসিস,इलेक्ट्रोफोरेसीस
এলিউভিয়েশন,Eluviation
ইমাসকুলেটর,Emasculator
এম্ব্যাঙ্কিং,तटबंदी
ভ্রূণ,गर्भ
ভ্রূণতত্ত্ব,गर्भशास्त्र
উত্থান,उदय
ইমুলিফায়ার,इमल्सीफायर
অন্তঃসত্ত্বা,अंतर्जात
এন্ডোমিটোসিস,एंडोमिटोसिस
এন্ডোপারাসাইট,एंडोपारासाइट
এন্ডোস্পার্ম,एंडोस्पर्म
এন্টারপ্রাইজ,उपक्रम
এনটমোলজি,एंटोमोलॉजी
পরিবেশ,वातावरण
এনজাইম,सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य
এপিকোটাইল গ্রাফটিং,एपिकोटिल ग्राफ्टिंग
এপিফাইট,एपिफाइट
ইক্যুইটি,इक्विटी
নির্মূল,निर्मूलन
অত্যাবশ্যক পুষ্টি,आवश्यक पोषक घटक
অনুমান,अंदाज
Itiolation,Etiolation
ইউজেনিক,युजेनिक
মূল্যায়ন,मूल्यांकन
বাষ্পীভবন,बाष्पीभवन
বাষ্পী-স্থানান্তর,बाष्पीभवन
চিরসবুজ বিপ্লব,सदाहरित क्रांती
চিরসবুজ,सदाहरित
বিবর্তন,उत्क्रांती
আবগারি,अबकारी
ক্লান্তি (উর্বরতা),थकवा (प्रजननक्षमता)
শোষণ,शोषण
অনুসন্ধান,अन्वेषण
এক্সট্রুশন,एक्सट्र्यूजन
চোখ (সুগারকেন/আলু),डोळा (सुगेरकेन/बटाटा)
ভোজ্য পাইন,खाद्यतेल पाइन
"হাতি পা, ইয়াম","हत्ती पाय, याम"
ইউক্যালিপটাস,निलगिरी
কেঁচো,गांडूळ
এনটমোলজিস্ট,कीटकशास्त्रज्ञ
পরিবেশবাদী,पर्यावरणवादी
ফ্যাক্টর,घटक
ফ্যাক্টর উত্পাদনশীলতা,घटक उत्पादकता
ফ্যাক্টরেজ,फॅक्टरेज
ফ্যাক্টরিয়াল ব্লক ডিজাইন,फॅक्टोरियल ब्लॉक डिझाइन
ফ্যাক্টেটিভ,शिक्षक
পতন,पडझड
পরিবার,कुटुंब
খামার মূল্যায়ন,शेती मूल्यांकन
খামার বাজেট,शेती बजेट
খামার ব্যবসা,शेती व्यवसाय
খামার পরিকল্পনা,शेती नियोजन
কৃষক,शेतकरी
কৃষিকাজ,शेती
ফ্যাসিয়েশন,Fasciaction
ফেকান্ডেশন,Fecundation
গাঁজন,किण्वन
উর্বরতা,सुपीकता
সার,खत
সার ব্যবহারের দক্ষতা,खताची कार्यक्षमता वापरा
তন্তু,तंतुमय
ক্ষেত্র,फील्ड
ক্ষেত্রের ক্ষমতা,फील्ड क्षमता
ক্ষেত্র প্রদর্শন,फील्ड प्रात्यक्षिक
স্থিরকরণ,निर्धारण
বন্যা,पूर
প্রবাহ চিত্র,प्रवाह चित्र
খাদ্য মান,अन्न मूल्य
ঘাস (পশুর),चारा (चारा)
পূর্বাভাস,अंदाज
বন। জংগল,वन
বনাঞ্চল,वनीकरण
ফ্রন্ড,फ्रॉन्ड
ফ্রস্ট প্রতিরোধী,फ्रॉस्ट प्रतिरोधक
ফ্রস্ট,दंव
হিমায়িত (ফল ও উদ্ভিজ্জ),गोठलेले (फळ आणि भाजी)
ফলস্বরূপ,फ्रुकिफिकेशन
ফল ড্রপ,फळ थेंब
ফল-সেট (ফল সেটিং),फळ-सेट (फळांची सेटिंग)
ধোঁয়াশা,धूर
ছত্রাকনাশক,बुरशीनाशक
ছত্রাকজনিত,बुरशीवादी
ছত্রাক,बुरशीचे
ফুরো,Furo
একীকরণ,फ्यूजन
ফুজ,अस्पष्ट
অস্পষ্ট,अस्पष्ट
"মৌরি, অ্যানিস","एका जातीची बडीशेप, बडीशेप"
ফেনুগ্রেক,मेथी
ডুমুর,अंजीर
আঙুলের বাজরা,बोटा बाजरी
ফায়ার-ফ্লেমে বুশ,अग्निशामक बुश
বনের শিখা,जंगलाची ज्योत
ফরাসি শিম,फ्रेंच बीन
ফ্লা,पिसू
ফক্স,कोल्हा
ফলের মাছি,फळ माशी
গল (হর্ট),पित्त (हॉर्ट)
গেমেট,गेमेट
বাগান,बाग
গেজ (জল),गेज (पाणी)
জিন ব্যাংক,जीन बँक
জিন ট্যাগিং,जीन टॅगिंग
জিনোলজি,जीनोलॉजी
জেনেটিক মানচিত্র,अनुवांशिक नकाशा
জেনেটিক্স,अनुवांशिक
জিনোম,जीनोम
জিনোমিক লাইব্রেরি,जीनोमिक लायब्ररी
জিনোমিক্স,जीनोमिक्स
জিনোটাইপ,जीनोटाइप
জিনোটাইপ,जीनोटाइप
জেনাস,वंश
জেনাস,वंश
জীবাণু,अंकुर
জীবাণু,जंतुनाशक
অঙ্কুরোদগম,उगवण
জীবাণু,जर्मप्लाझम
গিব্বেরেলিক অ্যাসিড,गिब्बरेलिक acid सिड
জিনিং,जिनिंग
গ্লুম,ग्लूम
আঠালো,ग्लूटीनस
গ্লাইকোলাইসিস,ग्लायकोलिसिस
Gneiss,Gneiss
সোনার বিপ্লব,सुवर्ण क्रांती
গ্রেডিং,ग्रेडिंग
গ্রাফ্টেড উদ্ভিদ,कलम केलेला वनस्पती
গ্রাফ্ট-ইনমপ্যাটেবল,कलम-विसंगत
গ্রান্না,ग्रॅना
গ্রানুলেশন,ग्रॅन्युलेशन
সবুজ সার,ग्रीन खत
সবুজ বিপ্লব,हरित क्रांती
বৃদ্ধি এবং উন্নয়ন,वाढ आणि विकास
গুমোসিস,गमोसिस
Gynodioecious,गायनोडिओसियस
গল বাদাম,पित्त नट
রসুন,लसूण
জেরবেরা,गर्बेरा
ঘেরকিন,Gherkin
আদা,आले
গ্ল্যাডিওলাস,ग्लॅडिओलस
ছাগলের আগাছা (আগেরেটাম),बकरी तण (एजराटम)
আঙ্গুর,द्राक्षफळ
আঙ্গুর,द्राक्षे
সবুজ ছোলা,हिरवा हरभरा
গ্রুইয়া,ग्रेव्हिया
চিনাবাদাম,शेंगदाणे
পেয়ারা,पेरू
গিনি ঘাস,गिनिया गवत
গ্যাল মিড,पित्त मिज
ঘাস হপার,गवत हॉपर
গুন্ডি বাগ,Gondhy बग
অভ্যাস,सवय
শিলাবৃষ্টি,गारा
হেয়ারভেচ,केशरचना
হ্যালোফাইট,हॅलोफाइट
হ্যারো,हॅरो
ফসল সূচক,कापणी निर्देशांक
ফসল,कापणी
ফসল কাটা,कापणी
হ্যাচ,हॅच
খড়,गवत
হেইলজ,गवत
হেইস্টক,गवत
ধোঁয়াশা,धुके
আড়ম্বরপূর্ণ,हेझी
মাথা (কৃষি),प्रमुख (कृषी)
মাথা (চ্যানেলের),प्रमुख (चॅनेलचे)
পিছনে মাথা,मागे जात आहे
হেজ,हेज
হেজিং,हेजिंग
হেলিক্স,हेलिक्स
হেমাটাইট,हेमॅटाइट
ভেষজ,औषधी वनस्पती
হার্বেরিয়াম,हर्बेरियम
হার্বিসাইড,औषधी वनस्पती
বংশগততা,आनुवंशिकता
হেরেটিবিলিটি,आत्मीयता
হার্মাফ্রোডাইট,हर्माफ्रोडाइट
হিটারোক্রোমেটিক,हेटरोक्रोमॅटिक
হেটেরোফেরটিলাইজেশন,हेटरोफर्टिलायझेशन
হিটারোসিস,हेटरोसिस
হেটেরোসোম,हेटरोसोम
হিটারোট্রফ,हेटरोट्रोफ
হেক্সাপ্লয়েড,हेक्साप्लोइड
হাইবারনেট,हायबरनेट
উচ্চ ঘনত্ব রোপণ,उच्च घनतेची लागवड
পাহাড় (চাল),हिल (तांदूळ)
হিস্টোগ্রাম,हिस्टोग्राम
হিটেক হর্টিকালচার,हिटेक फलोत्पादन
মুরগি,पोळे
হোয়িং,होईंग
ধারণ,होल्डिंग
হোম ফার্ম,होम फार्म
হোমিওস্টেসিস,होमिओस्टॅसिस
হোমস্টেড,होमस्टीड
সমজাতীয়তা,एकसंधपणा
সমজাতীয়,एकसंध
হোমোলজাস,होमोलोगस
হোমোজাইগোট,होमोझीगोटे
হপার,हॉपर
দিগন্ত,होरायझन
উদ্যানতাত্ত্বিক ফসল,बागायती पिके
উদ্যানতত্ত্ব,बागायती
হর্টি-সিলভি যাজকীয় কৃষিকাজ,हॉर्टी-सिल्वी खेडूत शेती
হোস্ট,होस्ट
গরম জল চিকিত্সা,गरम पाण्याचे उपचार
হাল,हुल
আর্দ্রতা,आर्द्रता
হুমাস,बुरशी
হুস্ক,भुंगा
হকার,हस्कर
হুংস,हस्किंग
হাইব্রিড,संकरित
সংকরকরণ,संकरीत
হাইড্রেশন,हायड्रेशन
জলবিদ্যুৎ,हायड्रोलॉजी
হাইড্রোলাইসিস,हायड्रोलिसिस
হাইড্রোমিটার,हायड्रोमीटर
হাইড্রোফিলাস,हायड्रोफिलस
জলবিদ্যুৎ,हायड्रोपोनिक्स
হাইড্রোস্ফিয়ার,हायड्रोस्फीअर
হাইড্রোস্কোপিসিটি,हायड्रोस्कोपीसीटी
হাইপারপ্যারাসাইট,हायपरपॅरासाइट
হাইপারপ্লাজিয়া,हायपरप्लासिया
হাইফা,हायफा
হাইপোকোটাইল,हायपोकोटाइल
হাইপোথিসিস,हायपोथेसिस
হিস্টেরেসিস (জল),हिस्टेरिसिस (पाणी)
হ্যাজেল বাদাম,हेझेल नट
শিং,भांग
হেনবেন,हेनबेन
হেনা,मेंदी
হিবিস্কাস,हिबिस्कस
খোঁড়ান,हॉप
ঘোড়া গ্রাম,घोडा हरभरा
হর্স-আই-শিম,घोडा-डोळा-बीन
মৌমাছি,मधमाशी
হপার,हॉपर
উদ্যানতত্ত্ববিদ,बागायती
হাইড্রোলজিস্ট,हायड्रोलॉजिस्ट
সিটু গ্রাফটিংয়ে,सिटू ग्राफ्टिंग मध्ये
ভিট্রোতে,ग्लासमध्ये
ভিভোতে,व्हिव्हो मध्ये
নির্বিচারে,अंदाधुंदी
পোকামাকড়,कीटक
কীটপতঙ্গ,कीटक कीटक
পোকামাকড়,कीटक
কীটনাশক,कीटकनाशक
পোকামাকড়,कीटकनाशक
ইনসোলেশন,इन्सोलेशन
অদৃশ্য,अघुलनशील
ইনস্টর (পোকামাকড়),इन्स्टार (कीटक)
ইনসুলেটর,इन्सुलेटर
ইন্টিগ্রেটেড ডিজিজ ম্যানেজমেন্ট,एकात्मिक रोग व्यवस्थापन
সংহত পুষ্টি ব্যবস্থাপনা,एकात्मिक पोषक व्यवस्थापन
সমন্বিত বালাই ব্যবস্থাপনা,एकात्मिक कीटक व्यवस्थापन
তীব্রতা,तीव्रता
নিবিড়,गहन
ইন্টারক্রপ,इंटरपॉप
আন্তঃসংশ্লিষ্টতা (আন্তঃবিজ্ঞান),परस्परसंवाद (परस्परसंवाद)
স্বার্থ,व्याज
ইন্টারনোড,इंटर्नोड
ইন্টারফেজ (সেল বিভাগ),इंटरफेस (सेल विभाग)
ইন্টারপোলেশন,इंटरपोलेशन
আন্তঃমুখী,आंतर-वृद्ध
ইনভেন্টরি,यादी
বিপর্যয়,उलटा
জড়িত,Incocre
আয়ন,आयन
ইরেডিয়েশন,इरिडिएशन
সেচ,सिंचन
আইএসও অ্যালিলস,आयएसओ les लेल्स
আইএসও পণ্য বক্ররেখা,आयएसओ उत्पादन वक्र
আইসোবার,आयसोबार
আইসোগামি,Isogamy
বিচ্ছিন্নতা দূরত্ব,अलगाव अंतर
আইসোপ্লয়েড,आयसोप्लॉइड
আইসোক্যান্ট,आयसोक्वांट
আইসোটোপ,समस्थानिक
ভারতীয় বার্চ,भारतीय बर्च
ইন্ডিয়ান ব্লু পাইন,भारतीय निळा पाइन
ভারতীয় চেরি,भारतीय चेरी
ভারতীয় জুনিপার,भारतीय जुनिपर
ভারতীয় কিনো গাছ,भारतीय किनो वृक्ष
ভারতীয় লরাল ট্রি,भारतीय लॉरल ट्री
ভারতীয় ম্যাডার,भारतीय वेडा
ভারতীয় ম্যাডলার,भारतीय मॅडलर
ইন্ডিয়ান পোডো ফিলাম,भारतीय पोडो फिलम
নীল,इंडिगो
ইতালিয়ান বাজরা,इटालियन बाजरी
আইভরি গাছ,आयव्हरी ट्री
আইভী লাউ/লিটল লাউ,आयव्ही गॉर्ड/लिटल लबाडी
গুড়,गूळ
জাপোনিকা রাইস,जपोनिका तांदूळ
জ্যাসিড,जॅसिड
জাভানিকা রাইস,जावानिका तांदूळ
জেলিং,जेलिंग
ঝুম চাষ,झूम शेती
জাম্পিং জিন,जंपिंग जीन
জাঙ্ক ডিএনএ,जंक डीएनए
কিশোর পর্ব,किशोर टप्पा
জ্যাকারান্ডা,जकारांडा
জ্যাকফ্রুট,फणस
জামুন,जामुन
জুঁই,चमेली
জাট্টি খট্টি,जट्टी खट्टी
জ্যাটট্রোফা,जॅट्रोफा
পাট,Jute
জ্যাসিডস,जॅसिड्स
কওলিন,काओलिन
কওলিনাইট,Kaolinite
কওলিনাইট,Kaolinite
ক্যারিঞ্চাইমা,कॅरीन्चीमा
ক্যারিওডেসমা,Karyodesma
ক্যারিওগামি,Karyogamy
ক্যারিওগ্রাম (আইডিওগ্রাম),कॅरोग्राम (इडिओग्राम)
ক্যারিওকাইনেসিস,Karyokinesis
ক্যারোলজি,कॅरोलॉजी
ক্যারিওলাইসিস,कॅरोलिसिस
ক্যারিওন,कॅरियन
ক্যারিওটাইপ,कॅरिओटाइप
কেল্প (শেত্তলা),केल्प (एकपेशीय वनस्पती)
কেলভিন চক্র,केल्विन सायकल
কেরাটিন,केराटिन
কার্নেল,कर्नल
খাইরা রোগ,खैरा रोग
খরিফ,खरीफ
দুষ্টুমি,विनोद
কিনেটোচোর,किनेटोचोर
বাগানের,किचन गार्डन
ক্লেইনফিল্টার সিনড্রোম,क्लेनफिल्टर सिंड्रोम
ক্লেনো খণ্ড,क्लेनो फ्रॅगमेंट
গিঁটিং,नॉचिंग
কোচের পোস্টুলেট,कोचचे पोस्ट्युलेट
কোপ্পেনের শ্রেণিবিন্যাস (জলবায়ু),कोप्पेनचे वर्गीकरण (हवामान)
ক্রেবস চক্র,क्रेब्स सायकल
কুর্তোসিস,कुर्टोसिस
কেভিকে (কৃষ্ণ ভিগায়ান কেন্দ্র),केव्हीके (कृषी विगीयन केंद्र)
কাদম,कडम
কালে,काळे
ক্যানস ঘাস,कॅन्स गवत
করোন্ডা,कारोंडा
"কিডনি বিন, রাজমাহ","मूत्रपिंड बीन, राजमाह"
কিউইফ্রিউট,किविफ्रीट
নোল খোল,नोल खोल
কোডাম্পুলি,कोडाम्पुली
কোডো মিললেট,कोडो बाजरी
কোকাম মাখন গাছ (ম্যাঙ্গোস্টিন),कोकम बटर ट्री (मॅंगोस्टीन)
খাপ্রো বিটল,खाप्रा बीटल
এল.ডি .50 (মারাত্মক ডোজ 50),एल.डी. 50 (प्राणघातक डोस 50)
অবতরণ করতে ল্যাব,लॅब टू लँड
লেবেল,लेबल
শ্রম,श्रम
ল্যাক অপেরন মডেল,लाख ऑपेरॉन मॉडेल
স্তন্যদান,स्तनपान
ল্যাকটোজেনিক হরমোন (প্রোল্যাকটিন),दुग्धशर्करा
ল্যাকটোজ,दुग्धशर्करा
পিছিয়ে থাকা স্ট্র্যান্ড,लॅगिंग स्ट्रँड
ল্যাম্বদা ক্লোনিং ভেক্টর,लॅम्बडा क्लोनिंग वेक्टर
ফলকিত বায়ু প্রবাহ,लॅमिनेर एअर प्रवाह
ল্যাম্প ব্রাশ ক্রোমোজোম,दिवा ब्रश गुणसूत्र
জমি,जमीन
ভূমি সক্ষমতা শ্রেণিবিন্যাস,जमीन क्षमता वर्गीकरण
ভূমি সক্ষমতা মানচিত্র,जमीन क्षमता नकाशा
ভূমি অবক্ষয়,जमीन अधोगती
ভূমি সমতুল্য অনুপাত,जमीन समकक्ष प्रमाण
জমি সমতলকরণ,जमीन समतल
জমি উদ্ধার,जमीन पुनर्प्राप्ती
ল্যান্ডস্কেপিং,लँडस्केपींग
জমির উপযুক্ততা,जमीन योग्यता
ভূমি ব্যবহারের প্যাটার্ন,जमीन वापर नमुना
ল্যাঙ্গারহান্স সেল,लॅन्जरहन्स पेशी
ভ্রষ্টতা হার,लॅप्स रेट
লার্ভা,अळ्या
বিলম্ব,विलंब
সুপ্ত,सुप्त
সুপ্ত সংক্রমণ,सुप्त संक्रमण
পার্শ্বীয়,बाजूकडील
লেটারাইট মাটি,नंतरच्या माती
ল্যাটেক্স,लेटेक्स
ল্যাথাইরিজম,लॅथिरिझम
ল্যাটিন স্কয়ার ডিজাইন (এলএসডি),लॅटिन स्क्वेअर डिझाइन (एलएसडी)
জাল,जाळी
সমন্বিত সুবিধার আইন,तडजोडीच्या फायद्याचा कायदा
ধ্রুবক রিটার্ন আইন,निरंतर परतावा कायदा
হ্রাসের আইন,क्षीण परतावा कायदा
ক্রমবর্ধমান retuns আইন,वाढत्या रीटन्सचा कायदा
সীমাবদ্ধ কারণগুলির আইন,मर्यादित घटकांचा कायदा
সর্বনিম্ন আইন,किमान कायदा
প্রতিস্থাপন আইন,प्रतिस्थापनाचा कायदा
পরিবর্তনশীল অনুপাত,चल प्रमाणात कायदा
স্তর,थर
বিন্যাস,लेआउट
লিচেট,लीचेट
ফাঁস দক্ষতা,लीचिंग कार्यक्षमता
ফাঁস প্রয়োজনীয়তা,लीचिंग आवश्यकता
শীর্ষস্থানীয় স্ট্র্যান্ড,अग्रगण्य स्ट्रँड
পাতার ক্ষেত্রের সময়কাল,पानांचे क्षेत्र कालावधी
গাছের পাতা সূচক এলাকা,लीफ एरिया इंडेक्स
পাতার অঞ্চল অনুপাত,लीफ एरिया रेशो
পাতা খনিজ,लीफ खाण कामगार
পাতা পরীক্ষা,लीफ टेस्टिंग
পাতা,पान
লিফলেট,पत्रक
ইজারা,लीज
শিম,शेंगा
লিসা - (কম শক্তি ইনপুট টেকসই কৃষি),लीसा - (कमी उर्जा इनपुट टिकाऊ शेती)
লেন্টিসেল,लेन्टिसेल
লেন্টো কৈশিক পয়েন্ট,लेन्टो केशिका बिंदू
লেপটোনেমা,लेपटोनमा
লেপটোস্পিরোসিস,लेप्टोस्पायरोसिस
লিরো-মরফিক,लेरो-मॉर्फिक
ক্ষত,घाव
মারাত্মক রূপান্তর,प्राणघातक उत्परिवर्तन
লিউকোপ্লাস্ট,ल्युकोप्लास्ट
স্তর টেরেস,स्तरीय टेरेस
লেভেলার (লেভেলার),लेव्हलर (लेव्हलर)
সমতলকরণ (জমির),समतल (जमीन)
লে ফার্মিং,ले शेती
ন্যূনতম লাইবিগের আইন,लिबिगचा किमान कायदा
লিগেশন,बंधन
হালকা ক্ষতিপূরণ পয়েন্ট,हलकी भरपाई बिंदू
হালকা স্যাচুরেশন তীব্রতা,हलकी संपृक्तता तीव्रता
হালকা সংক্রমণ অনুপাত,प्रकाश ट्रान्समिशन रेशो
হালকা ফাঁদ,हलका सापळा
লিমিং,मर्यादा
সীমাবদ্ধতা,मर्यादा
সীমাবদ্ধ ফ্যাক্টর,मर्यादित घटक
লিমোনাইট,लिमोनाइट
লাইন,ओळ
লিনিয়ার প্রতিক্রিয়া,रेखीय प्रतिसाद
লিঙ্কেজ,दुवा
লিঙ্কেজ গ্রুপ,दुवा गट
লিঙ্কার,लिंकर
লিন্ট সূচক,लिंट इंडेक्स
লিন্টার,लाइन्टर्स
লিপিড,लिपिड
লাইপোলাইসিস,लिपोलिसिस
তরলকরণ,लिक्विडेशन
লিস্টার,लिस्टर
লিস্টার,लिस्टर
তালিকা,सूची
লিথোস্ফিয়ার,लिथोस्फीयर
লিটার,कचरा
লাইভ মালচেস,लाइव्ह मल्च
লিভারওয়ার্ট,लिव्हरवॉर्ट
পশুসম্পত্তি,पशुधन
স্থানীয় নিয়ন্ত্রণ,स्थानिक नियंत्रण
লোকস,लोकस
পঙ্গপাল,टोळ
লজিং (ফসল লজিং),लॉजिंग (पीक निवास)
লডিকুল,Lodicule
লোস,लोस
লোগারথিমিক রূপান্তর,लॉगरथिमिक ट्रान्सफॉर्मेशन
দীর্ঘ - দিনের উদ্ভিদ,लांब -दिवस वनस्पती
দীর্ঘ তরঙ্গ বিকিরণ,लाँग वेव्ह रेडिएशन
লুপ,लूप
লোপিং,लोपिंग
কাঠ,लाकूड
লাক্স,लक्स
বিলাসবহুল খরচ (পুষ্টি),लक्झरी वापर (पोषक)
বিলাসবহুল জিন,लक्झरी जीन्स
লাইকোপেন,लाइकोपीन
লিম্ফ,लिम्फ
লাইসিমিটার,लायसिमीटर
কোষের লিসিস,सेलचे लिसिस
লাইসোজিনি,लायझोनी
লাইসোসোম,लायसोसोम
লাইসোজাইম,लायझोझाइम
লক্ষ গাছ,लाख वृक्ष
লক্ষ,लाख
"লেডির আঙুল, ওকরা","बाईची बोट, भेंडी"
ল্যান্ড ক্যালট্রপস,लँड कॅलट्रॉप्स
ল্যান্টানা,लँटाना
ল্যাথিরাস,लॅथिरस
পেঁয়াজ,लीक
লেবু ঘাস,गवती चहा
লেবু,लिंबू
মসুর ডাল,मसूर
লকুরিস,लेक्वोरिस
লেটুস,कोशिंबिरीसाठी वापरण्यात येणारा एक पाला व त्याचे झाड
লিলি,कमळ
চুন,चुना
তিসি,अलसी
লিচি,लिची
ছোট বাজরা,लहान बाजरी
দীর্ঘ তরমুজ,लांब खरबूज
দীর্ঘ মরিচ,लांब मिरपूड
লোকাট,Loquat
পদ্ম,कमळ
Lurcerne,Lurcerne
লক্ষ পোকামাকড়,लाख कीटक
লেডি বার্ড বিটল,लेडी बर्ड बीटल
পাতা খনিজ,लीफ खाण कामगार
পাতা রোলার,लीफ रोलर
পাতার ওয়েবার,लीफ वेबर
পঙ্গপাল,टोळ
ম্যাক্রো বিবর্তন,मॅक्रो इव्होल्यूशन
ম্যাক্রোক্লিমেট,मॅक्रोक्लीमेट
ম্যাক্রোমোলিকুল,मॅक्रोमोलिक्यूल
ম্যাক্রোমুটেশন,मॅक्रोमेशन
ম্যাক্রোনিউট্রিয়েন্ট,मॅक्रोन्यूट्रिएंट
ম্যাক্রোপোরস,मॅक्रोपोरेस
ম্যাগগট,मॅगगॉट
ম্যাগমা,मॅग्मा
ম্যাগনেসিয়া,मॅग्नेशिया
ম্যাগনেসিয়াম,मॅग्नेशियम
চৌম্বক আন্দোলক,चुंबकीय स्टिरर
মাত্রা,परिमाण
মহুয়া কেক,महुआ केक
রক্ষণাবেক্ষণ লাইন,देखभालकर्ता ओळ
রক্ষণাবেক্ষণ,देखभाल
ভুট্টা শেলার,मका शेलर
পুরুষ জীবাণুমুক্ত,नर निर्जंतुकीकरण
ত্রুটি,विकृती
ম্যালিগেন্সি,विकृती
অপুষ্টি,कुपोषण
অসৎ আচরণ,गैरवर्तन
ম্যাল্টিং,माल्टिंग
ম্যানেজার,व्यवस्थापक
ম্যানগ্রোভ,खारफुटी
ম্যানোমিটার,मॅनोमीटर
ম্যানোমিটার,मॅनोमीटर
মন্টিসা (লোগারিদমের),मॅन्टिसा (लॉगरिदमचा)
সার,खत
সার,खनिज
প্রান্তিক,सीमान्त
প্রান্তিক ব্যয়,सीमान्त खर्च
প্রান্তিক জমি,सीमान्त जमीन
প্রান্তিক পণ্য,सीमान्त उत्पादन
প্রান্তিক রিটার্ন,सीमान्त परतावा
সামুদ্রিক,सागरी
চিহ্নিতকারী (জেনেটিক),मार्कर (अनुवांशिक)
বাজার,बाजार
বিপণনযোগ্য,विक्रेता
