Kannada,Bengali
ಕ್ಲೈಂಟ್ ಸಂಬಂಧ (ಸರ್ವರ್ ಸಂಬಂಧ),ক্লায়েন্ট সম্পর্ক (সার্ভার সম্পর্ক)
ಬಂಡವಾಳ,ক্লিফ প্রভাব
ಬಿಲ್ಲೆ,ক্লিপ বোর্ড
ಚಂಚಲವಾದ,ক্লিপিং
ಗಡಿಯಾರ ನಾಡಿ,ঘড়ির পালস
ಗಡಿಯಾರ ಫ್ಲಿಪ್ ಫ್ಲಾಪ್,ক্লকড ফ্লিপ ফ্লপ
ಗಡಿಯಾರ ಮೈಕ್,ক্লকফেসড মাইক
ಗಡಿಯಾರ ಆವರ್ತನ,ঘড়ি-ফ্রিকোয়েন্সি
ಪ್ರದಕ್ಷಿಣೆಯಾಗಿ,ক্লকওয়াইজ
ಮುಚ್ಚಿದ ಸರ್ಕ್ಯೂಟ್,বন্ধ সার্কিট
ಮುಚ್ಚಿದ ಲೂಪ್,বদ্ধ চক্র
ಚೂರು,ক্লাস্টার
ಚೂರುಚೂರು,ক্লাস্টারিং
ಬ ೦ ದೆ,বিশৃঙ্খলা
ಕಾಲ್ಚೆಂಡಲ ನಷ್ಟ,বিশৃঙ্খলা ক্ষতি
ಲೇಪನ,আবরণ
ಗಟ್ಟಿ ಕವಚದ ತಂತಿ,কোক্সিয়াল কেবল
ಏಕಾಕ್ಷ ರೇಖೆ,কোক্সিয়াল লাইন
ಏಕಾಕ್ಷ ಪ್ರಸರಣ ಮಾರ್ಗ,কোক্সিয়াল ট্রান্সমিশন লাইন
ಸಹ-ಚಾನೆಲ್,সহ-চ্যানেল
ಸಹ-ಚಾನಲ್ ಹಸ್ತಕ್ಷೇಪ,সহ-চ্যানেল হস্তক্ষেপ
ಕೋಕ್ಲಿಯಾ,কোচলিয়া
ಸಂಹಿತೆ,কোড
ಸಂಹಿತೆ,কোড নম্বর
ಕೋಡ್ ದರ,কোড হার
ಕೋಡ್ ಪದ,কোড শব্দ
ಕೊಡೆಕ್ (ಕೋಡಿಂಗ್ ಡಿಕೋಡಿಂಗ್),কোডেক (কোডিং ডিকোডিং)
ಕೋಡೆಡ್ ಆಡಿಯೊ,কোডেড অডিও
ಕೋಡರ್,কোডার
ಕೋಡಿಂಗ್,কোডিং
ಕೋಡಿಂಗ್ ಡಿಕೋಡಿಂಗ್ ತಂತ್ರ,কোডিং ডিকোডিং কৌশল
ಕೋಡಿಂಗ್ ದೋಷ,কোডিং ত্রুটি
ಕಪ್ಪರೆ,কোডিং হার
ಕೋಡಿಂಗ್ ತಂತ್ರ,কোডিং কৌশল
ಗುಣಕ,গুণাঙ্ক
ದಟ್ಟಣೆ,জবরদস্তি
ಸುಸಂಬದ್ಧ ಮಾಡ್ಯುಲೇಷನ್,সুসংগত মড্যুলেশন
ಸುರುಳಿ,কয়েল
ಸಹಯೋಗ,সহযোগিতা
ಕುಸಿತ,ধসে
ಸಂಗ್ರಾಹಕ,সংগ্রাহক
ಸಂಗ್ರಾಹಕ,সংগ্রাহক বর্তমান
ಮೂಲ ವಾಹಕತೆಗೆ ಸಂಗ್ರಾಹಕ,বেস কন্ডাক্টেন্সে সংগ্রাহক
ಸಂಗ್ರಾಹಕ-ಬೇಸ್ ಜಂಕ್ಷನ್,সংগ্রাহক-বেস জংশন
ಬಣ್ಣ,রঙ
ಬಣ್ಣ ವಿಶ್ಲೇಷಕ,রঙ বিশ্লেষক
ಬಣ್ಣ ಸಮತೋಲನ,রঙ ভারসাম্য
ಬಣ್ಣ ಬಡಿ,রঙ ফেটে
ಬಣ್ಣ ಚಾರ್ಟ್,রঙ চার্ট
ಬಣ್ಣ ಸಂಯೋಜನೆ,রঙ সংমিশ্রণ
ಬಣ್ಣ ಸ್ಥಿರ,রঙ ধ্রুবক
ಬಣ್ಣ ನಿಯಂತ್ರಣ (ಕ್ರೋಮ್ ನಿಯಂತ್ರಣ),রঙ নিয়ন্ত্রণ (ক্রোম নিয়ন্ত্রণ)
ಬಣ್ಣ ಆಳ,রঙ গভীরতা
ಬಣ್ಣಗಳ ಆಯಾಸ,রঙ ক্লান্তি
ಬಣ್ಣ ಫಿಲ್ಟರ್,রঙ ফিল্টার
ಬಣ್ಣ ಕೊಲೆಗಾರ ಸರ್ಕ್ಯೂಟ್,রঙিন কিলার সার্কিট
ಬಣ್ಣ ಕೈನೆಸ್ಕೋಪ್,রঙিন কাইনেসপ
ಬಣ್ಣ ಮಿಶ್ರಣ,রঙ মিশ্রণ
ಬಣ್ಣ ಮಾದರಿ,রঙিন প্যাটার্ন
ಬಣ್ಣ ಗ್ರಹಿಕೆ,রঙ উপলব্ধি
ಬಣ್ಣ ಚಿತ್ರ ಪರದೆ,রঙিন চিত্রের স্ক্রিন
ಬಣ್ಣ ಸ್ಥಳ,রঙ স্থান
ಬಣ್ಣ,রঙ সাবকারিয়ার
ಬಣ್ಣ ತಾಪಮಾನ,রঙের তাপমাত্রা
ಬಣ್ಣ ಹರಡುವಿಕೆ,রঙ সংক্রমণ
ಬಣ್ಣ ಕೊಳವೆ,রঙ টিউব
ಬಣ್ಣ,রঙিন
ಬಣ್ಣರಹಿತ,বর্ণহীন
ಸಂಯೋಜನೆ,সংমিশ্রণ
ಸಂಯೋಜಕ,কম্বাইনার
ಸಂಯೋಜನೆ ಪ್ರಕ್ರಿಯೆ,সংমিশ্রণ প্রক্রিয়া
ದಹನ,দহন
ಸ ೦ ಧಿಗೆ,কমান্ড
ಪ್ರಾರಂಭಿಸು,শুরু
ವಾಣಿಜ್ಯ ಪ್ರಸಾರ,বাণিজ্যিক সম্প্রচার
ವಾಣಿಜ್ಯ ದೂರದರ್ಶನ,বাণিজ্যিক টেলিভিশন
ಸಾಮಾನ್ಯ ಸಂಗ್ರಾಹಕ ಸರ್ಕ್ಯೂಟ್,সাধারণ সংগ্রাহক সার্কিট
ಸಂವಹನ,যোগাযোগ
ಸಂವಹನ ಉಪಗ್ರಹ,যোগাযোগ স্যাটেলাইট
ಸಮುದಾಯ ರೇಡಿಯೋ ಕೇಂದ್ರ,সম্প্রদায় রেডিও কেন্দ্র
ಸಮುದಾಯ ರೇಡಿಯೋ ಕೇಂದ್ರ,সম্প্রদায় রেডিও স্টেশন
ಕಾಂಪ್ಯಾಕ್ಟ್ ಡಿಸ್ಕ್ (ಸಿಡಿ),কমপ্যাক্ট ডিস্ক (সিডি)
ಕಾಂಪ್ಯಾಕ್ಟ್ ಡಿಸ್ಕ್ ಪ್ಲೇಯರ್,কমপ্যাক্ট ডিস্ক প্লেয়ার
ಗಡಿ,সামরিক
ಸಂಕೋಚನ,তুলনা করা
ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ,সামঞ্জস্যতা
ಹೊಂದಬಲ್ಲ,উপযুক্ত
ಕೊಲೆಗಡುಕ,সংকলক
ಪೂರ್ಯ,পরিপূরক
ಪೂರಕ ಟ್ರಾನ್ಸಿಸ್ಟರ್,পরিপূরক ট্রানজিস্টর
ಸಂಕೀರ್ಣ ಅಲೆ,জটিল তরঙ্গ
ಅಂಶ,উপাদান
ಸಂಯೋಜಿತ,সংমিশ্রণ
ಸಂಯೋಜಿತ ಸರ್ಕ್ಯೂಟ್,যৌগিক সার্কিট
ಸಂಯೋಜಿತ ಡಿಜಿಟಲ್,যৌগিক ডিজিটাল
ಸಂಯೋಜಿತ ರೇಡಿಯೋ ಆವರ್ತನ ಸಂಕೇತ,যৌগিক রেডিও ফ্রিকোয়েন্সি সিগন্যাল
ಸಂಯೋಜಿತ ಸಂಕೇತ,যৌগিক সংকেত
ಸಂಯೋಜಿತ ವೀಡಿಯೊ,যৌগিক ভিডিও
ಸಂಯೋಜಿತ ವೀಡಿಯೊ ಸಂಕೇತ,যৌগিক ভিডিও সংকেত
ಸಂಯೋಜನೆ,গঠন
ಸಂಕುಚಿತ ಡೇಟಾ,সংকুচিত ডেটা
ಸಂಕುಚಿತ ಡಿಜಿಟಲೀಕರಣಗೊಂಡ ವೀಡಿಯೊ,সংকুচিত ডিজিটাইজড ভিডিও
ಸಂಕುಚಿತ ವೀಡಿಯೊ,সংকুচিত ভিডিও
ಸಂಕೋಚನ,সঙ্কোচন
ಸಂಕೋಚನ ಕಲಾಕೃತಿ,সংক্ষেপণ শিল্পকর্ম
ಸಂಕೋಚನ ಅಪಾಯ,সংকোচনের ঝুঁকি
ಸಂಕೋಚನ ತಂತ್ರ,সংক্ষেপণ কৌশল
ಜೋಪಾನದವ,সংক্ষেপক
ಲೆಕ್ಕಾಚಾರ,গণনা
ಕಂಪ್ಯೂಟರ್,কম্পিউটার
ಕಂಪ್ಯೂಟರ್ ಆಧಾರಿತ ಮಲ್ಟಿಮೀಡಿಯಾ,কম্পিউটার ভিত্তিক মাল্টিমিডিয়া
ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,কম্পিউটার প্রোগ্রামিং
ಕಂಪ್ಯೂಟರ್ ತಂತ್ರಜ್ಞಾನ,কম্পিউটার প্রযুক্তি
ಕಾನ್ವೆಂಟ್ ಲೆನ್ಸ್,অবতল লেন্স
ಕನ್ನಡಿ,অবতল আয়না
ಮರೆತುಹೋಗುವುದು,গোপন
ಕೇಂದ್ರೀಕೃತವಾಗಿತ್ತು,কেন্দ্রীভূত
ಏಕಾಗ್ರತೆ,একাগ্রতা
ಏಕಕೇಂದ್ರಕ ಮಸೂರ,কেন্দ্রীভূত লেন্স
ಘನವಸ್ತಮೀನ,কনডেনসার মাইক্রোফোন
ಸಮತೋಲನದ ಸ್ಥಿತಿ,ভারসাম্য শর্ত
ಸಂಕುಚಿತಗೊಳಿಸುವುದು,চালনা
ಕಂಡಕ್ಷನ್ ಕರೆಂಟ್,পরিবাহিতা বর্তমান
ವಾಹಕತೆ,পরিবাহিতা
ವಾಹಕಕ,কন্ডাক্টর
ಸಂರಚನೆ,কনফিগারেশন
ಸಂಪರ್ಕ,সংযোগ
ಸಂಪರ್ಕೀಕರಣ,সংযোগ
ಸಂಪರ್ಕ,সংযোগকারী
ಸ್ಥಿರತೆ,ধারাবাহিকতা
ಸ್ಥಿರವಾಗಿ,ধারাবাহিকভাবে
ಗಡಿ,কনসোল
ನಿರಂತರ,ধ্রুবক
ಸ್ಥಿರ ವೈಶಾಲ್ಯ,ধ্রুবক প্রশস্ততা
ಮೈಕ್ರೊಫೋನ್ ಸಂಪರ್ಕಿಸಿ,মাইক্রোফোনের সাথে যোগাযোগ করুন
ಕಂಟೇನರ್ ಸ್ವರೂಪ,ধারক ফর্ম্যাট
ಮಾಲಿನ್ಯ,দূষণ
ಕಲೆ,বিষয়বস্তু
ನೆಮ್ಮದಿಯ,সংলগ্ন
ನಿರಂತರತೆ,ধারাবাহিকতা
ನಿರಂತರ ಬೂತ್,ধারাবাহিকতা বুথ
ನಿರಂತರ ಗುಬ್ಬಿ,ধারাবাহিকতা গিঁট
ನಿರಂತರ,একটানা
ನಿರಂತರ ಚಾಪ,অবিচ্ছিন্ন চাপ
ನಿರಂತರ ಅಲೆ,অবিচ্ছিন্ন তরঙ্গ
ಬಾಹ್ಯರೇಖೆ,কনট্যুর লাইন
ಬಾಹ್ಯರೇಖೆಯ ಯೋಜನೆ,কনট্যুর পরিকল্পনা
ಒಪ್ಪಂದ,চুক্তি
ದೂಷಣೆ,সংকোচন
ವ್ಯತಿರಿಕ್ತ ಅನುಪಾತ,বৈপরীত্য অনুপাত
ನಿಯಂತ್ರಣ ವಿವರಣೆ,নিয়ন্ত্রণ বর্তনী
ನಿಯಂತ್ರಿತ ವಿದ್ಯುದ್ವಾರ,বৈদ্যুতিন নিয়ন্ত্রণ করুন
ನಿಯಂತ್ರಣ ಉಪಕರಣಗಳು,নিয়ন্ত্রণ সরঞ্জাম
ನಿಯಂತ್ರಣ ಗ್ರಿಡ್,গ্রিড নিয়ন্ত্রণ করুন
ನಿಯಂತ್ರಣ ಮಾರ್ಗ,নিয়ন্ত্রণ লাইন
ನಿಯಂತ್ರಣಫಲಕ,নিয়ন্ত্রণ প্যানেল
ನಿಯಂತ್ರಣ ಕೊಠಡಿ,নিয়ন্ত্রণ কক্ষ
ನಿಯಂತ್ರಣ ಮೇಜು,নিয়ন্ত্রণ টেবিল
ನಿಯಂತ್ರಣ ಗೋಪುರ,নিয়ন্ত্রণ টাওয়ার
ನಿಯಂತ್ರಕ,নিয়ামক
ಒಮ್ಮುಖವಾಗುವಿಕೆ,রূপান্তর
ಒಮ್ಮುಖ ಮಸೂರ,কনভারজেন্ট লেন্স
ವರ್ಗಾಯಿಸುವವನು,রূপান্তরকারী
ಪೀನ ಮಸೂರ,উত্তল লেন্স
ಕಣ್ಗಾವಲು,সমঝোতা
ಕನ್ವಲ್ಯೂಷನ್ ಕೋಡೆಡ್,কনভোলিউশন কোডড
ಕನ್ವಿಲ್ಯೂಶನಲ್ ಇಂಟರ್ಲೀವ್,কনভোলিউশনাল ইন্টারলিভ
ಕನ್ವಿರಚಲ್ ಇಂಟರ್ಲೀವಿಂಗ್,কনভোলিউশনাল ইন্টারলিভিং
ಕುಕೀ,কুকি
ಕನ್ನಡಿಯ,কুকিয়ার
ನಿಷೇಧಕ,Coprocessor
ಹಗ್ಗ,কর্ড
ಕರೋನ,করোনা
ಕರೋನ,করোনার স্রাব
ಪರಸ್ಪರ,পারস্পরিক সম্পর্ক
ಕಾಸಿನ್ ಘಟಕ,কোসাইন উপাদান
ಕಾಸಿನ್ ತರಂಗ,কোসাইন ওয়েভ
ಕಾಸ್ಮಿಕ್ ಶಬ್ದ,মহাজাগতিক শব্দ
ಪ್ರತಿಕೂಲತೆ,কাউন্টার
ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,ঘড়ির কাঁটার বিপরীতে
ಕಪಾಟು,কাপলার
ಜೋಡಣೆ,কাপলিং
ಕಪ್ಲಿಂಗ್ ಕಂಡೆನ್ಸರ್,কাপলিং কনডেনসার
ಜೋಡಣೆ ನೆಟ್‌ವರ್ಕ್,কাপলিং নেটওয়ার্ক
ಜೋಡಣೆ ಪ್ರತಿರೋಧ,কাপলিং প্রতিরোধের
ಕೋವೆಲನ್ಸಿಯ ಬಂಡಿ,সমযোজী বন্ধন
ವ್ಯಾಪ್ತಿ,কভারেজ
ಅಪಘಾತ,ক্র্যাশ
ವಿಮರ್ಶಕರ ತಂಡ,সমালোচনামূলক ব্যান্ড
ವಿಮರ್ಶೆ,গুরুতর অবস্থায়
ವಿಮರ್ಶಾತ್ಮಕ ಜೋಡಣೆ,সমালোচনামূলক কাপলিং
ನಿರ್ಣಾಯಕ ಆವರ್ತನ,সমালোচনামূলক ফ্রিকোয়েন্সি
ವಿಮರ್ಶಾತ್ಮಕ ನಿಯತಾಂಕ,সমালোচনামূলক প্যারামিটার
ಮೊಸಳೆ ಕ್ಲಿಪ್,কুমির ক্লিপ
ಅಡ್ಡ ಮರೆಯಾಗುತ್ತಿರುವ,ক্রস বিবর্ণ
ಅಡ್ಡಕತ್ತು,ক্রস মড্যুলেশন
ಅಡ್ಡ ಮಾತುಕತೆ,ক্রস টক
ಅಡ್ಡನಡು,ক্রসফ্যাড
ಕ್ರಿಪ್ಟೋಗ್ರಫಿ,ক্রিপ্টোগ্রাফি
ಸ್ಫಟಿಕ,স্ফটিক
ಸ್ಫಟಿಕ ಫಿಲ್ಟರ್,স্ফটিক ফিল্টার
ಸೂಚನೆ,কিউ
ಕ್ಯೂ ಗುರುತುಗಳು,কিউ চিহ্ন
ಕ್ಯೂಯಿಂಗ್ ಸಾಧನ,কিউইং ডিভাইস
ಪ್ರಸ್ತುತ,বর্তমান ড্রেন
ಪ್ರಸ್ತುತ ಮೀಟರ್,বর্তমান মিটার
ಪ್ರಸ್ತುತ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,বর্তমান ট্রান্সফরমার
ಕರ್ಸರ್,কার্সার
ಉರುಳು,বক্ররেখা
ಆವರ್ತನವನ್ನು ಕತ್ತರಿಸಿ,ফ্রিকোয়েন্সি কেটে ফেলুন
ಕಟ್ಟುವವನು,কাটার
ಸೈಬರ್ ಕೆಫೆ,সাইবার ক্যাফে
ಸೈಬರ್ ಭದ್ರತೆ,সাইবার নিরাপত্তা
ಸೈಬರ್ ಜಾಗ,সাইবার স্পেস
ಚಕ್ರ,সাইকেল
ಆವರ್ತಕ,চক্রীয়
ಡಿಸಿ. ಅಂಶ,ডিসি উপাদান
ಡಿಸಿ. ತಟ್ಟೆಯ ಶಕ್ತಿ,ডিসি প্লেট পাওয়ার
ಡಿಸಿ. ಪುನಃಸ್ಥಾಪನೆ,ডিসি পুন: প্রতিষ্ঠা
ಡಯೋಡೆ,ড্যাম্পার ডায়োড
ತೇವಗೊಳಿಸುವ,স্যাঁতসেঁতে
ಕತ್ತಲೆ,অন্ধকার
ದತ್ತ,ডেটা
ದತ್ತಾಂಶ ಪ್ರಸಾರ,ডেটা সম্প্রচার
ದತ್ತಾಂಶ ಸಂಕೋಚನ,তথ্য সংকোচন
ದತ್ತಾಂಶ ಕೊರೆಯುವ,ডেটা ড্রিলিং
ದತ್ತಾಂಶ ಗೂ r ನಿಶ್ಚಯ,তথ্য এনক্রিপশন
ದತ್ತಾಂಶಗಳು,আমার স্নাতকের
ದತ್ತಾಂಶ ನಿರ್ವಹಣೆ,ডেটা হ্যান্ডলিং
ದತ್ತಾಂಶ ಗಣಿಗಾರಿಕೆ,ডেটা মাইনিং
ಮಾಹಿತಿ ಸಂಸ್ಕರಣೆ,তথ্য প্রক্রিয়াজাতকরণ
ದತ್ತಾಂಶ ಸಂಸ್ಕಾರಕ,ডাটা প্রসেসর
ಡೇಟಾ ಕಡಿಮೆಯಾಗಿದೆ ಬಿಟ್ ಸಿಸ್ಟಮ್,ডেটা হ্রাস বিট সিস্টেম
ದತ್ತಾಂಶ ಸೇವೆ,তথ্য সেবা
ಮಾಹಿತಿಯ ಕಾಗದ,তথ্য তালিকা
ದತ್ತಾಂಶ ಸಂಗ್ರಹಣೆ,তথ্য ভান্ডার
ದತ್ತಾಂಶಗಳು,তথ্য প্রবাহ
ದತ್ತಾಂಶ ಪರಿವರ್ತನೆ,ডেটা রূপান্তর
ದತ್ತಾಂಶ ಪ್ರಸಾರ,ডেটা ট্রান্সমিশন
ದತ್ತಸಂಚಯ,তথ্যশালা
ದತ್ತಸೇಂದ್ರಿ,ডেটাকাস্টিং
ದಟ್ಗ್ರಾಮ್,ডেটাগ্রাম
ಡಿಬಿ ಮೀಟರ್,ডিবি মিটার
ಭೀಕರ ಗಾಳಿ,মৃত বায়ু
ಸತ್ತ ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್,মৃত শর্ট সার্কিট
ಜಡ ಸ್ಥಾನ,ডেড স্পট
ಅಸ್ತವ್ಯಸ್ತತೆ,অচলাবস্থা
ಡೀಬಗ್ ಕಾರ್ಯಕ್ರಮ,ডিবাগ প্রোগ্রাম
ಡೀಗಗ್ ಮಾಡುವುದು,ডিবাগিং
ಧ್ವನಿಯ ಕೊಳೆತ,শব্দ ক্ষয়
ಡೆಸಿಬೆಲ್ (ಡಿಬಿ),ডেসিবেল (ডিবি)
ದಶಮಾನ,দশমিক
ದಶಮಾಂಶ ಸಂಕೇತ,দশমিক কোড
ದಶಮಾಂಶ ಅಂಕಿಯ,দশমিক অঙ্ক
ಅರ್ಥಚಕರ್ಯ,ডেসিফারিং
ಡಿಕೋಡರ್,ডিকোডার
ಡಿಕೋಡಿಂಗ್,ডিকোডিং
ಡಿಜಿಟಲ್ ಪ್ರಸರಣದಲ್ಲಿ ಡಿಕೋಡಿಂಗ್,ডিজিটাল সংক্রমণে ডিকোডিং
ತಗ್ಗಿಸು,ডিকম্প্রেশন
ಡಕ್ಯುಲಿಂಗ,ডিকোপলিং
ಸರ್ಕ್ಯೂಟ್,ডিকোপলিং সার্কিট
ಡಿಕೌಪ್ಲಿಂಗ್ ನೆಟ್‌ವರ್ಕ್,ডিকোপলিং নেটওয়ার্ক
ನಿರ್ಣಾಯಕತೆ,ডিক্রিপশন
ಸಮರ್ಪಿತ ಸಾಲು,ডেডিকেটেড লাইন
ಕಬ್ಬಿಣದ,ডি-এমবেডিং
ಒತ್ತು,ডি-জোর
ಗಡಿಬಿಡಿ,ডিফল্ট
ಗುಣಮಟ್ಟದಲ್ಲಿ ದೋಷ,গুণমান ত্রুটি
ದೋಷಯುಕ್ತ,ত্রুটিযুক্ত
ದೋಷಯುಕ್ತ ಘಟಕ,ত্রুটিযুক্ত ইউনিট
ವಿವರಣೆ,সংজ্ঞা
ತಿರುಗುವಿಕೆ,ডিফ্লেশন
ವಿರೂಪ,বিকৃতি
ವಿರೂಪಗೊಳಿಸುವಿಕೆ,ডিফ্র্যাগমেন্টেশন
ಡಿ-ಗೇಸಿಂಗ್ ಕಾಯಿಲ್,ডি-গাউসিং কয়েল
ಪದ,ডিগ্রি
ಅಂತರ್ವರ್ಧಕ,ডি-ইন্টারলিভার
ವಿಳಂಬ ರೇಖೆ,বিলম্ব লাইন
ವಿಳಂಬ ಸಮಯ,বিলম্ব সময়
ವಿಳಂಬವಾದ ಫ್ರೇಮ್ ಮೆಮೊರಿ,বিলম্বিত ফ্রেম মেমরি
ವಿಳಂಬವಾದ ಸ್ಕ್ಯಾನಿಂಗ್,বিলম্বিত স্ক্যানিং
ವಿಳಂಬ ಸಿಂಕ್ರೊನೈಸೇಶನ್ ಸಿಗ್ನಲ್,বিলম্বিত সিঙ্ক্রোনাইজেশন সংকেত
ವಿತರಣೆ,বিতরণ
ವಿತರಣಾ ವ್ಯವಸ್ಥೆ,বিতরণ ব্যবস্থাপনা
ಅಪಹರಣ,ডিমোডুলেশন
ಡಿಮೋಡ್ಯುಲೇಟರ್ ಕಾರ್ಡ್,ডেমোডুলেটর কার্ড
ಕಸಾಯಿಖಾನೆ,ডেমাল্টিপ্লেক্সার
ಕ್ಷೇತ್ರದ ಆಳ,মাঠের গভীরতা
ಅವರೋಹಣ,অবতরণ
ವಿನ್ಯಾಸ ವಿವರಣೆ,নকশার সবিস্তার বিবরণী
ಮೇಜಿನ,ডেস্কটপ
ಪತ್ತೆಕಾರಕ ಉತ್ಪಾದನೆ,ডিটেক্টর আউটপুট
ವಿಚಲನ,বিচ্যুতি
ಸಾಧನ,যন্ত্র
ಸಾಧನ ಚಾಲಕ,ডিভাইস ড্রাইভার
ರೋಗ,কারণ নির্ণয়
ರೇಖಾಚಿತ್ರ,চিত্র
ಸಂವಾದ ಟ್ರ್ಯಾಕ್,ডায়ালগ ট্র্যাক
ವ್ಯಾಸದ ಕ್ರಮ,ব্যাস মোড
ವಜ್ರದ ಸ್ಟೈಲಸ್,ডায়মন্ড স্টাইলাস
ವೇಷಭೂಷಣ,ডায়াফ্রাম
ಡಯಾಫ್ರಾಗ್ಮ್ಯಾಟಿಕ್ ಅಬ್ಸಾರ್ಬರ್,ডায়াফ্রাম্যাটিক শোষণকারী
ದ್ವಂದ್ವ ಬಾಂಧವ್ಯ,ডাইচোটিক শ্রবণ
ಅಂಧನ,ডাইলেট্রিক
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಬ್ರೇಕ್- ಡೌನ್,ডাইলেট্রিক ব্রেক- ডাউন
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ,ডাইলেট্রিক ক্ষতি
ವ್ಯತ್ಯಾಸ ಆವರ್ತನ,পার্থক্য ফ্রিকোয়েন্সি
ವ್ಯತ್ಯಾಸ ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ (ಡಿಎಫ್‌ಡಿ),পার্থক্য ফ্রিকোয়েন্সি বিকৃতি (ডিএফডি)
ವ್ಯತ್ಯಾಸ ಸ್ವರ,পার্থক্য টোন
ಭೇದಾತ್ಮಕ ವರ್ಧಕ,ডিফারেনশিয়াল এম্প্লিফায়ার
ಸಂಧಿಸುವಿಕೆ,বিচ্ছুরণ
ಹರಡುವವನು,ডিফিউজার
ಅಂಕ,অঙ্ক
ಒಂದು ಬಗೆಯ,ডিজিটাল
ಅಂಕಿ,ডিজিটাল আর্টিফ্যাক্ট
ಡಿಪಾರ್ಟಿ,ডিজিটাল অডিও
ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಫಿಲ್ಟರ್,ডিজিটাল অডিও ফিল্টার
ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಕಾರ್ಯ ಕೇಂದ್ರ,ডিজিটাল অডিও ওয়ার্ক স্টেশন
ಡಿಜಿಟಲ್ ಕ್ಯಾಮರಾ,ডিজিটাল ক্যামেরা
ಅಭಿವೃದ್ಧಿ ಕಂಪ್ಯೂಟರ್,ডিজিটাল কম্পিউটার
ಅಂಕಿ,ডিজিটাল ডেটা
ಅಂಕಿ ಸಂಪಾದನೆ,ডিজিটাল সম্পাদনা
ಡಿಫೀಟರ್,ডিজিটাল এক্সাইটার
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,ডিজিটাল ফিল্টার
ಡಿಜಿಟಲ್ ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಜರ್,ডিজিটাল ফ্রেম সিঙ্ক্রোনাইজার
ಡಿಜಿಟಲ್ ಪರಂಪರೆ,ডিজিটাল heritage তিহ্য
ಡಿಫೆನಿಸ್ಟ್‌ ಚಿತ್ರ,ডিজিটাল চিত্র
ಡಿಜಿಟಲ್ ಗ್ರಂಥಾಲಯ,ডিজিটাল লাইব্রেরি
ಅಂಕಿ ಮಾಪಕ,ডিজিটাল মিটার
ಲಿಪ್ಯೋನ್ಯುಲೇಷನ್,ডিজিটাল মড্যুলেশন
ಡಿಫೀಸು,ডিজিটাল মাল্টিপ্লেক্স
ಅಂಕಿ,ডিজিটাল নেটওয়ার্ক
ಡಿಜಿಟಲ್ ಉತ್ಪಾದನೆ,ডিজিটাল ফলাফল
ಡಿಫೀಸು,ডিজিটাল প্লেব্যাক
ಡಿಜಿಟಲ್ ರೇಡಿಯೋ ಮೊಂಡಿಯಾಲ್ (ಡಿಆರ್ಎಂ),ডিজিটাল রেডিও মন্ডিয়াল (ডিআরএম)
ಅಂಕಿ -ರೆಕಾರ್ಡಿಂಗ್,ডিজিটাল রেকর্ডিং
ಡಿಜಿಟಲ್ ಕ್ರಾಂತಿ,ডিজিটাল বিপ্লব
ಡಿಫಾರ್ಮ್,ডিজিটাল সিগন্যাল
