Hindi,Tamil
समोच्च रोपण,விளிம்பு நடவு
समोच्च रेखा,விளிம்பு கோடு
1.संविदा कृषि 2. ठेका कृषि 3. अनुबंधित खेती,1. ஒப்பந்த விவசாயம் 2. ஒப்பந்த விவசாயம் 3. ஒப்பந்த விவசாயம்
नियंत्रित वातावरणीय भंडारण,கட்டுப்படுத்தப்பட்ட வளிமண்டல சேமிப்பு
सहकारी बैंक,கூட்டுறவு வங்கி
सहकारी संस्था सदस्य,கூட்டுறவு சங்க உறுப்பினர்
गुल्मवन,குல்மவன்
घनकंद,க்யூப்ஸ்
1.दलपुंज 2. कोरोला,1. தல்புஞ்ச் 2. கொரோலா
1. वल्कुट 2. कोर्टेक्स,1. கோர்டெக்ஸ் 2. கார்டெக்ஸ்
लागत,செலவு
बीजपत्र,கோட்டிலிடன்
ऋण समिति,கடன் குழு
1.उधार 2. साख,1. கடன் கொடுத்தல் 2. கடன்
1. ऋणदाता 2. लेनदार,1. கடன் கொடுத்தவர் 2. கடன் கொடுத்தவர்
1.शिखा 2. शीर्ष 3. शिखर,1. முகடு 2. உச்சி 3. கோபுரம்
व्याकुंचन,திரும்பப் பெறுதல்
संकट,பிரச்சனை
कसौटी,சோதனை
क्रांतिक,முக்கியமான
फसल बीमा,பயிர் காப்பீடு
फसल ऋण,பயிர் கடன்
1. सस्य 2. फसल,1. பயிர் 2. பயிர்
सस्यन क्षेत्र,சாகுபடி பகுதி
पार-असंगत,குறுக்கு இணக்கமற்ற
1. मुकुट 2. शिखर (पादप),1. கிரீடம் 2. உச்சம் (தாவரம்)
मृदुकण,மென்மையான துகள்கள்
पपड़ी,மேல் ஓடு
1. क्रिप्टोगैम 2. अपुष्पीपादप,1. கிரிப்டோகம் 2. புளோரிஃபார்ம் அல்லாதது
छांटन (फल),கொடிமுந்திரி (பழம்)
कल्म,பேனா
कृष्य किस्म,சாகுபடி வகை
1.कर्षण 2. कृषि 3. खेती,1. இழுவை 2. விவசாயம் 3. விவசாயம்
1.किसान 2. कल्टीवेटर (यंत्र),1. விவசாயி 2. உழவர்
1.संवर्ध 2. संवर्धन 3. पालन,1. சாகுபடி 2. சாகுபடி 3. வளர்ப்பு
1.संसाधन 2.तैयार करना,1.வளம் 2.தயாரிப்பு
1.कुंतलन 2. कुंचन,1.குந்தலன் 2.குஞ்சன்
मुद्रा,தோரணை
1. उपत्वचा 2. क्यूटिकल,1. மேல்தோல் 2. க்யூட்டிகல்
1.कलम 2. कटाई 3. काटना 4.कटाग्र 5. कटावा,1. பேனா 2. வெட்டுதல் 3. வெட்டுதல் 4. வெட்டுதல் 5. வெட்டுதல்
1.कृमि कोष 2. सिस्ट 3. पुटी 4.विकृत गुल्म 5. रसौली,1. புழு கார்பஸ் 2. நீர்க்கட்டி 3. நீர்க்கட்டி 4. சிதைந்த கட்டி 5. நியோபிளாசம்
साइटोक्रोम,சைட்டோக்ரோம்
कोशिका युग्मन,செல் இணைப்பு
कोशिका जनन,செல் இனப்பெருக்கம்
कोशिका आनुवंशिकी,செல் மரபியல்
कोशिका द्रव्य विभाजन,சைட்டோபிளாஸ்மிக் பிரிவு
कोशिका विज्ञान,உயிரணு உயிரியல்
कोशिका लयन,செல் சிதைவு
1. साइटोमियर 2. कोशिका खंड,1. சைட்டோமியர் 2. செல் பிரிவு
कोशिका द्रव्य,சைட்டோபிளாசம்
1.डेरी 2. दुग्धशाला,1. பால்பண்ணை 2. பால்பண்ணை
डेरी उदयोग,பால் தொழில்
1. बांध 2. प्रजननी,1. அணை 2. வளர்ப்பவர்
दिवस निरपेक्ष पादप,நாள் முழுமையான தாவரம்
पुष्पन के बाद दिन,பூக்கும் மறுநாள்
पूर्ण पुष्पन के बाद दिन,முழு பூக்கும் மறுநாள்
निष्पुष्पन,திறமையின்மை
विकैल्सीकरण,சுண்ணாம்பு நீக்கம்
1. निथारना 2. निस्तारना,1. அப்புறப்படுத்து 2. அப்புறப்படுத்து
क्षय,சிதைவு
पर्णपाती,இலையுதிர்
1. दशमिक 2. दशमलव,1. தசமம் 2. தசம
न्यूनता,தாழ்வு மனப்பான்மை
अनूर्णन (मृदा),அனுரன் (மண்)
विपुष्पन,விபுஷ்பன்
विपत्रण,பில்லிங்
वनोन्मूलन,காடழிப்பு
अपहासन,அவமானம்
निम्नीकरण,சீரழிவு
अंश दिवस,பகுதி நாள்
1.मात्रा 2. अंश,1. அளவு 2. பகுதி
स्फुटन,விலகல்
भूसी हटाना,உமி அகற்றுதல்
भूसी हटाना,உமி அகற்றுதல்
निर्जलीकरण,நீரிழப்பு
निर्जलकारित्र,நீரற்ற
मांग,கோரிக்கை
1. विकृतीकरण 2. गुणनाशन,1. டினாட்டரேஷன் 2. பெருக்கல்
अनाच्छादन,கண்டனம்
1. निक्षेप (मृदा) 2. जमा (अर्थशास्त्र),1. வைப்பு (மண்) 2. வைப்பு (பொருளாதாரம்)
निक्षेपण,வைப்பு
1. मूल्यहास 2.अवमूल्यन,1. தேய்மானம் 2. தேய்மானம்
विलवणीकरण,உப்புநீக்கம்
1. जल शुष्कन 2. निर्जलीकरण,1. நீர் உலர்த்துதல் 2. நீரிழப்பு
1.अभिकल्पना 2. डिजाइन,1. வடிவமைப்பு 2. வடிவமைப்பு
शुष्कित्र,உலர்
गुठली निकालना,கர்னல் அகற்றுதல்
वि-अंतः भूस्तारीकरण,இடைக்கணிப்பு
वियुग्मन,இணைத்தல்
1. नर मंजरी निकालना (मक्का) 2. बल्लर निकालना,1. ஆண் மஞ்சரி பிரித்தெடுத்தல் (சோளம்) 2. பல்லார் பிரித்தெடுத்தல்
बल्लर या कुंदन को काटना,பல்லார் அல்லது குந்தன் வெட்டுதல்
निर्धारक,தீர்மானிப்பவர்
अवमूल्यन,மதிப்பிழப்பு
वनस्पतिरहित करना,தாவரங்களை நீக்கும்
विचलन,விலகல்
द्विक,இரட்டை
निदान,நோய் கண்டறிதல்
भिन्नकाल पक्वता,வெவ்வேறு முதிர்ச்சி
द्विभाजन,பிளவு
1.दविबीजपत्री 2.डाइकोटिलेड़न (बीज),1. டைகோடைலிடன் 2. டைகோடைலிடன் (விதை)
पश्चमारी (रोग),முதுகு நோய்
1. विसरण 2. विसार,1. பரவல் 2. பரவல்
पाचनीयता,செரிமானம்
द्विसंकर,இருகலப்பின
1. बांध 2. नाली 3. परिवाह,1. அணை 2. வாய்க்கால் 3. குடும்பம்
तनु,அற்ப
1. एकलिंगाश्रयी 2. पृथक् लिंगी,1. தனிக்குடித்தனம் 2. ஒருதார மணம்
द्विगुणित,டிப்ளாய்டு
1. द्विगुणित 2. डिप्लॉइड,1. டிப்ளாய்டு 2. டிப்ளாய்டு
द्विसूत्र,இருமுனை
1. निष्कलिकायन 2. कलिका निकालना,1. பிரித்தெடுத்தல் 2. மொட்டு அகற்றுதல்
1. तवेदार हल चलाना 2. चक्काकरण,1. கலப்பை உழுதல் 2. நூற்பு
छूट,தள்ளுபடி
रोगाणुनाशन,கிருமி நீக்கம்
1. परिक्षेपण 2. प्रकीर्णन,1. சிதறல் 2. சிதறல்
1.प्रकीर्णन 2.प्रसरण,1. சிதறல் 2. மாறுபாடு
विविधीकरण,பல்வகைப்படுத்தல்
विविधीकृत कृषि,பல்வகைப்பட்ட விவசாயம்
डी एन ए सोपान,டிஎன்ஏ படி
डी.एन.ए. ग्राही,டிஎன்ஏ பெறுபவர்
गोदी-भाड़ा,கப்பல்துறை வாடகை
प्रभावी,பயனுள்ள
प्रसुप्ति,செயலற்ற நிலை
1. मात्रा 2. खुराक 3. डोज,1. அளவு 2. அளவு 3. அளவு
दोहरा सिग्माभ वक्र,இரட்டை சிக்மாய்டு வளைவு
1. झोंका 2. खिंचाव,1. புயல் 2. நீட்சி
1. निकास नाली 2. अपवाहिका,1. வெளியேற்ற வடிகால் 2. கழிவுநீர்
जलनिकास,வடிகால்
कर्षण,இழுவை
1.दवा पिलाना 2. दवाई से तर करना,1. மருந்து கொடு 2. நனை
प्रसाधन (बीज),அழகுசாதனப் பொருட்கள் (விதைகள்)
1.बरमा 2. उथली भूल 3. ड्रिल 4. वपित्र,1. ஆகர் 2. ஆழமற்ற தவறு 3. துளை 4. துருப்பு
1.सूराख करना 2. बेधन 3. बरमाना,1. துளை 2. துளை 3. துளை
1.वेधना 2. ड्रिल से बोना 3. ड्रिल से डालना,1. துளையிடுதல் 2. துரப்பணம் மூலம் விதைத்தல் 3. துரப்பணம் மூலம் ஊற்றுதல்
बूंद-बूंद सिंचाई,சொட்டு நீர் பாசனம்
शुष्क खेती,உலர் விவசாயம்
1.धूल 2. बुकनी,1.தூசி 2.புக்னி
1.धूलित्र 2. प्रकीर्णक,1. டஸ்டர் 2. சிதறல்
बुरकना,தெளிக்க
1. बौना 2. वामन,1. குள்ளன் 2. வாமனன்
वामन पिरामिड,வாமன பிரமிட்
वामिनीभवन,வாமினி பவன்
पारिस्थितिकी,சூழலியல்
अर्थमिति,பொருளாதார அளவியல்
आर्थिक दक्षता,பொருளாதார திறன்
परिस्थितिक प्ररूप,சூழ்நிலை வகை
बहिःस्तरपोषित,கூடுதல் அடுக்கு
मृदीय,மென்மையான
मृदा विज्ञान,மண் அறிவியல்
1. मेड़बंदी 2. किनारा बनाना 3. किनारा बंदी,1. பாலம் 2. விளிம்பு 3. இழை மூடல்
खाद्य अंश,உணவு பகுதி
मांग की लोच,தேவை நெகிழ்ச்சி
उत्पादन लोच,உற்பத்தி நெகிழ்ச்சி
विद्युत्-अपघटन,மின்னாற்பகுப்பு
वैद्युतकण-संचलन,எலக்ட்ரோபோரேசிஸ்
अवक्षालन,ஆவியாதல்
1.विपुंसीकारित्र 2. बंधकारित्र 3.विपुंसीकार 4. बंध्यकार,1. சிரச்சேதம் 2. பிடிப்பவர் 3. தலை துண்டிப்பவர் 4. ஸ்டெரிலைசர்
1.मेड़ बंदी 2. डौलबंदी,1. வெயிர் பாண்டி 2. ஸ்ட்ராபாண்டி
भ्रूण,கரு
1. भ्रूणविज्ञान 2. भौणिकी,1. கருவியல் 2. இயற்பியல்
1. निकलना 2. निर्गमन,1. வெளியேறு 2. வெளியேறு
पायसीकारक,குழம்பாக்கி
अंतर्जात,உட்புறம்
अंतः सूत्री विभाजन,உள்-புள்ளி பிரிவு
अंतः परजीवी,உள் ஒட்டுண்ணி
भ्रूणपोष,எண்டோஸ்பெர்ம்
उद्यम,நிறுவன
कीटविज्ञान,பூச்சியியல்
पर्यावरण,சூழல்
1. प्रकिण्व 2. एन्जाइम,1. என்சைம் 2. என்சைம்
दलपुंज कलमबंदी,கொத்து ஒட்டுதல்
1. अधिपादप 2. एपिफाइट,1. எபிஃபைட் 2. எபிஃபைட்
समानधारिता,பங்கு
उन्मूलन,நீக்குதல்
आवश्यक पोषक तत्व,அத்தியாவசிய ஊட்டச்சத்துக்கள்
1. परिमापन 2. कूतना 3. आकलन,1. அளவீடு 2. தாவி 3. மதிப்பீடு
पांडुरता,நேர்த்தியான
सुजननिक,சுஜன்னிக்
मूल्यांकन,மதிப்பீடு
वाष्पनमापी,நீராவி மானி
वाष्पन-वाष्पोत्सर्जन,ஆவியாதல்
सदाहरित क्रांति,நித்திய புரட்சி
1. सदाहरित 2. सदापर्णी,1. evergreen 2. evergreen
विकास,வளர்ச்சி
उच्छेद करना,துண்டிக்கப்பட்டது
परिक्षय (उर्वरता),பரீக்ஷய் (கருவுறுதல்)
शोषण,சுரண்டல்
1. खोज 2. अन्वेषण,1. ஆய்வு 2. ஆய்வு
1. बहिर्वेधन 2. उत्सारण,1. வெளியேற்றம் 2. உமிழ்வு
आंख,கண்
1. कारक 2. घटक 3. उपादान 4. साधन,1. காரணி 2. கூறு 3. காரணி 4. வளம்
कारक उत्पादकता,காரணி உற்பத்தித்திறன்
आढ़तिये का बट्टा,வர்த்தகர் தள்ளுபடி
क्रमगुणित ब्लॉक डिजाइन,காரணி தொகுதி வடிவமைப்பு
विकल्पी,மாற்று
1. पड़ती 2. पलिहर,1. பட்டி 2. பலிஹார்
कुल,மொத்த
प्रक्षेत्र मूल्यांकन,கள மதிப்பீடு
प्रक्षेत्र का बजट बनाना,பண்ணை பட்ஜெட்
कृषि व्यवसाय,விவசாய வணிகம்
प्रक्षेत्र नियोजन,கள திட்டமிடல்
1. किसान 2. कृषक,1. விவசாயி 2. விவசாயி
1. कृषि 2. खेती,1. விவசாயம் 2. விவசாயம்
संघट्टन,மோதல்
बहुप्रजनन,பல இனப்பெருக்கம்
किण्वन,நொதித்தல்
उर्वरता,கருவுறுதல்
उर्वरक,உரம்
उर्वरक उपयोग दक्षता,உர பயன்பாடு திறன்
रेशेदार,நார்ச்சத்து
1. खेत 2. क्षेत्र 3. स्थान,1. பண்ணை 2. பகுதி 3. இடம்
मृदा जलधारिता,மண் நீர் பிடித்து
प्रक्षेत्र प्रदर्शन,கள ஆர்ப்பாட்டம்
1. स्थिरीकरण 2. यौगिकीकरण 3. निर्धारण,1. அசையாமை 2. ஃபிக்சேஷன் 3. ஃபிக்சேஷன்
1. आप्लावन 2. अधिसिंचन,1. ஊடுருவல் 2. செறிவூட்டல்
प्रवाह आरेख,ஓட்ட வரைபடம்
खाद्य मान,உணவு மதிப்பு
चारा,தீவனம்
पूर्वानुमान,முன்னறிவிப்பு
वन,காடு
वनरोपण,காடு வளர்ப்பு
1. ताड़पर्ण 2. प्रपर्ण,1. டாட்பார்ன் 2. படிவம்
तुषार रोधी,உறைபனி எதிர்ப்பு
1.पाला 2. तुषार,1. பாலா 2. ப்ளைட்
1. हिमशीतित 2. हिमीकृत,1. உறைந்த 2. உறைந்த
फलन,செயல்பாடு
1. फल पातन 2. फल का झड़ना,1. பழம் வீழ்ச்சி 2. பழம் வீழ்ச்சி
फल बनना,பழங்கள் ஆக
1. धूमन 2. धूम देना,1. புகைத்தல் 2. புகைத்தல்
कवकनाशी,பூஞ்சைக் கொல்லி
कवकरोधी,பூஞ்சை எதிர்ப்பு
कवक,பூஞ்சை
1. खूड़ 2. सीता,1. குத் 2. சீதா
1. संलयन 2. संगलन,1. இணைவு 2. இணைவு
रूआं,பருத்தி கம்பளி
रोएंदार,முடிகள் நிறைந்த
1. वृक्ष व्रण 2. पिटिका,1. மரப்புண் 2. பிடிகா
1. युग्मक 2. गैमीट,1. கேமட்கள் 2. கேமட்கள்
1. उद्यान 2. बाग,1. தோட்டம் 2. தோட்டம்
1. पनसाल 2. जलमापी,1. பான்சால் 2. ஹைட்ரோமீட்டர்
जीन संग्रह,மரபணு சேகரிப்பு
जीन टैगन,ஜீன் டேகன்
वंशावली विज्ञान,பரம்பரை
जीन मानचित्र,மரபணு வரைபடம்
आनुवंशिकी,மரபியல்
1. जीनोम 2. संजीन,1. ஜீனோம் 2. சங்கீன்
संजीनी संग्रह,சஞ்சினி சேகரிப்பு
जीनोमिक्स,மரபியல்
जीनप्ररूपी,மரபணு வகை
1. जीनी संरचना 2. जीन प्ररूप,1. மரபணு அமைப்பு 2. மரபணு வகை
वंश,பரம்பரை
1. जीनस 2. वंश,1. பேரினம் 2. பரம்பரை
1. रोगाणु 2. जर्म,1. கிருமி 2. கிருமி
रोगाणुनाशी,கிருமி நாசினி
अंकुरण,முளைத்தல்
1. जननद्रव्य 2. जर्मप्लाज्म,1. ஜெர்ம்பிளாசம் 2. ஜெர்ம்பிளாசம்
जिबरेलिक अम्ल,ஜிபெரெலிக் அமிலம்
ओटना,பொறுக்கி
तुष,துஷ்
1. लसदार 2. ग्लूटिनी,1. பசையம் 2. பெருந்தீனி
ग्लाइकोलिसिस,கிளைகோலிசிஸ்
नाइस,நைஸ்
स्वर्णिम क्रांति,பொன் புரட்சி
1. श्रेणीकरण 2. वर्गीकरण 3. स्तरीकरण,1. வகைப்பாடு 2. வகைப்பாடு 3. அடுக்குப்படுத்தல்
1. कलमबंद पादप 2. कलमी पौधा,1. ஒட்டு செடி 2. பெனும்பிரல் செடி
कलम असंगत,பேனா சீரற்ற
ग्रैना,கிரானா
कणिकायन,குருணையாக்கம்
हरी खाद,பச்சை உரம்
हरित क्रांति,பசுமைப் புரட்சி
वृद्धि और परिवर्धन,வளர்ச்சி மற்றும் வளர்ச்சி
1. गोंद रोग 2. गोंदार्ति,1. ஈறு நோய்
भिन्नस्थ - उभयस्त्रीलिंगी,வேற்றுபாலின
1. प्रकृति 2. स्वभाव 3. रूपगुण 4. स्वरूप,1. பிரகிருதி 2. இயல்பு 3. ரூபகுணம் 4. தோற்றம்
1. ओला 2. करकापात 3. करका,1. ஓலா 2. கர்கபட் 3. கர்கா
रोमिलवैच,ரோமில்வாட்ச்
लवणमृदोद्भिद्,உப்பு நீர்க்கட்டி
हैरो,ஹாரோ
1. तुड़ाई सूचकांक 2. कटाई सूचकांक,1. அறுவடை குறியீடு 2. அறுவடை குறியீடு
1.कटाई 2. कटी फसल 3. तैयार फसल 4. उपज,1. அறுவடை 2. அறுவடை செய்த பயிர் 3. முடிக்கப்பட்ட பயிர் 4. மகசூல்
1. तोड़ना 2. कटाई 3. तुड़ाई,1. பறித்தல் 2. அறுவடை 3. பறித்தல்
1. अंडे से निकलना 2. अंडा सेना,1. முட்டை இடுதல் 2. முட்டை படை
सूखी घास,உலர்ந்த புல்
सूखा चारा,உலர் தீவனம்
गंजी,கஞ்சி
धुंध,மூடுபனி
धुंधता,மங்கலான
1. बाली 2. सिट्टा 3.मुंडक 4. शीर्ष 5. सिर 6. सिरा,1. பாலி 2. சித்தா 3. முண்டக் 4. மேல் 5. தலை 6. சிரா
सिरा (नाली का),பள்ளத்தின் முடிவு
शीर्ष छंटाई,மேல் கத்தரித்து
बाड़,வேலி
अधिरक्षण,காவலில்
कुंडलिनी,குண்டலினி
हेमैटाइट,ஹெமாடைட்
1. शाक 2. बूटी,1. மூலிகை 2. மூலிகை
1.वनस्पति संग्रह 2. वनस्पति संग्रहालय,1.தாவரவியல் சேகரிப்பு 2.தாவரவியல் அருங்காட்சியகம்
शाकनाशी,களைக்கொல்லி
आनुवंशिकता,பரம்பரை
वंशागतित्व,பரம்பரை
उभयलिंगी,இருபாலினம்
विषमवर्णी,ஹீட்டோரோக்ரோமடிக்
विषम-निषेचन,பன்முக கருத்தரித்தல்
1. संकरओज 2. हेटेरोसिस,1. ஹைபிரிடோஸ் 2. ஹெட்டோரோசிஸ்
लिंगक्रोमोसोम,செக்ஸ்க்ரோமோசோம்கள்
परपोषित,பராமரிக்கவில்லை
षड्गुणित,பதினாறுமாதம்
शीत निष्क्रियता,குளிர் உறக்கம்
उच्च सघनता रोपण,அதிக அடர்த்தி நடவு
1. पिंडलक 2. हिल (धान),1. பிண்டலாக் 2. மலை (நெல்)
आयतचित्र,ஹிஸ்டோகிராம்
उच्च तकनीकी औद्यानिकी,உயர் தொழில்நுட்ப தோட்டக்கலை
1.करंड 2. छत्ता,1.தயிர் 2. ஹைவ்
1.गुड़ाई 2. गोड़ना,1. களையெடுத்தல் 2. களையெடுத்தல்
जोत,வைத்திருக்கும்
निजी फार्म,தனியார் பண்ணை
समस्थिति,ஹோமியோஸ்டாஸிஸ்
वासभूमि,தாயகம்
समांगता,ஒருமைப்பாடு
1.सजातीय 2. समांगी,1. ஒரே மாதிரியான 2. ஒரே மாதிரியான
समधर्मी,அனுதாபம்
समयुग्मज,ஓரினச்சேர்க்கை
1.खुरलिका 2. खाद्यधानी 3. हापर,1. குர்லிகா 2. உணவுப் பாத்திரம் 3. ஹாப்பர்
1.संस्तर 2. क्षितिज,1. அடுக்கு 2. அடிவானம்
औद्यानिक फसलें,தோட்டக்கலை பயிர்கள்
1. उद्यान विज्ञान 2. बागवानी 3. उद्यान कृषि 4.औदयानिकी,1. தோட்டக்கலை 2. தோட்டக்கலை 3. தோட்டக்கலை 4. தோட்டக்கலை
