Malayalam,Bengali
തവള,ব্যাঙ
ഗേബിൾ,গ্যাবল
ഗബ്ലെറ്റ്,গ্যাবলেট
ഗാംബ്രൽ മേൽക്കൂര,গ্যাম্বেলের ছাদ
ഗേജ്,গেজ
അളക്കൽ വിഭാഗം,পরিমাপক বিভাগ
ഗേജിംഗ് സ്റ്റേഷൻ,গেজিং স্টেশন
പൊതുവായ ലൊക്കേഷൻ പ്ലാൻ,সাধারণ অবস্থান পরিকল্পনা
പൊതു വെന്റിലേഷൻ,সাধারণ বায়ুচলাচল
ജി ചക്രവാളം അല്ലെങ്കിൽ ഗ്ലേ ചക്രവാളം,G দিগন্ত বা gley দিগন্ত
വരെ ഗ്ലേഷ്യൽ,হিমবাহ পর্যন্ত
ഗ്നീസ്,জিনিস
ഗുഡ്സ് യാർഡ്,গুডস ইয়ার্ড
ഗ്രേഡിയന്റ് പ്രതിരോധം,গ্রেডিয়েন্ট প্রতিরোধ
ഗ്രാനൈറ്റ്,গ্রানাইট
ഗ്രാനുലാർ ഘടന,দানাদার গঠন
ഗ്രാനുലേഷൻ,দানাদার
ഗ്രാനുൾ,কণিকা
ഗുരുത്വാകർഷണ ജല രഹിത ജലം,মহাকর্ষীয় জল মুক্ত জল
ഗുരുത്വാകർഷണ മുറ്റം,গ্র্যাভিটেশনাল ইয়ার্ড
വലിയ മണ്ണ് ഗ്രൂപ്പ്,মহান মাটি গ্রুপ
ഗ്രില്ലേജ് അടിസ്ഥാനം,গ্রিলেজ ফাউন্ডেশন
ഗ്രൗണ്ട് ഹാൻഡ് മോൾഡിംഗ്,স্থল হাত ছাঁচনির্মাণ
ഗ്രൂപ്പുചെയ്ത ഡോക്ക്,দলবদ্ধ ডক
ഗ്രൂപ്പ് ഭവനം,গ্রুপ হাউজিং
അതിഥി മുറി,অতিথি কক্ষ
ഗട്ടർ,নর্দমা
ഗട്ടർ വഹിക്കുന്നയാൾ,নর্দমা বহনকারী
ഗട്ടർ പരിശോധന,গটার চেক
ചുറ്റിക ഡ്രസ്സിംഗ്,হাতুড়ি ড্রেসিং
തുറമുഖം,হারবার
അഭയകേന്ദ്രം,আশ্রয়ের পোতাশ্রয়
ഹാർഡ് പാൻ,শক্ত প্যান
തലക്കെട്ട്,হেডার
തലക്കെട്ട് ബോണ്ട്,হেডার বন্ড
ഹെഡ്ഡർ കോഴ്സ്,হেডার কোর্স
ഹെഡ് ഗേറ്റ് ഘടന,হেড গেটের গঠন
കനാലിന്റെ തലവൻ,খালের প্রধান
ഹെഡ് റെഗുലേറ്റർ,হেড রেগুলেটর
മത്തി അസ്ഥിബന്ധം,হেরিং হাড়ের বন্ধন
ഹൃദയം,হার্টিং
നനവിന്റെ ചൂട്,ভিজানোর তাপ
ഉയർന്ന അലുമിന സിമന്റ്,উচ্চ অ্যালুমিনা সিমেন্ট
ഹിപ്,নিতম্ব
ഹിപ് ക്യാപ്പിംഗ്,হিপ ক্যাপিং
ഇടുങ്ങിയ അറ്റം,নিতম্বের শেষ
ഹുഡ്,ঘোমটা
ഹുഡ് മോൾഡിംഗ്,হুড ছাঁচনির্মাণ
ഹുക്കിന്റെ നിയമം,হুকের আইন
വളയം ഇരുമ്പ്,হুপ লোহা
ചക്രവാളം,দিগন্ত
ഹ്യുമിഡിഫിക്കേഷൻ,আর্দ্রতা
"ഈർപ്പം, കേവല","আর্দ্রতা, পরম"
"ഈർപ്പം, ആപേക്ഷികം","আর্দ্রতা, আপেক্ষিক"
ഹമ്പ് യാർഡ്,হাম্প ইয়ার্ড
ഹൈഡ്രോളിക് മർദ്ദം,জলবাহী চাপ
ജലാംശം,হাইড্রেশন
ജലവിശ്ലേഷണം,হাইড্রোলাইসিস
ഹൈഡ്രോലൈറ്റിക് അസിഡിറ്റി,হাইড্রোলাইটিক অ্যাসিডিটি
ഹൈഡ്രോമോർഫിക് മണ്ണ്,হাইড্রোমরফিক মাটি
ഹൈഡ്രോഫിലിക് കൊളോയിഡ്,হাইড্রোফিলিক কলয়েড
ഹൈഡ്രോഫോബിക് കൊളോയിഡ്,হাইড্রোফোবিক কলয়েড
ഹൈഡ്രോസ്റ്റാറ്റിക് മർദ്ദം അനുപാതം,হাইড্রোস্ট্যাটিক চাপ অনুপাত
ഹൈഗ്രോസ്കാപ്റ്റിക് ഗുണകം,হাইগ্রোস্ক্যাপটিক সহগ
ഹൈഗ്രോസ്കോപ്പിക് ഈർപ്പം,হাইগ্রোস্কোপিক আর্দ্রতা
ഹൈഡ്രോസ്കോപ്പിസിറ്റി,হাইড্রোস্কোপিসিটি
ഹൈഗ്രോസ്കോപ്പിക് ഈർപ്പം,হাইগ্রোস্কোপিক আর্দ্রতা
ഹൈപ്പർബാറിക് ചേംബർ,হাইপারবারিক চেম্বার
ഹൈപ്പർസ്റ്റാറ്റിക് ഫ്രെയിം,হাইপারস্ট্যাটিক ফ্রেম
ഹൈപ്സോമീറ്റർ,হাইপসোমিটার
പ്രകാശം,আলোকসজ্জা
ഇംബിബേഷൻ ഈർപ്പം,ইমবিবেশন আর্দ্রতা
പാകമാകാത്ത മണ്ണ്,অপরিণত মাটি
പിടിച്ചെടുത്ത ഡോക്ക്,জব্দ ডক
ഭൂമിയുടെ വരുമാനം വർദ്ധിപ്പിക്കുക,ভূমি রাজস্ব বৃদ্ধি
സ്വതന്ത്ര സ്കാർഫോൾഡ്,স্বাধীন ভারা
ഇൻഡുറേറ്റഡ്,নিমজ্জিত
പ്രാരംഭ പ്രിസ്ട്രെസ്,প্রাথমিক prestress
പ്രാരംഭ ടെൻഷൻ,প্রাথমিক উত্তেজনা
ഉൾനാടൻ ജലപാത തുറമുഖം,অভ্যন্তরীণ জলপথ বন্দর
ഇൻസുലേറ്റിംഗ് ബോർഡ്,অন্তরক বোর্ড
ഇന്റർമീഡിയറ്റ് പോർട്ട്,মধ্যবর্তী বন্দর
ആന്തരിക ഘർഷണം,অভ্যন্তরীণ ঘর্ষণ
ഇൻട്രാസോണൽ മണ്ണ്,ইন্ট্রাজোনাল মাটি
അയോൺ,অয়ন
അയോൺ എക്സ്ചേഞ്ച്,আয়ন বিনিময়
ഇരുമ്പ് പാൻ,লোহার প্যান
ജലസേചന ഭൂമി,সেচ সম্পন্ন ভূমি
ജലസേചനം,সেচ
ജലസേചന സെസ്,সেচ সেস
ജാംബ്,জাম্ব
ജോഗിൾ,জগল
ജോഗിൾ പിൻ,জগল পিন
ജൂൾ,জুল
ജമ്പർ,জাম্পার
കിലോഗ്രാം,কিলোগ্রাম
കിലോഗ്രാം ശക്തി,কিলোগ্রাম বল
കിലോഗ്രാം ഫോഴ്സ് മീറ്റർ,কিলোগ্রাম ফোর্স মিটার
കിലോവാട്ട് മണിക്കൂർ,কিলোওয়াট ঘন্টা
രാജാവ് അടച്ചുപൂട്ടൽ,রাজা বন্ধ
അടുക്കള,রান্নাঘর
ലേസ്ഡ് കോളം,জরিযুক্ত কলাম
ലാഗിംഗ്,ল্যাগিং
ലാമെല്ല റൂട്ട്,ল্যামেলা মূল
ലാമിനാർ ഒഴുക്ക്,লেমিনার প্রবাহ
വിളക്ക് ദ്വാരം,বাতির গর্ত
ഭൂമി ശേഖരിക്കൽ,ভূ - বিস্তৃতি
ലാൻഡ് സ്ലൈഡിംഗ്,ল্যান্ড স্লাইডিং
ലാറ്ററൈറ്റ്,ল্যাটেরাইট
ലാറ്ററൈറ്റ് മണ്ണ്,ল্যাটেরাইট মাটি
വലിയ സംഖ്യകളുടെ നിയമം,বড় সংখ্যার আইন
ലേഔട്ട് പ്ലാൻ,বিন্যাস পরিকল্পনা
ലെഡ്ജർ,খাতা
നാരങ്ങ പാൻ,চুন প্যান
ലിന്റൽ,লিন্টেল
ദ്രാവക പരിധി,তরল সীমা
ലൈവ് ലോഡ്,লাইভ লোড
പശിമരാശി,দোআঁশ
പ്രാദേശിക എക്‌സ്‌ഹോസ്റ്റ് വെന്റിലേഷൻ,স্থানীয় নিষ্কাশন বায়ুচলাচল
ലോക്കോ യാർഡ്,লোকো ইয়ার্ড
ലോസ്,লস
കുറഞ്ഞ പ്ലാസ്റ്റിക് പരിധി,নিম্ন প্লাস্টিকের সীমা
കുറഞ്ഞ ചൂട് സിമന്റ്,কম তাপ সিমেন্ট
മെഷീൻ മോൾഡിംഗ്,মেশিন ছাঁচনির্মাণ
മാക്രോസ്ട്രക്ചർ,ম্যাক্রোস্ট্রাকচার
പ്രധാന ഹെഡ് റെഗുലേറ്റർ,প্রধান প্রধান নিয়ন্ত্রক
പ്രധാന തുറമുഖം,প্রধান বন্দর
മേക്കപ്പ് എയർ,বায়ু আপ করা
മാൻസാർഡ്,মানসার্ড
മാർഷലിംഗ് യാർഡ്,মার্শালিং ইয়ার্ড
കൊത്തുപണി,রাজমিস্ত্রির কাজ
പക്വത താപനില,পরিপক্ক তাপমাত্রা
മെസാനൈൻ തറ,মধ্যবর্তী তলা মেঝে
മെക്കാനിക്കൽ വിശകലനം,যান্ত্রিক বিশ্লেষণ
മെക്കാനിക്കൽ വെന്റിലേഷൻ,যান্ত্রিক বায়ুচলাচল
മെട്രിക് സിസ്റ്റം,মেট্রিক সিস্টেম
മൈക്രോസ്ട്രക്ചർ,মাইক্রোস্ট্রাকচার
മില്ലി തുല്യം,মিলি সমতুল্য
ഒരു ലിറ്ററിന് തുല്യമായ മില്ലി,মিলি প্রতি লিটার সমতুল্য
ധാതു,খনিজ
ധാതു മണ്ണ്,খনিজ মাটি
ചെറിയ തുറമുഖം,ছোট বন্দর
മിട്രഡ് ക്ലോഷർ,Mitred বন্ধ
മൊബൈൽ മണ്ണ് കൊളോയിഡ്,মোবাইল সয়েল কলয়েড
ഈർപ്പത്തിന്റെ ഉള്ളടക്കം,আর্দ্রতা কন্টেন্ট
ഈർപ്പം ഗ്രേഡിയന്റ്,আর্দ্রতা গ্রেডিয়েন্ট
മോണോലിത്ത്,মনোলিথ
മോണോറെയിൽ,মনোরেল
നാഷണൽ ഹാർബർ കൗൺസിൽ,জাতীয় হারবার কাউন্সিল
സ്വാഭാവിക കിടക്ക,প্রাকৃতিক বিছানা
സ്വാഭാവിക ഫിനിഷ്,প্রাকৃতিক ফিনিস
സ്വാഭാവിക തുറമുഖം,প্রাকৃতিক পোতাশ্রয়
സ്വാഭാവിക വെന്റിലേഷൻ,প্রাকৃতিক বায়ুচলাচল
നാവിക തുറമുഖം,নৌ বন্দর
ന്യൂട്ടൺ,নিউটন
ഏകീകൃതമല്ലാത്ത ഒഴുക്ക്,অ অভিন্ন প্রবাহ
ജലനിരക്ക് ഉൾക്കൊള്ളുന്നു,জলের হার দখল করে
ഓയിൽ പെയിന്റ്,তেলে আকা
എണ്ണ കിണർ സിമന്റ്,তেল কূপ সিমেন্ট
ചാനൽ ഫ്ലോ തുറക്കുക,খোলা চ্যানেল প্রবাহ
ഒപ്റ്റിമൽ ഈർപ്പം,সর্বোত্তম আর্দ্রতা
ജൈവ മണ്ണ്,জৈব মাটি
ഓറിയന്റേഷൻ,ওরিয়েন্টেশন
ഓർത്തോഗണൽ,অর্থোগোনাল
ഒർട്ട്സ്റ്റീൻ,অর্টস্টেইন
ബാഹ്യ സിഗ്നൽ,বাইরের সংকেত
ഓക്സിഡേഷൻ,জারণ
കലവറ,প্যান্ট্রি
പാരപെറ്റ്,প্যারাপেট
പാരപെറ്റ് മതിൽ,প্রাচীর প্রাচীর
പാരന്റ് മെറ്റീരിയൽ,পিতামাতার উপাদান
പെബിൾ കാസ്റ്റ് പ്ലാസ്റ്റർ,নুড়ি ঢালাই প্লাস্টার
പെഡൽഫർ,পেডালফার
പെഡോക്കൽ,পেডোকাল
പെഡോജെനിസിസ്,পেডোজেনেসিস
പെഡോളജി,পেডোলজি
പെഡോസ്ഫിയർ,পেডোস্ফিয়ার
പെനെട്രോമീറ്റർ,পেনেট্রোমিটার
പെന്റ് മേൽക്കൂര,পেন্ট ছাদ
പെപ്റ്റിസിംഗ് ഏജന്റ്,পেপটাইজিং এজেন্ট
വിശകലന കാലയളവ്,বিশ্লেষণের সময়কাল
പെർപെൻഡ്,পারপেন্ড
പെർസോർപ്ഷൻ,শোষণ
പിയർ,পিয়ার
പിലാസ്റ്റർ,পিলাস্টার
പിച്ച്,পিচ
പിച്ചിട്ട മേൽക്കൂര,গল্পটা ছাদ
പ്ലെയിൻ കോൺക്രീറ്റ്,সাধারণ কংক্রিট
തലം ആംഗിൾ,সমতল কোণ
സമതല മുറ്റം,সমতল গজ
പ്ലാൻസോൾ,প্ল্যানসোল
പ്ലാസ്റ്റിക് സ്ഥിരത,প্লাস্টিকের সামঞ্জস্য
പ്ലാസ്റ്റിറ്റി,প্লাস্টিসিটি
പ്ലാസ്റ്റിറ്റി സൂചിക,প্লাস্টিসিটি সূচক
പ്ലാസ്റ്റിറ്റി പരിധി,প্লাস্টিসিটি সীমা
പ്ലാസ്റ്റിറ്റി ശ്രേണി,প্লাস্টিসিটি পরিসীমা
പ്ലാറ്റി ഘടന,প্লাটি গঠন
സ്തംഭം,প্লিন্থ
ഉഴുതുമണ്ണ്,লাঙ্গলের মাটি
പ്ലം കല്ല്,বরই পাথর
പോഡ്സോൾ,পডজোল
ചൂണ്ടിക്കാണിക്കുന്നു,ইশারা
ബഹുഭുജ മതിൽ,বহুভুজ প্রাচীর
പോർ സ്പേസ്,ছিদ্র স্থান
തുറമുഖം,বন্দর
പോസിറ്റീവ് വെന്റിലേഷൻ,ইতিবাচক বায়ুচলাচল
പുൽമേടുള്ള മണ്ണ്,প্রাইরি মাটি
കൃത്യത,যথার্থতা
പ്രാഥമിക കണിക,প্রাথমিক কণা
പ്രിസ്മാറ്റിക് ഘടന,প্রিজম্যাটিক কাঠামো
ഉൽപ്പാദനപരമായ ജോലി,উৎপাদনশীল কাজ
പദ്ധതിയുടെ ന്യായീകരണം,প্রকল্পের ন্যায্যতা
സംരക്ഷണ പ്രവർത്തനം,প্রতিরক্ষামূলক কাজ
കപട-മൈസീലിയം,সিউডো-মাইসেলিয়াম
പുഡിൽ,পুডল
പഗ്ഗിംഗ്,পাগিং
പ്യൂമിസ്,পিউমিস
പഞ്ച്യോൺ,পাঞ্চিয়ন
പാവ,পুতুল
പുട്ട്ലോഗ്,পুটলগ
പുട്ട്ലോഗ് സ്കാർഫോൾഡ്,পুটলগ ভারা
അളവ് തൂക്ക നിരീക്ഷകൻ,পরিমাণ পরিমাপক
ക്വാറി സ്രവം,খনির রস
കടവ,কোয়ে
രാജ്ഞി അടച്ചുപൂട്ടൽ,রানী বন্ধ
ക്വോയിൻ,কুইন
റാഫ്റ്റ് അടിത്തറ,ভেলা ফাউন্ডেশন
റാക്കർ,রাকার
റാക്കിംഗ്,রেকিং
റാക്കിംഗ് ബോണ്ട്,রেকিং বন্ড
റാക്കിംഗ് ഫ്ലാഷിംഗ്,ঝলকানি raking
അതിവേഗം മാറിക്കൊണ്ടിരിക്കുന്ന ഒഴുക്ക്,দ্রুত পরিবর্তনশীল প্রবাহ
വീണ്ടെടുക്കാവുന്ന പേയ്മെന്റ്,পুনরুদ্ধারযোগ্য পেমেন্ট
ചുവന്ന ഭൂമി,লাল পৃথিবী
ചുവന്ന പശിമരാശി,লাল দোআঁশ
റെഗുലേറ്റർ,রেগুলেটর
റെഗുർ അല്ലെങ്കിൽ കറുത്ത പരുത്തി മണ്ണ്,রেগুর বা কালো তুলা মাটি
തിരിച്ചടവ് കരാർ,পরিশোধের চুক্তি
ശേഷിക്കുന്ന ചുരുങ്ങൽ,অবশিষ্ট সংকোচন
ശേഷിക്കുന്ന മണ്ണ്,অবশিষ্ট মাটি
വെളിപ്പെടുത്തുക,প্রকাশ করা
പിൻ വെളിപ്പെടുത്തുക,পিন প্রকাশ করুন
സമനില വെളിപ്പെടുത്തുക,টাই প্রকাশ
റിഡ്ജ്,রিজ
റിഡ്ജ് ക്യാപ്പിംഗ്,রিজ ক্যাপিং
നദി,নদী
റോഡ് സ്റ്റെഡ്,রোড স্টেড
പരുക്കൻ പ്ലാസ്റ്റർ,রুক্ষ প্লাস্টার
അവശിഷ്ടങ്ങൾ,ধ্বংসস্তুপ
അവശിഷ്ടങ്ങൾ,ধ্বংসস্তূপ রাজমিস্ত্রি
അവശിഷ്ടങ്ങൾ ചുവരുകൾ,ধ্বংসস্তূপ দেয়াল
റണ്ണിംഗ് മെഷർമെന്റ്,চলমান পরিমাপ
സുരക്ഷിതമായ വഹിക്കാനുള്ള ശേഷി,নিরাপদ ভারবহন ক্ষমতা
ഉപ്പ് ഗ്ലേസ്,লবণ গ্লেজ
സാമ്പിൾ വലിപ്പം,সাধারন মাপ
സാമ്പിൾ വിതരണം,নমুনা বিতরণ
സാമ്പിൾ പിശക്,নমুনা ত্রুটি
മണല്,বালি
സാൻഡ് ഫിനിഷ്,বালি ফিনিস
മണൽ കൈ മോൾഡിംഗ്,বালি হাত ছাঁচনির্মাণ
സാൻഡിംഗ്,স্যান্ডিং
പൂരിത മണ്ണ്,স্যাচুরেটেড মাটি
പൂരിത മണ്ണ് പേസ്റ്റ്,স্যাচুরেটেড মাটির পেস্ট
സാച്ചുറേഷൻ എക്സ്ട്രാക്റ്റ്,স্যাচুরেশন নির্যাস
സാച്ചുറേഷൻ ശതമാനം,স্যাচুরেশন শতাংশ
സോസർ ഡോം,সসার গম্বুজ
സ്കാർഫോൾഡ്,ভারা
ഷിസ്റ്റ്,শিস্ট
കടൽ തുറമുഖം,সমুদ্র বন্দর
രഹസ്യ ഗട്ടർ,গোপন নর্দমা
രണ്ടാമത്,দ্বিতীয়
സെഡിമെന്റേഷൻ വിശകലനം,অবক্ষেপণ বিশ্লেষণ
അർദ്ധ കൃത്രിമ തുറമുഖം,আধা-কৃত্রিম বন্দর
സെമി ടൈഡൽ ഡോക്ക്,আধা জোয়ার ডক
സെനൈൽ,বার্ধক্য
ഷെയ്ൽ,শেল
ഷീറ്റ് കൂമ്പാരം,চাদরের স্তূপ
ചുരുങ്ങൽ പരിധി,সংকোচন সীমা
ഷട്ടറിംഗ്,শাটারিং
സിയാലിറ്റിക് മണ്ണ്,সিয়ালিটিক মাটি
സീറോസെം,সিয়েরোজেম
സിൽ,সিল
ചെളി,পলি
ഏക മാംസ രക്തം,একক ফ্লেমিশ রক্ত
ഒറ്റ തരി ഘടന,একক দানাদার কাঠামো
എല്ലിൻറെ മണ്ണ്,কঙ্কালের মাটি
സ്കിർട്ടിംഗ്,স্কার্টিং
സ്ലീപ്പർ മതിൽ,ঘুমের প্রাচীর
സൈഡ് ഗട്ടർ,পাশের নর্দমা
സ്ലൈഡ് നിയമം,পিছলানো পদ্দতি
സ്ലിപ്പ് ഡോക്ക്,স্লিপ ডক
സ്മോനിസ,স্মোনিজা
കുതിർക്കുന്നു,ভিজানো
മണ്ണ് അസോസിയേഷൻ,মৃত্তিকা সমিতি
മണ്ണ് ക്ലാസ്,মাটির শ্রেণী
മണ്ണിന്റെ സമുച്ചയം,মাটি জটিল
മണ്ണിന്റെ സ്ഥിരത,মাটির সামঞ্জস্য
മണ്ണിന്റെ കുടുംബം,মাটির পরিবার
മണ്ണ് ഫ്രെയിം വർക്ക്,মাটির ফ্রেমের কাজ
മണ്ണിലെ ഈർപ്പം,মাটির আদ্রতা
മണ്ണിലെ ഈർപ്പം ശേഖരിക്കൽ,মাটির আর্দ্রতা বৃদ্ধি
മണ്ണിന്റെ ഈർപ്പം കുറവ്,মাটির আর্দ্রতার ঘাটতি
മണ്ണിന്റെ രൂപഘടന,মাটির রূপবিদ্যা
മണ്ണിന്റെ കണിക,মাটির কণা
മണ്ണിന്റെ ഘട്ടം,মাটির পর্যায়
മണ്ണിന്റെ പ്രൊഫൈൽ,মাটি প্রোফাইল
മണ്ണിന്റെ പ്രതികരണം,মাটির প্রতিক্রিয়া
മണ്ണ് വേർതിരിക്കുന്നു,মাটি আলাদা করে
മണ്ണ് പരമ്പര,মাটি সিরিজ
മണ്ണ് പരിഹാരം,মাটির সমাধান
മണ്ണിന്റെ ഘടന,মাটির গঠন
മണ്ണിന്റെ ഘടന,মাটির গঠন
മണ്ണിന്റെ തരം,মাটির ধরন
സോലം,সোলুম
സോർപ്ഷൻ,সর্পশন
സ്പാൾസ്,স্পালস
പ്രത്യേക അയോൺ പ്രഭാവം,নির্দিষ্ট আয়ন প্রভাব
ചതുരാകൃതിയിലുള്ള പാടശേഖരം,বর্গাকার কোর্সকৃত ধ্বংসস্তূপের গাঁথনি
ചതുരാകൃതിയിലുള്ള പതിവ് കോഴ്‌സ് ചെയ്ത അവശിഷ്ടങ്ങൾ,বর্গাকার নিয়মিত কোর্সকৃত ধ্বংসস্তুপ গাঁথনি
സ്ഥിരതയുള്ള ഒഴുക്ക്,অটল প্রবাহ
സ്റ്റെപ്പ് ഫ്ലാഷിംഗ്,ধাপে ধাপে ঝলকানি
ഒട്ടിപ്പിടിക്കുക,আঠালোতা
സ്റ്റിക്കിംഗ് പോയിന്റ്,স্টিকিং পয়েন্ট
കല്ല്,পাথর
സ്ലോപ്പ് ഹാൻഡ് മോൾഡിംഗ്,স্লপ হাত ছাঁচনির্মাণ
സ്ട്രാപ്പ് ഹിഞ്ച്,চাবুক কবজা
വൈക്കോൽ ബോർഡ്,খড় বোর্ড
ധാര,প্রবাহ
സമ്മർദ്ദം,মানসিক চাপ
സ്ട്രെച്ചർ,স্ট্রেচার
സ്ട്രെച്ചർ ബോണ്ട്,স্ট্রেচার বন্ড
സ്ട്രെച്ചർ കോഴ്സ്,স্ট্রেচার কোর্স
സ്ട്രിംഗ്,স্ট্রিং
സ്ട്രിംഗ് കോഴ്സ്,স্ট্রিং কোর্স
ഘടന ഘടകം,স্ট্রাকচার ফ্যাক্টর
ഘടനാ സൂചിക,গঠন সূচক
സ്റ്റക്കോ,স্টুকো
സ്റ്റഡ്,স্টুড
സ്റ്റൈലോബേറ്റ്,স্টাইলোবেট
ഉപ മണ്ണ്,সাব মাটি
ഉപ ഘടന,উপ-কাঠামো
സമ്മേഷൻ വക്രം,সমষ্টি বক্ররেখা
സൺ മൈക്ക,সূর্য মাইকা
സൂപ്പർ ഘടന,সুপার স্ট্রাকচার
സർവേയർ,সার্ভেয়ার
എസ്-മൂല്യം,এস-মান
കൊള്ളമുതൽ,চোরাই মাল
സ്വാൻ കഴുത്ത്,রাজহাঁসের ঘাড়
കൂടാരം,তাবারন্যাকল
ടേബിൾ ഹാൻഡ് മോൾഡിംഗ്,টেবিল হাত ছাঁচনির্মাণ
ടാങ്കിംഗ്,ট্যাঙ্কিং
ടെമ്പിയറ്റോ,টেম্পিয়েত্তো
ടെമ്പറിംഗ്,টেম্পারিং
ടെംപ്ലേറ്റ്,টেমপ্লেট
ടെംപ്ലേറ്റ്,টেমপ্লেট
ടെപ്പിഡാരിയം,টেপিডারিয়াম
ടെറാക്കോട്ട,পোড়ামাটির
ടെറ റോസ,টেরা রোজা
ടെറാസോ,টেরাজো
ടെട്ര ശൈലി,টেট্রা শৈলী
പരിധി പരിധി മൂല്യം,থ্রেশহোল্ড সীমা মান
തൊണ്ട,গলা
കല്ലിലൂടെ,পাথরের মাধ্যমে
ടൈഡൽ ബേസിൻ,জোয়ার বেসিন
ടൈ ബാർ,টাই বার
ബീം കെട്ടുക,টাই মরীচি
വടി കെട്ടുക,টাই রড
ടയർ,তিরস
സഹിഷ്ണുത,সহনশীলতা
പല്ലുവേദന,দাঁত তোলা
മുകളിലെ മണ്ണ് അല്ലെങ്കിൽ ഉപരിതല മണ്ണ്,উপরের মাটি বা পৃষ্ঠের মাটি
ആകെ പൊറോസിറ്റി,মোট ছিদ্র
ട്രേസറി,ট্রেসরি
ട്രെയിൻ പ്രതിരോധം,ট্রেন প্রতিরোধ
ട്രാൻസെപ്റ്റ്,ট্রান্সেপ্ট
പരിവർത്തന മണ്ണ്,ক্রান্তিকালীন মাটি
ട്രാൻസോം,ট্রান্সম
മണ്ണ് ഗതാഗതം,পরিবহন মাটি
പോഷകനദി,উপনদী
ട്രിഫോറിയം,ট্রাইফোরিয়াম
ട്രൈഗ്ലിഫ്,ট্রাইগ্লিফ
വെട്ടിച്ചുരുക്കിയ മണ്ണ്,কাটা মাটি
പ്രക്ഷുബ്ധമായ ഒഴുക്ക്,উত্তাল প্রবাহ
ടററ്റ്,বুরুজ
ടൈംപാർ നമ്പർ,টাইম্পার সংখ্যা
ആത്യന്തികമായി വഹിക്കാനുള്ള ശേഷി,চূড়ান্ত ভারবহন ক্ষমতা
ആത്യന്തിക പിഎച്ച്,চূড়ান্ত পিএইচ
ക്രമരഹിതമായ റാൻഡം അവശിഷ്ടങ്ങൾ കൊത്തുപണികൾ,এলোমেলো ধ্বংসস্তূপের গাঁথনি
കോഴ്‌സ് ചെയ്യാത്ത ചതുരാകൃതിയിലുള്ള അവശിഷ്ടങ്ങൾ,আনকোর্সড বর্গাকার ধ্বংসস্তূপ রাজমিস্ত্রি
അണ്ടർക്രോഫ്റ്റ്,আন্ডারক্রফট
നിറയാത്ത സുഷിരം,অপূর্ণ ছিদ্র
ഏകീകൃത ഒഴുക്ക്,অভিন্ন প্রবাহ
യൂണിറ്റ് ഫ്രെയിം തരം സ്കാർഫോൾഡ്,ইউনিট ফ্রেম টাইপ ভারা
ഉൽപ്പാദനക്ഷമമല്ലാത്ത ജോലി,অনুৎপাদনশীল কাজ
അപൂരിത മണ്ണ്,অসম্পৃক্ত মাটি
അസ്ഥിരമായ ഒഴുക്ക്,অস্থির প্রবাহ
മുകളിലെ പ്ലാസ്റ്റിക് പരിധി,প্লাস্টিকের উপরের সীমা
താഴ്വര ഗട്ടർ,উপত্যকা গটার
നിലവറ,ভল্ট
വെറ്റേറിയം,ভেটেরিয়াম
വെന്റിലേഷൻ,অবাধে বায়ু - চলাচলের ব্যবস্থা
വെന്റിലേറ്റർ,ভেন্টিলেটর
വരംദഹ്,ভেরামদাহ
വെസ്റ്റിബ്യൂൾ,ভেস্টিবুল
വില്ല,ভিলা
