Malayalam,Gujarati
ഡയറക്ടറി,ડિરેક્ટરી
ഡയറക്ടറി സെർവർ,ડિરેક્ટરી સર્વર
ഡയറക്ടറി സേവനം,ડિરેક્ટરી સેવા
പ്രവർത്തനരഹിതമാക്കുക,નિષ્ક્રિય
സിഗ്നൽ പ്രവർത്തനരഹിതമാക്കുന്നു,નિષ્ક્રિય સંકેત
വിച്ഛേദിക്കുക,ડિસ્કનેક્ટ
വ്യതിരിക്തമായ,અલગ
ഡിസ്ക്,ડિસ્ક
ഡിസ്ക് വിലാസം,ડિસ્ક સરનામું
ഡിസ്ക് അറേ,ડિસ્ક એરે
ഡിസ്ക് ശേഷി,ડિસ્ક ક્ષમતા
ഡിസ്ക് ഡ്രൈവ്,ડિસ્ક ડ્રાઇવ
ഡിസ്ക് ഫയൽ,ડિસ્ક ફાઇલ
ഡിസ്ക് മെമ്മറി,ડિસ્ક મેમરી
ഡിസ്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം (DOS),ડિસ્ક ઓપરેટિંગ સિસ્ટમ (DOS)
ഡിസ്ക് പായ്ക്ക്,ડિસ્ક પેક
ഡിസ്ക് സെർവർ,ડિસ્ક સર્વર
ഡിസ്ക് സംഭരണം,ડિસ્ક સંગ્રહ
ഡിസ്കെറ്റ്,ડિસ્કેટ
ഫയൽ പ്രദർശിപ്പിക്കുക,ડિસ્પ્લે ફાઇલ
ചിത്രം പ്രദർശിപ്പിക്കുക,પ્રદર્શિત છબી
നിർമാർജനം,નિકાલ
ദൂരം,અંતર
ദൂരം പ്രവർത്തനം,અંતર કાર્ય
വളച്ചൊടിക്കൽ,વિકૃતિ
വിതരണം ചെയ്തു,વિતરિત
വിതരണം ചെയ്ത ഡാറ്റ,વિતરિત ડેટા
വിതരണം ചെയ്ത സെർവർ,વિતરિત સર્વર
വിതരണം ചെയ്ത സംവിധാനം,વિતરણ સિસ્ટમ
വിതരണക്കാരൻ,વિતરણકારી
പ്രമാണം,દસ્તાવેજ
പ്രമാണം വീണ്ടെടുത്തു,દસ્તાવેજ પુનઃપ્રાપ્ત
പ്രമാണ വിൻഡോ,દસ્તાવેજ વિન્ડો
പ്രമാണീകരണം,દસ્તાવેજીકરણ
ഡൊമെയ്ൻ,ડોમેન
ഡൊമെയ്ൻ നാമം,ડોમેન નામ
ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ,ડોટ મેટ્રિક્સ પ્રિન્ટર
താഴേക്ക്,નીચે
ഡൗൺ ലിങ്ക്,ડાઉન લિંક
ഡൗൺലോഡ് ചെയ്യുന്നു,ડાઉન લોડિંગ
സമയക്കുറവ്,ડાઉન સમય
വലിച്ചിടുന്നു,ખેંચીને
DRAM (ഡൈനാമിക് റാം),DRAM (ડાયનેમિક રેમ)
ഡ്രിഫ്റ്റ്,ડ્રિફ્ટ
ഡ്രൈവർ,ડ્રાઈવર
ഡ്രോപ്പ്,ડ્રોપ
ഡ്രോപ്പ് ഡൗൺ ലിസ്റ്റ് ബോക്സ്,ડ્રોપ ડાઉન સૂચિ બોક્સ
ഡ്രം ഡ്രൈവ്,ડ્રમ ડ્રાઇવ
ഡ്രം പ്രിന്റർ,ડ્રમ પ્રિન્ટર
ഡ്രം യൂണിറ്റ്,ડ્રમ યુનિટ
ഇരട്ട,દ્વિ
ഇരട്ട സാന്ദ്രത,બેવડી ઘનતા
ഡമ്മി വിലാസം,બનાવટી સરનામું
തള്ളുക,ડમ્પ
ഡ്യുപ്ലെക്സ് സർക്യൂട്ട്,ડુપ્લેક્સ સર્કિટ
ഡ്യൂപ്ലെക്സിംഗ്,દ્વિગુણિત
തനിപ്പകർപ്പ്,ડુપ્લિકેટ
ഡിവിഡി R/W,ડીવીડી આર/ડબલ્યુ
ഡിവിഡി റോം,ડીવીડી રોમ
ചലനാത്മക നിർദ്ദേശം,ગતિશીલ સૂચના
ഡൈനാമിക് മെമ്മറി,ગતિશીલ મેમરી
ചലനാത്മകത,ગતિશીલતા
EBCDIC,EBCDIC
ഇ-ബിസിനസ്,ઈ-વ્યવસાય
പ്രതിധ്വനി,પડઘો
ഇ-കൊമേഴ്‌സ്,ઈ-કોમર્સ
തിരുത്തുക,ફેરફાર કરો
എഡിറ്റർ,સંપાદક
വിദ്യാഭ്യാസ സാങ്കേതികവിദ്യ,શૈક્ષણિક ટેકનોલોજી
ഇഇപി റോം,EEP રોમ
ഫലപ്രദമായ വിലാസം (ഫ്ലോട്ടിംഗ് വിലാസം),અસરકારક સરનામું (ફ્લોટિંગ સરનામું)
ഫലപ്രദമായ പ്രവർത്തന വിലാസം,અસરકારક ઓપરેન્ડ સરનામું
ഫലപ്രദമായ നടപടിക്രമം,અસરકારક પ્રક્રિયા
ഫലപ്രദമായ യുഐഡി (ഉപയോക്തൃ തിരിച്ചറിയൽ),અસરકારક UID (વપરાશકર્તા ઓળખ)
ഫലപ്രദമായ ട്രാൻസ്മിഷൻ പ്രവർത്തനം,અસરકારક ટ્રાન્સમિશન ઓપરેન્ડ
എട്ട്-ബിറ്റ് ബൈറ്റ്,આઠ-બીટ બાઈટ
ഇലക്ട്രോണിക് പഠനം,ઈ-લર્નિંગ
തിരഞ്ഞെടുപ്പ്-അൽഗിർതം,ચૂંટણી-અલગર્થમ
ഇലക്ട്രിക് മെയിലിംഗ് (ഇ-മെയിൽ),ઇલેક્ટ્રિક મેઇલિંગ (ઇ-મેલ)
ഇലക്ട്രിക് പ്രിന്റർ,ઇલેક્ટ્રિક પ્રિન્ટર
ഇലക്ട്രിക്കൽ അക്കൗണ്ടിംഗ് മെഷീൻ,ઇલેક્ટ્રિકલ એકાઉન્ટિંગ મશીન
ഇലക്ട്രോണിക്,ઇલેક્ટ્રોનિક
ഇലക്ട്രോണിക് ക്ലിയറൻസ് സിസ്റ്റം (ECS),ઇલેક્ટ્રોનિક ક્લિયરન્સ સિસ્ટમ (ECS)
ഇലക്ട്രോണിക് ഡാറ്റ ഇന്റർചേഞ്ച് (EDI),ઇલેક્ટ્રોનિક ડેટા ઇન્ટરચેન્જ (EDI)
ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്,ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ
ഇലക്ട്രോണിക് ഫയലിംഗ്,ઇલેક્ટ્રોનિક ફાઇલિંગ
ഇലക്ട്രോണിക് ഫണ്ട് ട്രാൻസ്ഫർ സിസ്റ്റം (EFTS),ઇલેક્ટ્રોનિક ફંડ ટ્રાન્સફર સિસ્ટમ (EFTS)
ഇലക്ട്രോണിക് ജേണലുകൾ,ઇલેક્ટ્રોનિક જર્નલ્સ
ഇലക്ട്രോണിക് പ്രസിദ്ധീകരണം,ઇલેક્ટ્રોનિક પ્રકાશન
ഇലക്ട്രോണിക് സ്വിച്ച്,ઇલેક્ટ્રોનિક સ્વીચ
ഘടകം,તત્વ
ഇ-മെയിൽ,ઈ-મેલ
ഈ - മെയില് വിലാസം,ઈ - મેઈલ સરનામું
എംബഡഡ് സിസ്റ്റം,એમ્બેડેડ સિસ્ટમ
ഉൾച്ചേർക്കൽ,એમ્બેડિંગ
എമിറ്റർ ദമ്പതികളുടെ യുക്തി (ECL),એમિટર કપલ લોજિક (ECL)
ശൂന്യമായ സ്റ്റാക്ക്,ખાલી સ્ટેક
ശൂന്യമായ ചരട്,ખાલી શબ્દમાળા
അനുകരണം,અનુકરણ
എൻക്യാപ്സുലേഷൻ,એન્કેપ્સ્યુલેશન
എൻസിഫർ,સંકેતલિપી
എൻകോഡ്,એન્કોડ
എൻകോഡർ,એન્કોડર
എൻക്രിപ്റ്റ് ചെയ്ത ഡാറ്റ,એન્ક્રિપ્ટેડ ડેટા
എൻക്രിപ്റ്റിംഗ് ഫയൽ സിസ്റ്റം,એન્ક્રિપ્ટીંગ ફાઇલ સિસ્ટમ
എൻക്രിപ്ഷൻ,એન્ક્રિપ્શન
ബ്ലോക്കിന്റെ അവസാനം,બ્લોકનો અંત
ഫയലിന്റെ അവസാനം (EOF),ફાઇલનો અંત (EOF)
അന്തിമ ഉപയോക്താവ്,અંતિમ વપરાશકર્તા
നൽകുക,દાખલ કરો
എന്റർ-കീ,એન્ટર-કી
എന്റർപ്രൈസ് സെർവർ,એન્ટરપ્રાઇઝ સર્વર
എന്റർപ്രൈസ് സിസ്റ്റം,એન્ટરપ્રાઇઝ સિસ્ટમ
സ്ഥാപനം,એન્ટિટી
സ്ഥാപന-ബന്ധം,અસ્તિત્વ-સંબંધ
പ്രവേശന സമയം,પ્રવેશ સમય
എൻട്രി വേരിയബിൾ,પ્રવેશ ચલ
എണ്ണാവുന്നത്,ગણી શકાય તેવું
പരിസ്ഥിതി,પર્યાવરણ
യുഗം,યુગ
EPROM,EPROM
എപ്സിലോൺ അടച്ചുപൂട്ടൽ,એપ્સીલોન બંધ
സമനില,બરાબરી
ഉപകരണങ്ങൾ,સાધનસામગ્રી
തുല്യതാ ക്ലാസ്,સમાનતા વર્ગ
തുല്യതാ ബന്ധം,સમાનતા સંબંધ
മായ്ക്കുക,ભુસવું
കോഡ് തിരുത്തുന്നതിൽ പിശക്,કોડ સુધારવામાં ભૂલ
തെറ്റ് തിരുത്തൽ,ભૂલ સુધારણા
പിശക് കണ്ടെത്തൽ,ભૂલ શોધ
പിശക് കൈകാര്യം ചെയ്യൽ,ભૂલ હેન્ડલિંગ
പിശക് സന്ദേശം,ક્ષતી સંદેશ
പിശക് നിരക്ക്,ભૂલ દર
പിശക് വീണ്ടെടുക്കൽ,ભૂલ પુનઃપ્રાપ્તિ
പിശക് പതിവ്,ભૂલ નિયમિત
രക്ഷപ്പെടുന്ന സ്വഭാവം,એસ્કેપ પાત્ર
ഇഥർനെറ്റ്,ઈથરનેટ
സംഭവം,ઘટના
ഇവന്റ് ചെയിൻ,ઘટના સાંકળ
ഇവന്റ് നിയന്ത്രണം,ઘટના નિયંત્રણ
ഇവന്റ് കൗണ്ടർ,ઇવેન્ટ કાઉન્ટર
ഒഴിവാക്കൽ കൈകാര്യം ചെയ്യൽ,અપવાદ હેન્ડલિંગ
കൈമാറ്റം ചെയ്യാവുന്ന ഡിസ്ക് സംഭരണം,વિનિમયક્ષમ ડિસ્ક સંગ્રહ
ഒഴിവാക്കൽ,બાકાત
എക്സ്ക്ലൂസീവ് അല്ലെങ്കിൽ (XOR),વિશિષ્ટ અથવા (XOR)
എക്സിക്യൂട്ടബിൾ പ്രോഗ്രാം,એક્ઝિક્યુટેબલ પ્રોગ્રામ
എക്സിക്യൂട്ടീവ് പ്രസ്താവന,એક્ઝિક્યુટિવ નિવેદન
സമഗ്രമായ തിരയൽ,સંપૂર્ણ શોધ
നിലവിലുണ്ട്,અસ્તિત્વમાં છે
പുറത്ത്,બહાર નીકળો
വിദഗ്ധ സംവിധാനം,નિષ્ણાત સિસ્ટમ
ആവിഷ്കാരം,અભિવ્યક્તિ
വിപുലീകൃത ഗ്രാഫിക് അറേ (XGA),વિસ્તૃત ગ્રાફિક એરે (XGA)
വിപുലമായ വ്യവസായ നിലവാരം (EIS),વિસ્તૃત ઉદ્યોગ ધોરણ (EIS)
വിപുലീകരിച്ച യന്ത്രം,વિસ્તૃત મશીન
വിപുലീകരിച്ച മെമ്മറി,વિસ્તૃત મેમરી
വിപുലമായ കൃത്യത,વિસ્તૃત ચોકસાઇ
വിപുലീകരിച്ച സോർട്ടിംഗ്,વિસ્તૃત વર્ગીકરણ
ബാഹ്യ കോൾ,બાહ્ય કૉલ
ബാഹ്യ പിശക്,બાહ્ય ભૂલ
ബാഹ്യ പ്രവർത്തനം,બાહ્ય કાર્ય
ബാഹ്യ തടസ്സം,બાહ્ય વિક્ષેપ
ബാഹ്യ മെമ്മറി,બાહ્ય મેમરી
ബാഹ്യ മെമ്മറി,બાહ્ય મેમરી
ബാഹ്യ മോഡം,બાહ્ય મોડેમ
ബാഹ്യ റഫറൻസ്,બાહ્ય સંદર્ભ
ബാഹ്യ തിരയൽ,બાહ્ય શોધ
ബാഹ്യ സംഭരണ ഉപകരണം,બાહ્ય સંગ્રહ ઉપકરણ
വേർതിരിച്ചെടുക്കൽ,નિષ્કર્ષણ
എക്സ്ട്രാപോളേഷൻ,એક્સ્ટ્રાપોલેશન
മുഖപ്രകൃതി പ്രിന്റർ,ફેસ કેરેક્ટર પ્રિન્ટર
പരാജയപ്പെടാത്ത പ്രവർത്തനം,નિષ્ફળ-સલામત કામગીરી
പരാജയതോത്,નિષ્ફળતા દર
പരാജയം വീണ്ടെടുക്കൽ,નિષ્ફળતા પુનઃપ્રાપ્તિ
തെറ്റായ കോഡ്,ખોટો કોડ
തെറ്റായ പിശക്,ખોટી ભૂલ
ഫാൻ-ഇൻ,ફેન-ઇન
ഫാൻ ഔട്ട്,ફેન-આઉટ
ഫാസിമൈൽ I/O ഉപകരണം,ફેસિમિલ I/O ઉપકરણ
ഫാസ്റ്റ് ഫോറിയർ ട്രാൻസ്ഫോർമേഷൻ (FFT),ફાસ્ટ ફોરિયર ટ્રાન્સફોર્મ (FFT)
മാരകമായ തെറ്റ്,જીવલેણ ભૂલ
തെറ്റ് കണ്ടെത്തൽ,ખામી શોધ
തെറ്റ് രോഗനിർണയം,ખામી નિદાન
തെറ്റ് സഹിഷ്ണുത,સહનશીલતા દોષ
ഫാക്സ്,ફેક્સ
ഫാക്സ് സന്ദേശം,ફેક્સ સંદેશ
FDC,FDC
സവിശേഷത കണ്ടെത്തൽ,લક્ષણ શોધ
ഫീഡ് സൈക്കിൾ,ફીડ ચક્ર
പ്രതികരണം,પ્રતિસાદ
ഫീഡർ,ફીડર
കൊണ്ടുവരിക,મેળવો
ഫിബൊനാച്ചി തിരയൽ,ફિબોનાકી શોધ
ഫിബൊനാച്ചി സീക്വൻസ്,ફિબોનાકી ક્રમ
ഫിബൊനാച്ചി പരമ്പര,ફિબોનાકી શ્રેણી
ഫൈബർ ഒപ്റ്റിക്സ്,ફાઇબર ઓપ્ટિક્સ
ഫിഡോ നെറ്റ്,ફિડો નેટ
വയൽ,ક્ષેત્ર
അഞ്ചാം തലമുറ കമ്പ്യൂട്ടറുകൾ,પાંચમી પેઢીના કમ્પ્યુટર્સ
ഫയൽ,ફાઇલ
ഫയൽ ആക്സസ് രീതി,ફાઇલ એક્સેસ પદ્ધતિ
ഫയൽ അലോക്കേഷൻ പട്ടിക,ફાઈલ ફાળવણી ટેબલ
ഫയൽ കംപ്രഷൻ,ફાઇલ કમ્પ્રેશન
ഫയൽ പകർത്തൽ,ફાઇલ નકલ
ഫയൽ ലേഔട്ട്,ફાઇલ લેઆઉટ
ഫയൽ ലയിപ്പിക്കുക,ફાઇલ મર્જ
ഫയൽ വീണ്ടെടുക്കൽ,ફાઇલ પુનઃપ્રાપ્તિ
ഫയൽ സംഭരണം,ફાઇલ સંગ્રહ
ഫയൽ ഘടന,ફાઇલ માળખું
ഫയൽ സിസ്റ്റം,ફાઇલ સિસ્ટમ
ഫയൽ കൈമാറ്റം,ફાઇલ ટ્રાન્સફર
ഫയൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (FTP),ફાઇલ ટ્રાન્સફર પ્રોટોકોલ (FTP)
ഫിൽട്ടർ,ફિલ્ટર
അന്തിമ അവസ്ഥ,અંતિમ સ્થિતિ
കണ്ടെത്തുക,શોધો
പരിമിതമായ സംസ്ഥാന യന്ത്രം,મર્યાદિત રાજ્ય મશીન
അഗ്നി മതിൽ,આગ દિવાલ
ഫേംവെയർ,ફર્મવેર
ആദ്യം വരുന്നവർക്ക് ആദ്യം നൽകുക,વહેલા તે પહેલાં
ആദ്യ തലമുറ കമ്പ്യൂട്ടർ,પ્રથમ પેઢીના કમ્પ્યુટર
ഫസ്റ്റ് ഇൻ ഫസ്റ്റ് ഔട്ട് (FIFO),ફર્સ્ટ ઇન ફર્સ્ટ આઉટ (FIFO)
ആദ്യ ഓർഡർ യുക്തി,પ્રથમ ઓર્ડર તર્ક
ആദ്യ ക്രമ സിദ്ധാന്തം,પ્રથમ ઓર્ડર સિદ્ધાંત
നിശ്ചിത പാർട്ടീഷൻ,નિશ્ચિત પાર્ટીશન
പതാക,ધ્વજ
ഫ്ലെക്സിബിൾ ഡിസ്ക്,લવચીક ડિસ્ક
ഫ്ലോപ്പി ഡിസ്ക്,ફ્લોપી ડિસ્ક
ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ് (Fdd),ફ્લોપી ડિસ્ક ડ્રાઇવ (Fdd)
ഫ്ലോ ചാർട്ട്,ફ્લો ચાર્ટ
നിയന്ത്രണത്തിന്റെ ഒഴുക്ക്,નિયંત્રણનો પ્રવાહ
ഫ്ലഷ്,ફ્લશ
ഫോൾഡർ,ફોલ્ડર
ഫോണ്ട്,ફોન્ટ
ഫോണ്ട് കുടുംബം,ફોન્ટ કુટુંબ
വിദേശ കീ,બહાર ની ચાવી
രൂപം,ફોર્મ
ഔപചാരിക ഭാഷ,ઔપચારિક ભાષા
ഔപചാരിക സംവിധാനം,ઔપચારિક સિસ્ટમ
ഫോർമാറ്റ്,ફોર્મેટ
ഫോർമാറ്റിംഗ്,ફોર્મેટિંગ
ഫോർട്രാൻ,ફોરટ્રાન
ഫോർട്രാൻ പ്രോഗ്രാമിംഗ്,ફોરટ્રાન પ્રોગ્રામિંગ
ഫോർവേഡ് സ്ലാഷ്,ફોરવર્ડ સ્લેશ
നാലാം തലമുറ കമ്പ്യൂട്ടർ,ચોથી પેઢીના કમ્પ્યુટર
ശകലം,ટુકડો
ഫ്രെയിം,ફ્રેમ
സ്വതന്ത്ര വല,મફત નેટ
സ്വതന്ത്ര സോഫ്റ്റ്‌വെയർ ഫൌണ്ടേഷൻ,મફત સોફ્ટવેર ફાઉન્ડેશન
സൗജന്യ സംഭരണം,મફત સંગ્રહ
ഫ്രീവെയർ,ફ્રીવેર
ഫ്രണ്ട് എൻഡ്,આગળનો છેડો
ഫ്രണ്ട് പാനൽ,ફ્રન્ટ પેનલ
പ്രവർത്തനം,કાર્ય
ഫംഗ്ഷൻ കീ,કાર્ય કી
ഫംഗ്ഷൻ റഫറൻസ്,કાર્ય સંદર્ભ
പ്രവർത്തനപരമായ ആശ്രിതത്വം,કાર્યાત્મક નિર્ભરતા
ഫങ്ഷണൽ ടെസ്റ്റിംഗ്,કાર્યાત્મક પરીક્ષણ
അവ്യക്തമായ യുക്തി,અસ્પષ્ટ તર્ક
അവ്യക്തമായ സെറ്റ്,અસ્પષ્ટ સમૂહ
നേട്ടം,લાભ
കളി മരം,રમત વૃક્ષ
വിടവ് പ്രതീകം,ગેપ પાત્ર
മാലിന്യം,કચરો
മാലിന്ന്യ ശേഖരണം,કચરો સંગ્રહ
മാലിന്ന്യ ശേഖരണം,કચરો સંગ્રહ
മാലിന്യത്തിൽ മാലിന്യം (GIGO),ગાર્બેજ ઇન ગાર્બેજ આઉટ (GIGO)
ഗേറ്റ്,દરવાજો
കവാടം,પ્રવેશદ્વાર
പൊതു പരിപാടി,સામાન્ય કાર્યક્રમ
പൊതു പരിപാടി,સામાન્ય કાર્યક્રમ
പൊതു ഉദ്ദേശ്യ കമ്പ്യൂട്ടർ,સામાન્ય હેતુ કમ્પ્યુટર
പൊതു ഉദ്ദേശ്യ കമ്പ്യൂട്ടർ,સામાન્ય હેતુ કમ્પ્યુટર
പൊതു രജിസ്റ്റർ,સામાન્ય રજીસ્ટર
പൊതുവൽക്കരണം,સામાન્યીકરણ
പൊതുവൽക്കരണം,સામાન્યીકરણ
പൊതു-ഉദ്ദേശ്യ ഭാഷ,સામાન્ય હેતુની ભાષા
പൊതു-ഉദ്ദേശ്യ പ്രവർത്തന സംവിധാനം,સામાન્ય હેતુ ઓપરેટિંગ સિસ્ટમ
പൊതു-ഉദ്ദേശ്യ രജിസ്റ്റർ,સામાન્ય હેતુ રજીસ્ટર
സൃഷ്ടിച്ച പിശക്,જનરેટ કરેલ ભૂલ
ഫംഗ്ഷൻ സൃഷ്ടിക്കുന്നു,જનરેટીંગ ફંક્શન
ജനറിക് ക്ലാസ്,સામાન્ય વર્ગ
പൊതു പ്രവർത്തനം,સામાન્ય કાર્ય
പൊതുവായ പേര്,સામાન્ય નામ
ജിഗോ,ગીગો
ആഗോള,વૈશ્વિક
ആഗോള കോഡ്,વૈશ્વિક કોડ
ആഗോള ലോക്ക്,વૈશ્વિક લોક
ആഗോള ശൃംഖല,વૈશ્વિક નેટવર્ક
ആഗോള ശൃംഖല,વૈશ્વિક નેટવર્ક
ആഗോള ഉപയോക്താവ്,વૈશ્વિક વપરાશકર્તા
ആഗോള വേരിയബിൾ,વૈશ્વિક ચલ
ആഗോളവൽക്കരണം,વૈશ્વિકરણ
ഗോഫർ,ગોફર
ഗോഫർ ക്ലയന്റ്,ગોફર ક્લાયંટ
ഗോഫർ സെർവർ,ગોફર સર્વર
ഗോഫർ സൈറ്റ്,ગોફર સાઇટ
ഗോഫർ സ്പേസ്,ગોફર જગ્યા
ഭംഗിയുള്ള തരംതാഴ്ത്തൽ,આકર્ષક અધોગતિ
വ്യാകരണ പരിശോധകൻ,વ્યાકરણ તપાસનાર
വ്യാകരണം ഗംഭീരമായ എക്സിറ്റ്,વ્યાકરણ આકર્ષક બહાર નીકળો
ആകെ തുക,કુલ
ഗ്രാഫ്,ગ્રાફ
ഗ്രാഫ് പ്ലോട്ടിംഗ്,ગ્રાફ પ્લોટિંગ
ഗ്രാഫിക് സ്വഭാവം,ગ્રાફિક પાત્ર
ഗ്രാഫിക് കൺട്രോളർ,ગ્રાફિક નિયંત્રક
ഗ്രാഫിക് ഡാറ്റ ഘടന,ગ્રાફિક ડેટા માળખું
ഗ്രാഫിക് ഡിസ്പ്ലേ പ്രോഗ്രാം,ગ્રાફિક ડિસ્પ્લે પ્રોગ્રામ
ഗ്രാഫിക് ഡിസ്പ്ലേ റെസലൂഷൻ,ગ્રાફિક ડિસ્પ્લે રીઝોલ્યુશન
ഗ്രാഫിക് ഭാഷ,ગ્રાફિક ભાષા
ഗ്രാഫിക് ഭാഷ,ગ્રાફિક ભાષા
ഗ്രാഫിക് പാനൽ,ગ્રાફિક પેનલ
ഗ്രാഫിക്കൽ ആനിമേഷൻ,ગ્રાફિકલ એનિમેશન
ഗ്രാഫിക്കൽ ഇന്റർഫേസ് ഫോർമാറ്റ് (GIF),ગ્રાફિકલ ઇન્ટરફેસ ફોર્મેટ (GIF)
ഗ്രാഫിക്കൽ യൂസർ ഇന്റർഫേസ് (GUI),ગ્રાફિકલ યુઝર ઈન્ટરફેસ (GUI)
ഗ്രാഫിക്സ്,ગ્રાફિક્સ
ഗ്രാഫിക്സ് ആപ്ലിക്കേഷൻ,ગ્રાફિક્સ એપ્લિકેશન
ഗ്രാഫിക്സ് കഴ്സർ,ગ્રાફિક્સ કર્સર
ഗ്രാഫിക്സ് മോഡ്,ગ્રાફિક્સ મોડ
ഗ്രാഫിക്സ് പാക്കേജ്,ગ્રાફિક્સ પેકેજ
ഗ്രാഫിക്സ് സോഫ്റ്റ്വെയർ,ગ્રાફિક્સ સોફ્ટવેર
ഗ്രാഫിക്സ് സോഫ്റ്റ്വെയർ,ગ્રાફિક્સ સોફ્ટવેર
ഗ്രാഫിക്സ് സോഫ്റ്റ്വെയർ പാക്കേജ്,ગ્રાફિક્સ સોફ્ટવેર પેકેજ
ഗ്രേ സ്കെയിൽ,ગ્રે સ્કેલ
അത്യാഗ്രഹ രീതി,લોભી પદ્ધતિ
grep,grep
ഗ്രിഡ്,ગ્રીડ
ഗ്രിഡ് ചാർട്ട്,ગ્રીડ ચાર્ટ
ഗ്രിഡ് കമ്പ്യൂട്ടിംഗ്,ગ્રીડ કમ્પ્યુટિંગ
ഗ്രിഡ് മോഡുലേഷൻ,ગ્રીડ મોડ્યુલેશન
ഗ്രൗണ്ട് വേവ്,જમીન તરંગ
ഗ്രൂപ്പ്,જૂથ
ഗ്രൂപ്പ് വിലാസം,જૂથ સરનામું
ഗ്രൂപ്പ് കോഡ്,જૂથ કોડ
ഗ്രൂപ്പ് ആശയവിനിമയം,જૂથ સંચાર
ഗ്രൂപ്പ് ആശയവിനിമയം,જૂથ સંચાર
ഗ്രൂപ്പ് തിരിച്ചറിയൽ,જૂથ ઓળખ
ഗ്രൂപ്പ് പേര്,જૂથનું નામ
ഗ്രൂപ്പ്വെയർ,ગ્રુપવેર
വളർച്ച,વૃદ્ધિ
കാവൽ,રક્ષક
മാർഗനിർദേശം നൽകിയ മാധ്യമങ്ങൾ,માર્ગદર્શિત મીડિયા
വെടിയുണ്ട,ગનઝિપ
ഹാക്ക്,હેક
ഹാക്കർ,હેકર
ഹാക്കറുടെ നിഘണ്ടു,હેકરનો શબ્દકોશ
പകുതി ആഡർ,અડધા ઉમેરનાર
