Malayalam,Gujarati
ലോജിക് ചാർട്ട് (ഫ്ലോ ചാർട്ട്),લોજિક ચાર્ટ (ફ્લો ચાર્ટ)
ലോജിക് സർക്യൂട്ട്,લોજિક સર્કિટ
ലോജിക് ഡിസൈൻ,તર્ક ડિઝાઇન
ലോജിക് ഡയഗ്രം,લોજિક ડાયાગ્રામ
ലോജിക് ഫ്ലോ ചാർട്ട്,લોજિક ફ્લો ચાર્ટ
ലോജിക് ഫംഗ്ഷൻ,તર્ક કાર્ય
ലോജിക് ഗേറ്റ്,તર્ક દ્વાર
ലോജിക് പ്രോഗ്രാമിംഗ്,લોજિક પ્રોગ્રામિંગ
ലോജിക് ഷിഫ്റ്റ്,તર્ક પરિવર્તન
യുക്തിയുടെ അവസ്ഥ,તર્કની સ્થિતિ
ലോജിക് സ്വിച്ച്,તર્ક સ્વીચ
ലോജിക് യൂണിറ്റ്,તર્ક એકમ
ലോജിക്കൽ,તાર્કિક
ലോജിക്കൽ കണക്ഷൻ,તાર્કિક જોડાણ
ലോജിക്കൽ ഡാറ്റ ഘടന,લોજિકલ ડેટા માળખું
ലോജിക്കൽ ഡയഗ്രം,લોજિકલ ડાયાગ્રામ
ലോജിക്കൽ എക്സ്പ്രഷൻ,તાર્કિક અભિવ્યક્તિ
ലോജിക്കൽ ഫ്ലോ ചാർട്ട് (ഫ്ലോ ചാർട്ട്),લોજિકલ ફ્લો ચાર્ટ (ફ્લો ચાર્ટ)
ലോജിക്കൽ IF,તાર્કિક IF
ലോജിക്കൽ പ്രവർത്തനം,લોજિકલ કામગીરી
ലോജിക്കൽ ഓപ്പറേറ്റർ,લોજિકલ ઓપરેટર
ലോജിക്കൽ ബന്ധം,તાર્કિક સંબંધ
ലോജിക്കൽ സ്കീം,તાર્કિક યોજના
ലോജിക്കൽ ചിഹ്നം,તાર્કિક પ્રતીક
ലോജിക്കൽ തരം,તાર્કિક પ્રકાર
ലോജിക്കൽ മൂല്യം,તાર્કિક મૂલ્ય
ലോജിക്കൽ വേരിയബിൾ,લોજિકલ ચલ
മുന്നോട്ട് നോക്കൂ,આગળ જુઓ કેરી
മുന്നോട്ട് നോക്കൂ,સેટ આગળ જુઓ
തിരയൽ,જુઓ
ലൂപ്പ്,લૂપ
ലൂപ്പ് നിയന്ത്രണം,લૂપ નિયંત્રણ
ലൂപ്പ് സമാരംഭം,લૂપ આરંભ
ലൂപ്പ് പരിഷ്ക്കരണം,લૂપ ફેરફાર
ലൂപ്പ് നെറ്റ്വർക്ക്,લૂપ નેટવર્ક
ലൂപ്പ് ആരംഭം,લૂપ શરૂઆત
ലൂപ്പ് അവസാനിപ്പിക്കൽ,લૂપ સમાપ્તિ
ലൂപ്പ്-ബാക്ക് ടെസ്റ്റ്,લૂપ-બેક ટેસ્ટ
അയഞ്ഞ കപ്പിൾഡ്,ઢીલી રીતે જોડાયેલી
നഷ്ടമില്ലാത്ത കംപ്രഷൻ,લોસલેસ કમ્પ્રેશન
നഷ്ടമായ കംപ്രഷൻ,નુકસાનકારક કમ્પ્રેશન
കുറഞ്ഞ ബൈറ്റ്,ઓછી બાઈટ
താഴ്ന്ന നിലയിലുള്ള ഭാഷ,નિમ્ન સ્તરની ભાષા
കുറഞ്ഞ പാസ് ഫിൽട്ടർ,નીચા પાસ ફિલ્ટર
താഴ്ന്ന പരിധി,ના જેટલું કે તેનાથી ઓછું
മാക് പ്രോട്ടോക്കോൾ (ഇടത്തരം പ്രവേശന നിയന്ത്രണം),મેક પ્રોટોકોલ (મધ્યમ ઍક્સેસ નિયંત્રણ)
യന്ത്രം,મશીન
മെഷീൻ വിലാസം,મશીન સરનામું
മെഷീൻ കോഡ്,મશીન કોડ
മെഷീൻ സൈക്കിൾ,મશીન ચક્ર
യന്ത്രത്തെ ആശ്രയിക്കുന്ന ഭാഷ,મશીન આધારિત ભાષા
മെഷീൻ ആശ്രിത സോഫ്റ്റ്വെയർ,મશીન આધારિત સોફ્ટવેર
യന്ത്ര പിശക്,મશીનની ભૂલ
മെഷീൻ നിഷ്ക്രിയ സമയം,મશીન નિષ્ક્રિય સમય
യന്ത്ര സ്വതന്ത്ര ഭാഷ,મશીન સ્વતંત્ર ભાષા
യന്ത്ര നിർദ്ദേശം,મશીન સૂચના
യന്ത്ര ബുദ്ധി,મશીન બુદ્ધિ
യന്ത്രഭാഷ,મશીન ભાષા
യന്ത്ര പഠനം,મશીન લર્નિંગ
യന്ത്ര പ്രവർത്തനം,મશીન કામગીરી
യന്ത്രാധിഷ്ഠിത ഭാഷ,મશીન લક્ષી ભાષા
മെഷീൻ റൺ,મશીન ચલાવવું
മെഷീൻ സിമുലേഷൻ,મશીન સિમ્યુલેશન
മെഷീൻ കേടായ സമയം,મશીનનો સમય બગડ્યો
യന്ത്ര വിവർത്തനം,મશીન અનુવાદ
യന്ത്ര വാക്ക്,મશીન શબ્દ
മാക്രോ (=മാക്രോ നിർദ്ദേശം),મેક્રો (=મેક્રો સૂચના)
മാക്രോ വാദം,મેક્રો દલીલ
മാക്രോ അസംബ്ലി പ്രോഗ്രാം,મેક્રો એસેમ્બલી પ્રોગ્રામ
മാക്രോ കോൾ,મેક્રો કોલ
മാക്രോ കോഡ്,મેક્રો કોડ
മാക്രോ കമാൻഡ്,મેક્રો આદેશ
മാക്രോ പ്രഖ്യാപനം,મેક્રો ઘોષણા
മാക്രോ നിർവചനം,મેક્રો વ્યાખ્યા
മാക്രോ ഫ്ലോ ചാർട്ട്,મેક્રો ફ્લો ચાર્ટ
മാക്രോ ജനറേറ്റർ,મેક્રો જનરેટર
മാക്രോ നിർദ്ദേശം,મેક્રો સૂચના
മാക്രോ ഭാഷ,મેક્રો ભાષા
മാക്രോ ലൈബ്രറി,મેક્રો લાઇબ્રેરી
മാക്രോ പാരാമീറ്റർ,મેક્રો પરિમાણ
മാക്രോ പ്രോസസ്സിംഗ്,મેક્રો પ્રોસેસિંગ
മാക്രോ പ്രൊസസർ,મેક્રો પ્રોસેસર
മാക്രോ പ്രോഗ്രാമിംഗ്,મેક્રો પ્રોગ્રામિંગ
മാക്രോ പ്രോട്ടോടൈപ്പ്,મેક્રો પ્રોટોટાઇપ
മാക്രോ-കോഡിംഗ്,મેક્રો-કોડિંગ
മാഗബൈറ്റ് (MB),મેગાબાઈટ (MB)
മാന്ത്രിക കഥാപാത്രം,જાદુઈ પાત્ર
മാന്ത്രിക സംഖ്യ,જાદુઈ સંખ્યા
കാന്തിക ബബിൾ മെമ്മറി,ચુંબકીય બબલ મેમરી
കാന്തിക കാർഡ്,ચુંબકીય કાર્ડ
കാന്തിക കോശം,ચુંબકીય કોષ
കാന്തിക സ്വഭാവം,ચુંબકીય પાત્ર
കാന്തിക കോർ സംഭരണം,ચુંબકીય કોર સંગ્રહ
കാന്തിക ഡിസ്ക്,ચુંબકીય ડિસ્ક
കാന്തിക ഡിസ്ക് വിലാസം,ચુંબકીય ડિસ્ક સરનામું
മാഗ്നറ്റിക് ഡിസ്ക് മെമ്മറി,ચુંબકીય ડિસ્ક મેમરી
കാന്തിക ഡ്രം,ચુંબકીય ડ્રમ
കാന്തിക എൻകോഡിംഗ്,ચુંબકીય એન્કોડિંગ
കാന്തിക തല,ચુંબકીય વડા
കാന്തിക മഷി,ચુંબકીય શાહી
കാന്തിക മഷി പ്രതീക തിരിച്ചറിയൽ (MICR),ચુંબકીય શાહી અક્ષર ઓળખ (MICR)
കാന്തിക മാധ്യമം,ચુંબકીય માધ્યમ
കാന്തിക വായന,ચુંબકીય વાંચન
കാന്തിക റെക്കോർഡിംഗ്,ચુંબકીય રેકોર્ડિંગ
കാന്തിക സംഭരണം,ચુંબકીય સંગ્રહ
കാന്തിക സ്ട്രിപ്പ്,ચુંબકીય પટ્ટી
കാന്തിക ടേപ്പ്,ચુંબકીય ટેપ
കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്,ચુંબકીય ટેપ કારતૂસ
കാന്തിക ടേപ്പ് ഡ്രൈവ്,ચુંબકીય ટેપ ડ્રાઇવ
കാന്തിക ടേപ്പ് തലക്കെട്ട്,ચુંબકીય ટેપ હેડર
മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ,ચુંબકીય ટેપ ગ્રંથપાલ
കാന്തിക ടേപ്പ് ഗതാഗതം,ચુંબકીય ટેપ પરિવહન
കാന്തിക ടേപ്പ് യൂണിറ്റ്,ચુંબકીય ટેપ એકમ
കാന്തിക നേർത്ത ഫിലിം,ચુંબકીય પાતળી ફિલ્મ
കാന്തിക ട്രാക്ക്,ચુંબકીય ટ્રેક
മാഗ്നെറ്റോ ഒപ്റ്റിക് സംഭരണം,મેગ્નેટો ઓપ્ટિક સ્ટોરેજ
മാഗ്നെറ്റോഗ്രാഫിക് പ്രിന്റർ,મેગ્નેટોગ્રાફિક પ્રિન્ટર
മാഗ്നെറ്റോസ്ട്രിക്ഷൻ,મેગ્નેટોસ્ટ્રિક્શન
മാഗ്നെറ്റോസ്ട്രിക്റ്റീവ് ടാബ്ലറ്റ്,મેગ્નેટોસ્ટ્રેક્ટિવ ટેબ્લેટ
മെയിൽ ബോക്സ്,મેઈલ બોક્સ
മെയിൽ ലയനം,મેલ મર્જ
പ്രധാന നിയന്ത്രണ യൂണിറ്റ്,મુખ્ય નિયંત્રણ એકમ
പ്രധാന ഫ്രെയിം,મુખ્ય ફ્રેમ
പ്രധാന ഫ്രെയിം സിസ്റ്റം,મુખ્ય ફ્રેમ સિસ્ટમ
പ്രധാന മെമ്മറി,મુખ્ય મેમરી
പ്രധാന പ്രോഗ്രാം,મુખ્ય કાર્યક્રમ
പ്രധാന സംഭരണം,મુખ્ય સંગ્રહ
പ്രധാന സ്വിച്ച്,મુખ્ય સ્વીચ
മെയിന്റനൻസ്,જાળવણી
മെയിന്റനൻസ് പാനൽ,જાળવણી પેનલ
അറ്റകുറ്റപ്പണി സമയം,જાળવણી સમય
പ്രധാന ചക്രം,મુખ્ય ચક્ર
പ്രധാന ഉപകരണം,મુખ્ય ઉપકરણ
പ്രധാന കീ,મુખ્ય ચાવી
പ്രധാന സംസ്ഥാനം,મુખ્ય રાજ્ય
പ്രധാന ഘടന,મુખ્ય માળખું
പ്രധാന ദൗത്യം,મુખ્ય કાર્ય
ഭൂരിപക്ഷ ഘടകം,બહુમતી તત્વ
ഭൂരിപക്ഷ ഗേറ്റ്,બહુમતી દરવાજો
ഭൂരിപക്ഷ പ്രവർത്തനം,બહુમતી કામગીરી
മേക്കപ്പ് സമയം,મેકઅપ સમય
തകരാർ പതിവ്,ખામીયુક્ત નિયમિત
മാനേജ്മെന്റ് വികസനം,સંચાલન વિકાસ
മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്),મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS)
മാനേജ്മെന്റ് സയൻസ്,મેનેજમેન્ટ વિજ્ઞાન
മാഞ്ചസ്റ്റർ കോഡിംഗ്,માન્ચેસ્ટર કોડિંગ
മാനിഫോൾഡിംഗ്,મેનીફોલ્ડિંગ
കൃത്രിമ വേരിയബിൾ,મેનિપ્યુલેટેડ ચલ
സൂചികയിൽ കൃത്രിമം കാണിക്കുന്നു,ઇન્ડેક્સીંગની હેરફેર
മനുഷ്യ-മെഷീൻ സിമുലേഷൻ,મેન-મશીન સિમ્યુલેશન
സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്,મેન્યુઅલ એડ્રેસ સ્વીચ
മാനുവൽ വിശകലനം,મેન્યુઅલ વિશ્લેષણ
മാനുവൽ ഉത്തരം,મેન્યુઅલ જવાબો
മാനുവൽ എൻട്രി,મેન્યુઅલ એન્ટ્રી
മാനുവൽ എക്സ്ചേഞ്ച്,મેન્યુઅલ વિનિમય
മാനുവൽ ഇൻപുട്ട്,મેન્યુઅલ ઇનપુટ
മാനുവൽ പ്രവർത്തനം,મેન્યુઅલ કામગીરી
പലതും പലതുമായ ബന്ധം,ઘણા થી ઘણા સંબંધ
പലതും ഒരു ഡീകോഡറും,ઘણા થી એક ડીકોડર
മാപ്പ് രീതി,નકશા પદ્ધતિ
മാപ്പിംഗ്,મેપિંગ
മാർജിൻ,માર્જિન
മാർജിൻ പിശക്,માર્જિન ભૂલ
മാർജിനൽ ചെക്ക്,સીમાંત ચેક
മാർജിനൽ ടെസ്റ്റ്,સીમાંત કસોટી
അടയാളം കണ്ടെത്തൽ,માર્ક શોધ
മാർക്ക് വായന,માર્ક વાંચન
അടയാളം സ്കാനിംഗ്,માર્ક સ્કેનિંગ
മാർക്ക് സെൻസ്,માર્ક સેન્સ
മാർക്കർ,માર્કર
അടയാളപ്പെടുത്തുന്നു,માર્કિંગ
അടയാളപ്പെടുത്തൽ തരംഗം,ચિહ્નિત તરંગ
മാർക്കോവ് ചെയിൻ,માર્કોવ સાંકળ
മാർക്കോവ് ഉറവിടം,માર્કોવ સ્ત્રોત
അടയാളപ്പെടുത്തൽ ഭാഷ,માર્ક-અપ ભાષા
മാസർ,મેસર
മാസർ,મેસર
മുഖംമൂടി,મહોરું
മുഖംമൂടി ബിറ്റ്,માસ્ક બીટ
മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം,માસ્ક પ્રોગ્રામેબલ ઉપકરણ
മാസ്ക് രജിസ്റ്റർ,માસ્ક રજીસ્ટર
മുഖംമൂടി ധരിച്ച റോം,માસ્ક કરેલ ROM
മാസ്കിംഗ്,માસ્કીંગ
ബഹുജന ഡാറ്റ,માસ ડેટા
മാസ് മെമ്മറി,માસ મેમરી
വൻതോതിൽ സമാന്തരമായി,મોટા પાયે સમાંતર
മാസ്റ്റർ,માસ્ટર
മാസ്റ്റർ കാർഡ്,માસ્ટર કાર્ડ
മാസ്റ്റർ ക്ലോക്ക്,મુખ્ય ઘડિયાળ
മാസ്റ്റർ കൺസോൾ,માસ્ટર કન્સોલ
മാസ്റ്റർ ഡാറ്റ,મુખ્ય ડેટા
മാസ്റ്റർ ഡയഗ്രം,માસ્ટર ડાયાગ્રામ
മാസ്റ്റർ ഫയൽ,માસ્ટર ફાઇલ
മാസ്റ്റർ ഗ്രൂപ്പ്,મુખ્ય જૂથ
മാസ്റ്റർ കീ,મુખ્ય કી
മാസ്റ്റർ ലൈബ്രറി ടേപ്പ്,માસ્ટર લાઇબ્રેરી ટેપ
മാസ്റ്റർ പ്രൊസസർ,મુખ્ય પ્રોસેસર
മാസ്റ്റർ പ്രോഗ്രാം,માસ્ટર પ્રોગ્રામ
മാസ്റ്റർ സ്റ്റേഷൻ,મુખ્ય સ્ટેશન
മാസ്റ്റർ ടേപ്പ്,મુખ્ય ટેપ
മാസ്റ്റർ ടെർമിനൽ,મુખ્ય ટર્મિનલ
മാസ്റ്റർ/സ്ലേവ് ഉപകരണം,માસ્ટર/સ્લેવ ઉપકરણ
യജമാനൻ/അടിമ സംവിധാനം,માસ્ટર/સ્લેવ સિસ્ટમ
പൊരുത്തം,મેચ
പൊരുത്തപ്പെടുന്നു,મેચિંગ
ഗണിത പ്രോഗ്രാമിംഗ്,ગાણિતિક પ્રોગ્રામિંગ
ഗണിത അനുകരണം,ગાણિતિક સિમ્યુલેશન
മാട്രിക്സ്,મેટ્રિક્સ
മാട്രിക്സ് പ്രിന്റർ,મેટ્રિક્સ પ્રિન્ટર
മാട്രിക്സ് സ്വിച്ച്,મેટ્રિક્સ સ્વીચ
മാട്രിക്സ് പട്ടിക,મેટ્રિક્સ ટેબલ
പരമാവധി കമ്പ്യൂട്ടർ,મેક્સી કમ્પ્યુટર
മാക്സികമ്പ്യൂട്ടർ,મેક્સિકોમ્પ્યુટર
പരമാവധി ഘടകം,મહત્તમ તત્વ
പരമാവധി (സാധാരണ തുക കാലാവധി),મહત્તમ (પ્રમાણભૂત રકમ શબ્દ)
മാക്സ്വെൽ ഡെമൺ,મેક્સવેલ ડિમન
അർത്ഥം,મીન
അറ്റകുറ്റപ്പണി സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,અર્થ સમારકામ સમય
പരാജയത്തിന് ഇടയിലുള്ള ശരാശരി സമയം (MTBF),નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF)
പരാജയത്തിന് ഇടയിലുള്ള ശരാശരി സമയം (MTBF),નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF)
പരാജയത്തിന്റെ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,નિષ્ફળતાનો સમય
നന്നാക്കാനുള്ള സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,સમારકામ માટેનો સમય
നന്നാക്കാനുള്ള ശരാശരി സമയം (MTTR),સમારકામ માટેનો સરેરાશ સમય (MTTR)
മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ),મધ્યમ પાયે એકીકરણ (MSI)
മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ),મધ્યમ પાયે એકીકરણ (MSI)
ഇടത്തരം സംഭരണ ഉപകരണം,મધ્યમ ગાળાના સંગ્રહ ઉપકરણ
മെഗാബിറ്റ് പെർ സെക്കൻഡ് (MB Ps),મેગાબીટ પ્રતિ સેકન્ડ (MB Ps)
അംഗ വസ്തു,સભ્ય પદાર્થ
അംഗ റെക്കോർഡ്,સભ્ય રેકોર્ડ
മെമ്മറി,મેમરી
മെമ്മറി അറേ,મેમરી એરે
മെമ്മറി ബാങ്ക്,મેમરી બેંક
മെമ്മറി ബഫർ രജിസ്റ്റർ,મેમરી બફર રજિસ્ટર
മെമ്മറി ബസ്,મેમરી બસ
മെമ്മറി കാര്ഡ്,મેમરી કાર્ડ
മെമ്മറി സെൽ,મેમરી સેલ
മെമ്മറി കോംപാക്ഷൻ,મેમરી કોમ્પેક્શન
മെമ്മറി കോർ,મેમરી કોર
മെമ്മറി സൈക്കിൾ,મેમરી ચક્ર
മെമ്മറി ഡാറ്റ രജിസ്റ്റർ,મેમરી ડેટા રજિસ્ટર
മെമ്മറി ഡംപ്,મેમરી ડમ્પ
മെമ്മറി എക്സ്ചേഞ്ച്,મેમરી વિનિમય
മെമ്മറി ശ്രേണി,મેમરી વંશવેલો
മെമ്മറി നിർദ്ദേശം,મેમરી સૂચના
മെമ്മറി മാനേജ്മെന്റ്,મેમરી મેનેજમેન્ટ
മെമ്മറി മാപ്പ്,મેમરી નકશો
മെമ്മറി മാപ്പ് ചെയ്ത I/O,મેમરી મેપ કરેલ I/O
മെമ്മറി മോഡൽ,મેમરી મોડેલ
മെമ്മറി മൊഡ്യൂൾ,મેમરી મોડ્યુલ
മെമ്മറി പോയിന്റർ രജിസ്റ്റർ,મેમરી પોઇન્ટર રજીસ્ટર
ഓർമ്മ ശക്തി,મેમરી પાવર
മെമ്മറി സംരക്ഷണം,મેમરી રક્ષણ
മെമ്മറി റഫറൻസ് നിർദ്ദേശം,મેમરી સંદર્ભ સૂચના
മെമ്മറി റസിഡന്റ് പ്രോഗ്രാം,મેમરી નિવાસી કાર્યક્રમ
മെമ്മറി യൂണിറ്റ്,મેમરી યુનિટ
മെനു,મેનુ
മെനു ബാർ,મેનુ બાર
മെനു ഡ്രൈവ്,મેનુ ડ્રાઈવ
മെനു തിരഞ്ഞെടുക്കൽ,મેનુ પસંદગી
മെനു അടിസ്ഥാനമാക്കിയുള്ള പ്രോഗ്രാം,મેનુ આધારિત કાર્યક્રમ
ലയിപ്പിക്കുക,મર્જ કરો
എക്സ്ചേഞ്ച് സോർട്ട് ലയിപ്പിക്കുക,વિનિમય સૉર્ટ મર્જ કરો
ലയിപ്പിക്കുക,મર્જ સૉર્ટ
ലയിപ്പിക്കുന്നു,મર્જિંગ
മെഷ് നെറ്റ്വർക്ക്,જાળીદાર નેટવર્ક
സന്ദേശമയയ്‌ക്കൽ,મેસેજિંગ
സന്ദേശം,સંદેશ
സന്ദേശ പ്രാമാണീകരണം,સંદેશ પ્રમાણીકરણ
സന്ദേശ ബോക്സ്,સંદેશ બોક્સ
സന്ദേശ സർക്യൂട്ട്,સંદેશ સર્કિટ
സന്ദേശ ഫോർമാറ്റ്,સંદેશ ફોર્મેટ
സന്ദേശ തലക്കെട്ട്,સંદેશ હેડર
സന്ദേശ മോഡ്,સંદેશ મોડ
സന്ദേശം കൈമാറുന്നു,સંદેશ પસાર
സന്ദേശ വോട്ടെടുപ്പ്,સંદેશ મતદાન
സന്ദേശ ക്യൂ,સંદેશ કતાર
സന്ദേശ സ്വിച്ച്,સંદેશ સ્વીચ
സന്ദേശ വാചകം,સંદેશ ટેક્સ્ટ
സന്ദേശ കൈമാറ്റ ഏജന്റ്,સંદેશ ટ્રાન્સફર એજન્ટ
മെറ്റാ അസംബ്ലർ,મેટા એસેમ્બલર
മെറ്റാ ക്ലാസ്,મેટા વર્ગ
മെറ്റാ സമാഹാരം,મેટા સંકલન
മെറ്റാ കമ്പൈലർ,મેટા કમ્પાઇલર
മെറ്റാ ഭാഷ,મેટા ભાષા
മെറ്റാ നെറ്റ്വർക്ക്,મેટા નેટવર્ક
മെറ്റാ സിസ്റ്റം,મેટા સિસ્ટમ
രീതി,પદ્ધતિ
മെട്രോപൊളിറ്റൻ ഏരിയ നെറ്റ്‌വർക്ക് (MAN),મેટ્રોપોલિટન એરિયા નેટવર્ક (MAN)
മൈക്രോ,સૂક્ષ્મ
മൈക്രോ കോഡ്,માઇક્રો કોડ
മൈക്രോ കമ്പ്യൂട്ടർ,માઇક્રો કમ્પ્યુટર
മൈക്രോ കൺട്രോളർ,માઇક્રો કંટ્રોલર
മൈക്രോ സൈക്കിൾ,સૂક્ષ્મ ચક્ર
മൈക്രോ ഇലക്ട്രോണിക് മെക്കാനിക്കൽ സിസ്റ്റം (MEMS),માઇક્રો ઇલેક્ટ્રોનિક મિકેનિકલ સિસ્ટમ (MEMS)
മൈക്രോ ഇലക്ട്രോണിക്സ്,માઇક્રો ઇલેક્ટ્રોનિક્સ
മൈക്രോ മിനി ഓതറൈസേഷൻ,સૂક્ષ્મ લઘુ અધિકૃતતા
മൈക്രോ ഓർഡർ,માઇક્રો ઓર્ડર
മൈക്രോ/മെയിൻഫ്രെയിം ലിങ്ക്,માઇક્રો/મેઇનફ્રેમ લિંક
മൈക്രോചിപ്പ്,માઇક્રોચિપ
മൈക്രോകോബോൾ,માઇક્રોકોબોલ
മൈക്രോകോഡ്,માઇક્રોકોડ
മൈക്രോഫിഷ്,માઇક્રોફિચે
മൈക്രോഫ്ലോപ്പി,માઇક્રોફ્લોપી
മൈക്രോഫോം റീഡർ,માઇક્રોફોર્મ રીડર
മൈക്രോഫ്രെയിം,માઇક્રોફ્રેમ
മൈക്രോഗ്രാഫിക്സ്,માઈક્રોગ્રાફિક્સ
മൈക്രോഫോൺ,માઇક્રોફોન
മൈക്രോഫോട്ടോഗ്രാഫ്,માઇક્રોફોટોગ્રાફ
മൈക്രോപ്രൊസസിംഗ് യൂണിറ്റ്,માઇક્રોપ્રોસેસિંગ એકમ
മൈക്രോപ്രൊസസർ,માઇક્રોપ્રોસેસર
മൈക്രോപ്രൊസസർ ചിപ്പ്,માઇક્રોપ્રોસેસર ચિપ
മൈക്രോപ്രൊസസർ കമ്പൈലർ,માઇક્રોપ્રોસેસર કમ્પાઇલર
