Tamil,Assamese
ஓவர் ரன் பிழை,over run ত্ৰুটি
மேல்நிலை பிட்,ওভাৰহেড বিট
ஒன்றுடன் ஒன்று,ওভাৰলেপ কৰক
மேலடுக்கு திட்டம்,ওভাৰলে প্ৰগ্ৰেম
குறுக்கீடு மேலெழுதல்,override interrupt
மேலெழுதவும்,অভাৰৰাইট কৰক
சொந்த குறியீட்டு முறை,নিজৰ ক&#39;ডিং
பேக்,পেক
தொகுப்பு,পেকেজ
பாக்கெட்,পেকেট
பாக்கெட் மாறுதல்,পেকেট চুইচিং
பேக்கிங் காரணி,পেকিং ফ্যাক্টৰ
திணிப்பு,পেডিং
பக்கம்,পৃষ্ঠা
பக்க முகவரி,পৃষ্ঠা ঠিকনাকৰণ
பக்க இடைவெளி,পৃষ্ঠা বিৰতি
பக்க அடிக்குறிப்பு,পৃষ্ঠাৰ ফুটিং
பக்கம்,পৃষ্ঠাত
பக்கம் வெளியே,পৃষ্ঠা আউট
பக்க வாசகர்,পৃষ্ঠা পাঠক
பக்க மாற்றம்,পৃষ্ঠা শ্বেপ
பக்க நினைவகம்,পৃষ্ঠাযুক্ত মেমৰি
பேஜிங்,পেজিং
உள்ளங்கை மேல்,পাম টপ
காகித சென்சார்,কাগজৰ চেন্সৰ
இணை அல்காரிதம்,সমান্তৰাল এলগৰিথাম
இணை கணினி,সমান্তৰাল কম্পিউটাৰ
இணையான இடைமுகம்,সমান্তৰাল আন্তঃপৃষ্ঠ
இணை துறைமுகம்,সমান্তৰাল পৰ্টে
இணை செயலாக்கம்,সমান্তৰাল প্ৰক্ৰিয়াকৰণ
இணை நிரலாக்கம்,সমান্তৰাল প্ৰগ্ৰেমিং
அளவுரு,প্ৰাচল
பெற்றோர்,অভিভাৱক
சமத்துவம்,সমতা
பாகுபடுத்தும் மரம்,পাৰ্চ গছ
பாகுபடுத்தி,পাৰ্চাৰ
பாகுபடுத்துதல்,বিশ্লেষণ কৰা
பிரிவினை,বিভাজন
பிரித்தல்,বিভাজন কৰা
கடவுச்சொல்,পাছৱৰ্ড
பாதை,পথ
மாதிரி வகை அறிதல்,আৰ্হি চিনাক্তকৰণ
பிசி-டிஸ்க் ஆப்பரேட்டிங் சிஸ்டம் (பிசிடிஓஎஸ்),পিচি-ডিস্ক অপাৰেটিং চিষ্টেম (PCDOS)
சகா,সহকৰ্মী
பேனா சதி செய்பவர்,পেন প্লটাৰ
பெண்டியம்,পেন্টিয়াম
காலமுறை,সময়ে সময়ে
புறப்பொருட்கள்,পেৰিফেৰেল
பெரி,পেৰি
நிரந்தர மெய்நிகர் சுற்று,স্থায়ী ভাৰ্চুৱেল বৰ্তনী
நிலைத்திருக்கும்,স্থায়ী
தனிநபர் கணினி (பிசி),ব্যক্তিগত কম্পিউটাৰ (PC)
பணியாளர்கள் டிஜிட்டல் உதவியாளர் (PDA),ডিজিটেল সহায়ক (PDA)
பாண்டம்,ফেণ্টম
கட்டம்,স্তৰ
ஃபோன்மே,ফোনিম
ஒலிப்பு அமைப்பு,ধ্বনিগত ব্যৱস্থা
புகைப்பட டையோடு,ফটো ডাইঅ&#39;ড
உடல்,শাৰীৰিক
உடல் இடைமுகம்,ভৌতিক আন্তঃপৃষ্ঠ
பைக்கோ,পিকো
பை விளக்கப்படம்,পাই চাৰ্ট
பை வரைபடம்,পাই গ্ৰাফ
பிட்ச்,চূড়া
படத்துணுக்கு,পিক্সেল
வெற்று அஸ்கி (ASCII),প্লেইন ascii (ASCII)
சாதாரண எழுத்து,সাধাৰণ লিখনী
திட்டமிடல்,পৰিকল্পনা কৰা
நடைமேடை,প্লেটফৰ্ম
சதி செய்பவர்,প্লটাৰ
சதி தலை,প্লটিং হেড
பிளக்போர்டு,প্লাগবোর্ড
புள்ளி,বিন্দু
பாயின்ட் டு பாயிண்ட் புரோட்டோகால் (PPP),পইণ্ট টু পইণ্ট প্ৰট&#39;কল (PPP)
சுட்டி,পইণ্টাৰ
துருவப்படுத்தல்,মেৰুকৰণ
வாக்கெடுப்பு,ভোটগ্ৰহণ
பலகோண கிளிப்பிங்,বহুভুজ ক্লিপিং
பாலிமார்பிசம்,বহুৰূপতা
பல்லுறுப்புக்கோவை,বহুপদ
POP (அஞ்சல் அலுவலக நெறிமுறை),POP (ডাকঘৰ প্ৰট&#39;কল)
பாப்-அப் மெனு,পপ-আপ মেনু
பெயர்வுத்திறன்,পোৰ্টেবিলিটি
உருவப்படம்,প্ৰতিকৃতি
போஸ்ட் ஆர்டர்,পোষ্ট অৰ্ডাৰ
பின்குறிப்பு,পোষ্ট লিপি
தபால்தலை பிட்,postamble বিট
போஸ்ட்ஃபிக்ஸ்,পোষ্টফিক্স
மின் தடை,পাৱাৰ ডাউন
பவர் ஆஃப்,পাৱাৰ-অফ
பவர்-ஆன்,পাৱাৰ-অন
பவர்-அப்,পাৱাৰ-আপ
முன்னுரை பிட்,preamble বিট
முன்னுரிமை வரைபடம்,অগ্ৰাধিকাৰ গ্ৰাফ
கணிக்கவும்,প্ৰেডিকেট
முன்கூட்டியே திட்டமிடல்,পূৰ্বনিৰ্ধাৰিত সময়সূচী
முன் சரி,প্ৰি-ফিক্স
முன் செயலாக்கம்,প্ৰিপ্ৰচেছিং
செயல்முறை,প্ৰক্ৰিয়া
செயல்முறை சுவிட்ச்,প্ৰক্ৰিয়া চুইচ
செயலாக்கம்,প্ৰচেছিং
செயலி,প্ৰচেছৰ
உற்பத்தி,উৎপাদন
நிரல்,কাৰ্যসূচী
நிரல் தொகுப்பு,প্ৰগ্ৰেম সংকলন
நிரல் பணம்,প্ৰগ্ৰেম নগদ ধন
நிரல் பிழைத்திருத்தம்,প্ৰগ্ৰাম ডিবাগিং
நிரல் வடிவமைப்பு,প্ৰগ্ৰেম ডিজাইন
நிரல் மதிப்பீடு மற்றும் மறுஆய்வு நுட்பம் (PERT),কাৰ্য্যক্ৰম মূল্যায়ন আৰু পৰ্যালোচনা কৌশল (PERT)
நிரல் நிறுத்தம்,কাৰ্য্যক্ৰম বন্ধ
நிரல் நூலகம்,প্ৰগ্ৰেম লাইব্ৰেৰী
நிரல் இயக்கம்,প্ৰগ্ৰেম চলোৱা
புரோகிராமர்,প্ৰগ্ৰেমাৰ
முன்னுரை,প্ৰলোগ
PROM,PROM
பரப்புதல்,প্ৰসাৰণ
முன்மொழிவு,প্ৰস্তাৱনা
பாதுகாக்கப்பட்ட விசை,সুৰক্ষিত চাবি
பாதுகாப்பு,সুৰক্ষা
நெறிமுறை,প্ৰট&#39;কল
நெறிமுறை மொழிபெயர்ப்பு,প্ৰট&#39;কল অনুবাদ
போலி குறியீடு,ছ্যুডো ক&#39;ড
பொது தரவு நெட்வொர்க்,ৰাজহুৱা তথ্য নেটৱৰ্ক
பொது டொமைன்,ৰাজহুৱা ডমেইন
பொது விசை குறியாக்கம்,ৰাজহুৱা কি&#39; এনক্ৰিপটিং
துடிப்பு,নাড়ী
துடிப்பு குறியீடு பண்பேற்றம்,পালছ ক&#39;ড মডুলেচন
பல்ஸ் டிஜிட்டல் மாடுலேஷன் (PDM),পালছ ডিজিটেল মডুলেচন (PDM)
துடிப்பு ரயில்,পালছ ট্ৰেইন
நிறுத்தற்குறி,বিৰাম চিহ্ন
தள்ளு,হেঁচ
ஆட்டோமேட்டாவை கீழே தள்ளுங்கள்,push down automata
pushup பட்டியல்,pushup তালিকা
குவாட் அடர்த்தி,quad ঘনত্ব
தகுதி,অৰ্হতা
அளவுகோல்,কোৱান্টিফায়াৰ
அளவிடு,কোৱাণ্টাইজ কৰক
குவாண்டிசர்,কোৱাণ্টাইজাৰ
குவாண்டம்,কোৱাণ্টাম
குவாண்டம் கடிகாரம்,কোৱাণ্টাম ঘড়ী
குவாண்டம் கம்ப்யூட்டிங்,কোৱাণ্টাম কম্পিউটিং
உதாரணம் மூலம் வினவவும்,উদাহৰণৰ দ্বাৰা প্ৰশ্ন কৰক
வினவு,প্ৰশ্ন
கேள்வி மொழி,প্ৰশ্ন ভাষা
வினவல் செயலாக்கம்,প্ৰশ্ন প্ৰক্ৰিয়াকৰণ
வரிசை,লানি পতা
வரிசை மேலாண்மை,শাৰী ব্যৱস্থাপনা
வரிசை பதிவு,শাৰী পঞ্জীয়ন
வரிசை நெட்வொர்க்,শাৰীবদ্ধ নেটৱৰ্ক
வரிசை கோட்பாடு,queuining তত্ত্ব
விரைவான அணுகல் நினைவகம்,দ্ৰুত প্ৰৱেশ স্মৃতিশক্তি
அளவுகோல்,ভাগফল
ரேடியோ அலைவரிசை குறுக்கீடு (RFI),ৰেডিঅ&#39; কম্পাঙ্ক হস্তক্ষেপ (RFI)
ரேடிக்ஸ்,ৰেডিক্স
சீரற்ற அணுகல் கணினி உபகரணங்கள் (RACE),ৰেণ্ডম এক্সেছ কম্পিউটাৰ সঁজুলি (RACE)
சீரற்ற அணுகல் நினைவகம் (ரேம்),ৰেণ্ডম এক্সেছ মেমৰি (RAM)
சீரற்ற ஸ்கேன்,ৰেণ্ডম স্কেন
ராஸ்டர்,ৰাষ্টাৰ
ராஸ்டர் ஸ்கேன்,ৰেষ্টাৰ স্কেন
மறு பொறியியல்,re অভিযান্ত্ৰিকীকৰণ
மீண்டும் விரிவாக்கம்,পুনৰ বৃদ্ধি
அடையக்கூடிய தன்மை,ৰিচেবিলিটি
படி,পঢ়া
தலை வாசிக்கவும்,মূৰ পঢ়া
படிக்க மட்டுமே,কেৱল পঢ়ক
படிக்க மட்டும் நினைவகம்,কেৱল পঢ়া স্মৃতিশক্তি
எழுத தலை வாசிக்கவும்,পঢ়া লিখা মূৰ
படிக்க/எழுத சுழற்சி,পঢ়া/লিখা চক্ৰ
படிக்க/எழுத தலை,পঢ়া/লিখা মূৰ
படிக்க/எழுத,পঢ়া/লিখা
வாசகர்,পাঠক
வாசிப்பு,পঢ়ি থকা
படிக்க-அவுட்,ৰিড-আউট
உண்மையான,বাস্তৱ
உண்மையான நேர செயலாக்கம்,ৰিয়েল টাইম প্ৰচেছিং
பெறுபவர்,গ্ৰাহক
அங்கீகார தர்க்கம்,চিনাক্তকৰণ যুক্তি
மீண்டும் தொகுக்கவும்,পুনৰ কম্পাইল কৰক
பதிவு,নথিভুক্ত
பதிவு தலை,ৰেকৰ্ডিং হেড
மீட்டெடுக்கக்கூடிய பிழை,পুনৰুদ্ধাৰযোগ্য ভুল
மீட்பு,পুনৰুদ্ধাৰ
மறுசுழற்சி தேற்றம்,পুনৰাবৃত্তি উপপাদ্য
மறுநிகழ்வு,পুনৰাবৃত্তি
சுழல் செயல்பாடு,পুনৰাবৃত্তিমূলক ফলন
குறைக்கப்பட்ட அறிவுறுத்தல் தொகுப்பு கணினி (RISC),হ্ৰাস কৰা নিৰ্দেশনা ছেট কম্পিউটাৰ (RISC)
பணிநீக்கம்,অতিৰিক্ততা
சுயாதீன வட்டுகளின் தேவையற்ற வரிசை (RAID),স্বতন্ত্ৰ ডিষ্কসমূহৰ অতিৰিক্ত এৰে (RAID)
மீண்டும் நுழைந்தவர்,পুনৰ প্ৰৱেশকাৰী
மறு நுழைவு குறியீடு,পুনৰ প্ৰৱেশকাৰী ক&#39;ড
குறிப்பு,সন্দৰ্ভ
மேற்கோளிட்ட நேர்மை,ৰেফাৰেন্সিয়েল অখণ্ডতা
பிரதிபலிப்பு,প্ৰতিফলনশীলতা
பிரதிபலிப்பு,প্ৰতিফলন
ஒளிவிலகல்,বিবৰ্তন
புதுப்பிப்பு,সতেজ কৰক
மீளுருவாக்கம்,পুনৰুত্পাদন
பதிவு,পঞ্জীয়ন কৰা
வழக்கமான இலக்கணம்,নিয়মীয়া ব্যাকৰণ
உறவு,সম্পৰ্ক
தொடர்புடைய தரவுத்தளம்,সম্পৰ্কীয় ডাটাবেছ
தொடர்புடைய தரவுத்தள மேலாண்மை அமைப்பு (RDBMS),সম্পৰ্কীয় ডাটাবেছ ব্যৱস্থাপনা ব্যৱস্থা (RDBMS)
தொடர்புடைய மாதிரி,সম্পৰ্কীয় আৰ্হি
உறவினர்,সম্পৰ্কীয়
உறவினர் முகவரி,আপেক্ষিক সম্বোধন
ரிலே,ৰিলে
நம்பகத்தன்மை மாடலிங்,নিৰ্ভৰযোগ্যতা মডেলিং
நம்பகமானது,নিৰ্ভৰযোগ্য
இடமாற்றம் செய்யக்கூடிய குறியீடு,স্থানান্তৰযোগ্য ক&#39;ড
ரிமோட்,দূৰৱৰ্তী
தொலை புரவலன்,দূৰৱৰ্তী গৃহস্থ
தொலைதூர வேலை நுழைவு,দূৰৱৰ্তী চাকৰি প্ৰৱেশ
தொலை உள்நுழைவு,দূৰৱৰ্তী লগ-ইন
தொலை நடைமுறை அழைப்பு (RPC),দূৰৱৰ্তী প্ৰক্ৰিয়া কল (RPC)
தொலை உணர்வு,ৰিম&#39;ট চেন্সিং
மறுபெயரிடவும்,নাম সলনি কৰক
வழங்குதல்,ৰেণ্ডাৰ কৰা
ரிப்பீட்டர்,ৰিপিটাৰ
பதில்,প্ৰত্যুত্তৰ
கோரிக்கை,অনুৰোধ
கருத்துகளுக்கான கோரிக்கை (RFC),মন্তব্যৰ বাবে অনুৰোধ (RFC)
கோரிக்கை/பதில் நெறிமுறை,অনুৰোধ/উত্তৰ প্ৰট&#39;কল
நிரலை மீண்டும் இயக்கவும்,প্ৰগ্ৰেম পুনৰ চলাওক
ஆராய்ச்சி,গৱেষণা
மீட்டமைப்பு சுழற்சி,ৰিছেট চক্ৰ
குடியிருப்பாளர்,বাসিন্দা
தீர்மானம்,সংকল্প
வளங்கள்,সম্পদসমূহ
பதில் நேரம்,সঁহাৰি সময়
மறுதொடக்கம்,পুনৰাৰম্ভ কৰক
மீட்டமை,পুনৰ সঞ্চয় কৰা
திரும்பப் பெறு,পুনৰ অনুসন্ধান কৰক
மறு பரிமாற்றம்,পুনৰ সংক্ৰমণ
மீட்டெடுக்கவும்,উদ্ধাৰ কৰা
மீண்டும் முயற்சிக்கவும்,পুনৰ চেষ্টা কৰক
திரும்பு,উভতাই দিয়া
திரும்ப குறியீடு,ক&#39;ড ঘূৰাই দিয়ক
திரும்பும் விசை,ৰিটাৰ্ণ কি&#39;
மீண்டும் பயன்படுத்தக்கூடிய குறியீடு,পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড
மீண்டும் எழுதக்கூடியது,পুনৰ লিখিব পৰা
RGB மானிட்டர்,RGB মনিটৰ
ரிப்பன்,ফিতা
சரியான பிரச்சினை,সঠিক বিষয়
ரோபோ,ৰবট
ரோபாட்டிக்ஸ்,ৰবটিক্স
வலுவான,মজবুত
பங்கு,ভূমিকা
திரும்பவும்,ৰোল বেক
உருட்டவும்,ৰোল ইন
உருட்டவும்,ৰোল আউট
ரோம்,ৰম
வேர்,শিপা
ரூட் அடைவு,ৰূট ডাইৰেকটৰি
பிழை சுற்று,ভুলৰ ৰাউণ্ড
திசைவி,ৰাউটাৰ
ரூட்டிங்,ৰুটিং
RS232C இடைமுகம்,RS232C আন্তঃপৃষ্ঠ
RSA குறியாக்கம்,RSA এনক্ৰিপচন
ஆர்.டி.சி,আৰ টি চি
ரன் நீளம் குறியாக்கம்,দৈৰ্ঘ্যৰ এনকোডিং চলাওক
இயக்க நேரம்,ৰান টাইম
இயக்க பிழை,ৰান টাইম ত্ৰুটি
மாதிரி,নমুনা
மாதிரி எடுத்தல்,নমুনা সংগ্ৰহ কৰা
செயற்கைக்கோள்,উপগ্ৰহ
நிறைவுற்றது,চেচুৰেটিং
சேமிக்கவும்,সঞ্চয় কৰা
அளவீடல்,স্কেলেবিলিটি
அளவுகோல்,স্কেলাৰ
ஸ்கேன் செய்கிறது,স্কেনিং কৰা
காட்சி,দৃশ্যপট
திட்டமிடுபவர்,সূচীকাৰক
திரை பட ப்ரொஜெக்டர்,স্ক্ৰীণ ইমেজ প্ৰজেক্টৰ
கையால் எழுதப்பட்ட தாள்,চিত্ৰনাট্য
ஸ்கிரிப்டிங் மொழி,লিপিৰ ভাষা
ஸ்க்ரோலிங்,স্ক্ৰলিং কৰা
SDLC (ஒத்திசைவான தரவு இணைப்பு கட்டுப்பாடு),SDLC (সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ)
தேடு,সন্ধান
தேடல் இயந்திரம்,চাৰ্চ ইঞ্জিন
தேடல் மரம்,search tree
தேடி,সন্ধান কৰি আছে
இரண்டாம் நிலை,মাধ্যমিক
துறை,খণ্ড
பாதுகாப்பு கொள்கை,সুৰক্ষা নীতি
நேரம் தேடுங்கள்,সময় বিচাৰিব
பிரிவு,ছেগমেণ্ট
பிரிவு,ছেগমেণ্টেচন
தேர்வு வகை,নিৰ্বাচন সজাই পৰাই তোলা
தன்னை உள்ளடக்கியது,self contained
சொற்பொருள்,অৰ্থবিজ্ঞান
செமாஃபோர்,চেমাফোৰ
செமிகண்டக்டர்,অৰ্ধপৰিবাহী
சொற்பொருள் வலை,চেমন্টিক ৱেব
தொடர் அணுகல் முறை,ক্ৰমিক অভিগম পদ্ধতি
தொடர்,ছিৰিয়েল
சீரியலைசர்,ছিৰিয়েলাইজাৰ
சேவையகம்,চাৰ্ভাৰ
சர்வர் செயலிழப்பு,চাৰ্ভাৰ ক্ৰেচ
சர்வர் உரிமம்,চাৰ্ভাৰ অনুজ্ঞাপত্ৰ
சர்வோ பெருக்கி,চাৰ্ভো বহুগুণক
அமைக்கவும்,স্থাপন কৰা
அமைக்க புள்ளி,ছেট পইণ্ট
அமைக்க,স্থাপন কৰা
நிழல்,ছাঁ পৰা ঠাই
நிழல்,ছাঁ দিয়া
நிழல்,ছাঁ
கோப்பு பகிர்வு,ফাইলটো শ্বেয়াৰ কৰক
பகிரப்பட்ட அணுகல்,অংশীদাৰী অভিগম
பகிர்தல்,ভাগ কৰি দে
ஷெல்,খোলা
மாற்றம் பாத்திரம்,শিফ্ট চৰিত্ৰ
குறைந்த மின்னழுத்தம்,শ্বৰ্ট চাৰ্কিট
குறுகிய அறிவுறுத்தல்,চুটি নিৰ্দেশনা
உடன்பிறப்பு,সহোদৰ
பக்க விளைவு,পাৰ্শ্বক্ৰিয়া
அடையாளம் பிட்,sign bit
சிக்னல்,সংকেত
சமிக்ஞை செயலாக்கம்,সংকেত প্ৰক্ৰিয়াকৰণ
சிக்னலிங்,সংকেত প্ৰদান কৰা
சமிக்ஞை-இரைச்சல் விகிதம்,সংকেত-শব্দ অনুপাত
கையெழுத்து,চহী
கையெழுத்து சோதனை,স্বাক্ষৰ পৰীক্ষণ
குறிப்பிடத்தக்க இலக்கம்,উল্লেখযোগ্য অংক
சிலிக்கான் சிப்,ছিলিকন চিপ
எளிய அஞ்சல் பரிமாற்ற நெறிமுறை (SMTP),সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP)
சிம்ப்ளக்ஸ்,ছিমপ্লেক্স
எளிய முனை,simplex ন&#39;ড
உருவகப்படுத்துதல்,চিমুলেচন
சிமுலேட்டர்,চিমুলেটৰ
ஒரே நேரத்தில்,একে লগে
ஒரே நேரத்தில் செயலாக்கம்,একেলগে প্ৰক্ৰিয়াকৰণ
சிங்கிள்டன்,চিংগলটন
தள உரிமம்,চাইট অনুজ্ঞাপত্ৰ
அளவு,আকাৰ
அளவிடுதல்,আকাৰ নিৰ্ধাৰণ
வரைதல்,স্কেচিং
தவிர்க்கவும்,বাদ দিয়া
ஸ்கிப்பிங்,এৰি দিয়া হৈছে
ஸ்லாஷ்,স্লেছ
அடிமை கணினி,স্লেভ কম্পিউটাৰ
நெகிழ் சாளர நெறிமுறை,স্লাইডিং উইন্ডো প্ৰটোকল
நழுவும்,পিছলা
ஸ்லாட்,ছাঁদ
சிறிய கணினி அமைப்பு இடைமுகம் (SCSI),সৰু কম্পিউটাৰ ব্যৱস্থাপ্ৰণালীৰ আন্তঃপৃষ্ঠ (SCSI)
ஸ்மார்ட் கார்டு,স্মাৰ্ট কাৰ্ড
நத்தை அஞ்சல்,শামুক মেইল
ஸ்னாப்ஷாட்,স্নেপশ্বট
மென்மையான கணினி,চফ্ট কম্পিউটিং
மென்மையான நகல்,চফ্ট কপি
மென்மையான எழுத்துரு,কোমল ফন্ট
மென்பொருள்,ছ’ফ্টৱেৰ
மென்பொருள் பொறியியல்,চফট্ ৱেৰ ইঞ্জিনিয়াৰিং
மென்பொருள் உரிமம்,চফ্টৱেৰ অনুজ্ঞাপত্ৰ
மென்பொருள் திருட்டு,চফ্টৱেৰ পাইৰেচি
ஸ்பெக்ட்ரம்,বৰ্ণালী
சுழல்,সৰ্পিল
விரிதாள்,স্প্ৰেড শ্বীট
தரநிலை,মানদণ্ড
நிலையான பொதுவான மார்க்அப் மொழி (SGML),প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML)
தரப்படுத்தல்,প্ৰামাণিককৰণ
காத்திருப்பு நேரம்,ষ্টেণ্ডবাই সময়
நட்சத்திரம் LAN,ষ্টাৰ লেন
நட்சத்திர இடவியல்,তৰা টপোলজি
தொடக்க பிட்,ষ্টাৰ্ট বিট
பட்டினி,অনাহাৰ
நிலையான நினைவகம்&#39;,ষ্টেটিক মেমৰি&#39;
நிலை சேனல்,ষ্টেটাছ চেনেল
படி அளவு,ষ্টেপৰ আকাৰ
நிறுத்த மற்றும் காத்திரு நெறிமுறை,বন্ধ কৰক আৰু অপেক্ষা কৰক প্ৰট&#39;কল
நிறுத்த குறியீடு,ষ্টপ ক&#39;ড
நிறுத்த விசை,বন্ধ কি&#39;
சேமிப்புத்திறன்,সংৰক্ষণযোগ্যতা
சேமிக்கப்பட்ட நிரல்,সংৰক্ষিত প্ৰগ্ৰেম
சரம் தரவு,ষ্ট্ৰিং ডাটা
கட்டமைக்கப்பட்ட குறியீட்டு முறை,গঠনমূলক ক&#39;ডিং
கட்டமைக்கப்பட்ட வினவல் மொழி (SQL),গঠনমূলক প্ৰশ্ন ভাষা (SQL)
நடை தாள்,ষ্টাইল শ্বীট
துணை அடைவு,উপ-ডাইৰেকটৰি
சப்நெட்,চাবনেট
துணை மரம்,উপবৃক্ষ
சுருக்கம்,সাৰাংশ
சூப்பர் கணினி,চুপাৰ কম্পিউটাৰ
சூப்பர் கம்ப்யூட்டிங்,চুপাৰ কম্পিউটিং
சூப்பர் சாவி,চুপাৰ কী
சூப்பர் பயனர்,চুপাৰ ইউজাৰ
மேற்பார்வை கற்றல்,তত্বাৱধানত শিক্ষণ
ஆதரவு சிப்,সমৰ্থন চিপ
சர்ஃப்,চাৰ্ফ
உலாவல்,চাৰ্ফিং
இடமாற்று,অদলবদল
இடமாற்றம்,শ্বেপ ইন
மாற்றிக்கொள்,শ্বেপ আউট
இடமாற்றம்,শ্বেপিং
நெட்வொர்க் மாறியது,চুইচ কৰা নেটৱাৰ্ক
மாறுகிறது,চুইচিং কৰা
மாறுதல் கோட்பாடு,চুইচিং তত্ত্ব
குறியீட்டு நிரலாக்கம்,প্ৰতীকী প্ৰগ্ৰেমিং
ஒத்திசைவு,সমন্বয়
சின்க்ரோனைசர்,সমন্বয়ক
ஒத்திசைவானது,সমকালীন
ஒத்திசைவான டிஜிட்டல் படிநிலை (SDH),সমকালীন ডিজিটেল হাইৰাৰ্কি (SDH)
தொடரியல் பகுப்பாய்வு,বাক্যবিন্যাস বিশ্লেষণ
அமைப்பு பகுப்பாய்வு,ব্যৱস্থা বিশ্লেষণ
கணினி பொறியியல்,চিষ্টেম ইঞ্জিনিয়াৰিং
கணினி ஹேக்கர்,চিস্টেম হেকাৰ
கணினி ஒருங்கிணைப்பான்,চিস্টেম ইন্টিগ্ৰেটৰ
கணினி பதிவு,চিস্টেম লগ
அமைப்பு முகமூடி,চিস্টেম মাস্ক
கணினி நெட்வொர்க் கட்டமைப்பு (SNA),চিস্টেম নে&#39;টৱৰ্ক স্থাপত্য (SNA)
கணினி நிரலாளர்,চিস্টেম প্ৰগ্ৰেমাৰ
கணினி மறுதொடக்கம்,ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ কৰক
கணினி பணிநிறுத்தம்,চিস্টেম বন্ধ কৰা
அமைப்பு சோதனை,চিস্টেম পৰীক্ষণ
அமைப்பு பயன்பாடு,চিস্টেম সঁজুলি
முறையான குறியீடு,পদ্ধতিগত ক&#39;ড
tab கட்டளை,tab কমাণ্ড
மேசை,মেজ
மேஜை மேலே பார்க்கவும்,টেবুলখন ওপৰলৈ চাওক
அட்டவணை இடம்,টেবুলৰ স্থান
டேப்லெட்,টেবলেট
அட்டவணை வரிசை,টেবুলাৰ এৰে
